text,label
expression of this time are indifferent to the music which is,Paragraph
contemporary in the same sense and to the same degree. This,Paragraph
"is our inheritance from the nineteenth century, during which",Paragraph
the dilferent departments of human activity steadily lost touch,Paragraph
with one another. The principles of laissez-faire and laissez-,Paragraph
aller were extended to the life of the spirit.,Paragraph
Throughout the nineteenth century the natural sciences went,Paragraph
"splendidly ahead, impelled by the great tradition which the",Paragraph
"previous two hundred years had established, and sustained",Paragraph
by problems which had a direction and momentum of their,Paragraph
own. The real spirit of the age came out in these researches -,Paragraph
"in the realm of thinking, thal is. But these achievements",Paragraph
al,Title
ra,Title
rt,Title
ry,Title
n-,Title
"were regarded as emotionally neutral, as having no relation",Paragraph
to the realm of feeling. Feeling could not keep up with the,Paragraph
swift advances made in science and the techniques. The cen-,Paragraph
tury’s genuine strength and special accomplishments remained,Paragraph
largely irrelevant to man’s inner life.,Paragraph
This orientation of the vital energies of the period is reflected,Paragraph
in the make-up of the man of today. Scarcely anyone can,Paragraph
escape the unbalanced development which it encourages.,Paragraph
"The split personality, the unevenly adjusted man, is sympto-",Paragraph
matic of our period.,Paragraph
But behind these disinlegraling forces in our period tendencies,Paragraph
leading toward unity can be observed. From the first decade,Paragraph
"of this century on, we encounter curious parallelisms of method",Paragraph
"in the separate realms of thought and feeling, science and art.",Paragraph
Problems whose roots lie entirely in our time are being treated,Paragraph
"in similar ways, even when their subject matter is very dif-",Paragraph
ferent and their solutions are arrived al independently.,Paragraph
In 1908 the great mathematician Hermann Minkowski first,Paragraph
"conceived a world in four dimensions, with space and time",Paragraph
coming together to form an indivisible continuum. His Space,Paragraph
"and Time of that year begins with the celebrated statement,",Paragraph
"“ Henceforth space by itself, and time by itself, are doomed to",Paragraph
"fade away into mere shadows, and only a kind of union of the",Paragraph
two will preserve an independent reality.” It was just at this,Paragraph
time thal in France and in Italy cubist and futurist painters,Paragraph
developed the artistic equivalent of space-time in their search,Paragraph
for means of expressing purely contemporaneous feelings.,Paragraph
Some less spectacular duplications of methods in the fields of,Paragraph
thought and feeling also date from this period. Thus new basic,Paragraph
elements designed to permit the solving of problems that had,Paragraph
just been recognized were introduced in construction and paint-,Paragraph
ing around 1908. The basic identity of these elements will be,Paragraph
"discussed in Part VI, ‘* Space-Time in Art, Architecture, and",Paragraph
Construction.”,Paragraph
Only a small part of the full range of the sciences can be,Paragraph
mastered by a single man. Their specialized inquiries and,Paragraph
complicated techniques of research make any far-reaching,Paragraph
"competency impossible. Bul, even apart from this impossibil-",Paragraph
"ity, we Move ina different direclion today in seeking to arrive",Paragraph
ata general outlook. It is no longer specific scientific facts and,Paragraph
"achievements that call for popularization, as was the case in",Paragraph
the nineteenth century. Then even the greatest scientists felt,Paragraph
sp necessary to acquaint the public with what was being done,Paragraph
in their fields. In the thirties of the nineteenth century Michael,Paragraph
Faraday in England and Francois Arago in France were,Paragraph
greatly concerned with increasing popular knowledge of the,Paragraph
sciences. Faraday’s chair during his lifetime was associated,Paragraph
"with the Royal Institution in London, a society founded in",Paragraph
1799 for “the promotion and the diffusion and extension of,Paragraph
useful knowledge.” To the present day the weekly evening,Paragraph
meetings of this rather exclusive society are attended by mem-,Paragraph
bers only (white ties obligatory) in Faraday’s old lecture thea-,Paragraph
"ter in Albemarle Street, London. Faraday himself introduced",Paragraph
in 1826 a special course for juvenile auditors which until the,Paragraph
present day has been delivered every year at Christmas time.,Paragraph
"Francois Arago, the well-known physicist who discovered",Paragraph
fundamental laws of electricity and who was a pioneer in the,Paragraph
"undulatory theory of light, was most celebrated for his gift for",Paragraph
trealing difficult subjects — such as astronomy — in a popular,Paragraph
"manner. In his courses at the observatory in Paris, he spoke",Paragraph
to an audience unacquainted with mathematics. The larger,Paragraph
part of the fourteen volumes embracing his work is devoted to,Paragraph
such popularizing.,Paragraph
"University extension in the modern sense, introduced in the",Paragraph
"seventies of the nineteenth century at Oxford and Cambridge,",Paragraph
grew out of these efforts to popularize scientific results.,Paragraph
Today a leading scientist — a “Secrétaire perpétuel de I’ Acad-,Paragraph
"émie.” such as Arago was, for example — would not make",Paragraph
the popularization of scientific research one of his chief con-,Paragraph
cerns. Other problems are more important today. The,Paragraph
methods of science are of more concern to us now than any,Paragraph
of their separate results.,Paragraph
The problem of today is not lo popularize science. What our,Paragraph
period needs much more than this is to gain an understanding,Paragraph
and a general view of the dominant methods in different fields,Paragraph
"of human activity, recognizing their differences and their",Paragraph
likencsses.,Paragraph
The scientific education of our day is designed to produce,Paragraph
"extreme specialists. That there is, on the other hand, an urge",Paragraph
toward interrelation cannot be denied. Yet there is no insti-,Paragraph
lution to help us understand the interrelations that exist,Paragraph
between the different sciences or between the sciences and the,Paragraph
realm of feeling.,Paragraph
A general contemporary understanding of scientific method is,Paragraph
more important for our culture as a whole than widespread,Paragraph
knowledge of scientific facts. It is through their increasing,Paragraph
similarity of method thal the various activilics of our times are,Paragraph
drawing Logether to consLitute one culture. Some grasp ol the,Paragraph
way in which different sciences resemble each other in the,Paragraph
employment of similar methods is needed for insight into,Paragraph
contemporary life as a whole.,Paragraph
But science is not an activity which goes on indepeudently,Paragraph
of all others. Lach period lives in a realm of feeling as well as,Paragraph
"in a realm of thought, and changes in cach realm affect the",Paragraph
changes in the other. Each period finds outlets for its emotions,Paragraph
through different means of expression. Emotions and ex-,Paragraph
pressive means vary concomitantly wilh the concepts that,Paragraph
dominate the epoch. Thus in the Renaissance the dommant,Paragraph
"space conceptions found their proper frame in perspective,",Paragraph
while in our period the conception of space-time leads the,Paragraph
artist Lo adopt very different means.,Paragraph
Economics and politics have been taken as points of departure,Paragraph
for explanations of the structure of a period in all its aspects.,Paragraph
"The influence of feeling upon realily, its constant permeation of",Paragraph
"all human activities, has been largely disregarded or felt to be",Paragraph
of negligible importance. In tracing the interrelaled develop-,Paragraph
"ments in art, architecture, and construction through the period",Paragraph
"we have selected, it is precisely the influence of fecling which",Paragraph
we shall emphasize.,Paragraph
Our cullure has a slructure different in many of its aspects,Paragraph
from the cultures that grew up in pre-industrial periods. In,Paragraph
"the baroque period, for example, Leibnil arrived at the dis-",Paragraph
covery of the calculus from a starting point in philosophy. ITe,Paragraph
moved from a general. - one might say a cosmological — out-,Paragraph
look to this particular discovery.,Paragraph
"With our inheritance from preceding generations, we are",Paragraph
obliged lo adopt a different starting point and follow another,Paragraph
roule. We must take our departure from a large number of,Paragraph
specialized disciplines and go on from there Loward a coherent,Paragraph
eeneral outlook on our world. It is beside the point whether or,Paragraph
"pot this route is more difficult, more precarious, and less certain",Paragraph
to end te success than the path that lay open to Leibnitz. It is,Paragraph
