text,label
Aaltos were active advocates and propagandists for Finnish functionalism.,Paragraph
"Conceptually, the Paimio Sanatorium is a straightforward modernist composition: an",Paragraph
articulated but linked set of relatively discrete functional elements expressed in both plan,Paragraph
"and volumes. The building complex is functionally zoned, with each element placed in",Paragraph
the landscape according to its requirement for sun and view. The primary functional,Paragraph
"elements include the patient’s wing, comprised of an elongated suite of rooms with an",Paragraph
"open-air terrace extension, and the communal dining and assembly areas. These two",Paragraph
"pieces are linked by a seven-story volume, the entry, and control area, which houses the",Paragraph
vertical circulation. A circulation passage connects through these elements to the service,Paragraph
"area—with its expressed water tank, smokestack, and staircase—which in turn joins the",Paragraph
garage. The housing units for both the doctors and the staff are separated from the main,Paragraph
"building, being located in the surrounding forest. We have, then, the rational and orderly",Paragraph
composition of differimg human activities rendered into a highly visible and expressed set,Paragraph
of spaces and forms.,Paragraph
The Aaltos employed the material vocabulary that came to be associated with the,Paragraph
"modernist machine aesthetic: concrete, white stucco, steel, and glass. The overall image",Paragraph
of the building comes from its concrete frame rendered in white stucco. The whiteness,Paragraph
not only stands in contrast to the fir forest setting in which it is located but also provides,Paragraph
an image of cleanliness and healthiness. Each activity volume incorporates a different,Paragraph
"glazing pattern to articulate its particular function, further reinforcing the elemental",Paragraph
"nature of the organization. The industrial glazing, with its steel sash and serially produced",Paragraph
"image, complements the pipe-rail balustrades painted in primary colors; the bright,",Paragraph
colorful awnings; and other machined elements that give the building a somewhat,Paragraph
nautical quality.,Paragraph
"Despite its mechanistic appearance, Paimio went beyond the conventions of modernist",Paragraph
"elemental composition. Volumetrically and in plan, its discrete elements are not unified",Paragraph
"geometrically or orthogonally, as in Gropius’s more regularized Bauhaus building (1926),",Paragraph
but form a more haptic pattern: a chain of architectural pieces in the landscape.,Paragraph
Eschewing the modernist tendency to place buildings as isolated elements on the,Paragraph
"landscape, Paimio appears as a dialogue between the internal world of space and activity",Paragraph
"and the exterior concerns of context and form. For example, the patient wing and",Paragraph
"communal areas splay away from each other to form a cour de hounor, allowing the entry",Paragraph
"court with its undulating canopy to gain more spatial prominence. Although the white,",Paragraph
"rational image stands in contrast to the deep green forest, the sanatorium is actually a sun",Paragraph
"trap. The patient wing, facing southeast, provides each patient with morning sunlight. The",Paragraph
open-air terraces at the east end of the wing have been rotated further south to catch more,Paragraph
"sun. The dining and lounge area is oriented, with equal care, to receive the sun at",Paragraph
different times during the day.,Paragraph
"Paimio is not without precedent, for the Aaltos were traveling throughout Europe,",Paragraph
meeting with the avant-garde architects and artists during the period of its design.,Paragraph
Influences from the Dutch architect Jan Duiker and his Zonnestraal Sanatorium (1926—,Paragraph
"28), the French architects Andre Lurcat and Le Corbusier, and Russian constructivism are",Paragraph
evident in the work. Yet it was the Aaltos’ ability to meld these influences into an,Paragraph
"independent synthesis that is extraordinary. Moreover, their entry for the earlier",Paragraph
"Kinkomaa Sanatorium competition (1927) used a similar elemental composition strategy,",Paragraph
whereas their later competition entries for the Kalvid Sanatorium (1929) and the Zagrev,Paragraph
Central Hospital (1931) demonstrate further refinement of the ideas seen in Paimio. The,Paragraph
sanatorium stands as witness to the Aaltos’ mastery of modernist design canons and,Paragraph
"social programs, and its functionalist expression placed their name with those of Gropius,",Paragraph
"Mies van der Rohe, and Le Corbusier, among others, in the international scene of the day.",Paragraph
The development of detail in Paimio is extraordinary. Attention was paid to the venting,Paragraph
"of the windows, panel heating elements, nonsplash washbasins, and light fixtures that did",Paragraph
not cast light into a bedridden patient’s eyes. The suite of furnishings developed for,Paragraph
"Paimio—chairs and tables incorporating continuously curved, bentwood frames and",Paragraph
"backs and made of laminated, molded birch—represent the culmination of a series of",Paragraph
"furniture studies and wood experiments that began in 1927. In the Paimio furniture, the",Paragraph
Aaltos combined serial production with Finnish laminated plywood technology. The free-,Paragraph
form quality of these pieces informed his buildings immediately following the sanatorium,Paragraph
and signaled their movement away from functionalist tenets toward the more personal,Paragraph
style that emerged in the late 1930s.,Paragraph
WILLIAM C.MILLER,Title
eee ee,Title
te ti elt |,Title
"Paimio Tuberculosis Sanatorium, elevation, designed by Alvar Alto and Aino",Caption
Alto (1933),Title
Photo © G.Welin/Alvar Aalto Archives,Caption
"See also Corbusier, Le (Jeanneret, Charles-Edouard) (France); Finland; Gropius,",Paragraph
"Walter (Germany); Villa Savoye, Poissy, France",Caption
Further Reading,Title
"Over the course of Alvar Aalto’s 50-year career (Aino Aalto died in 1949), much has",Paragraph
been published on his architecture. The year 1998 marked the celebration of the,Paragraph
"centenary of his birth, and a number of new interpretive works have appeared. In most",Paragraph
"publications addressing the larger spectrum of his career, great emphasis is placed on the",Paragraph
significance of the Tuberculosis Sanatorium at Paimio to Alvar and Aino Aalto’s overall,Paragraph
development. The references listed below include those that have important or interesting,Paragraph
discussion or documentation of the Sanatorium.,Paragraph
"Aalto, Alvar, Paimio 1929-1933 (bilingual English-Finnish edition), Jyvaskyla: Alvar",Caption
"Aalto Museo, 1976",Caption
"Fleig, Karl and Elissa Aalto (editors), Alvar Aalto: The Complete Works, volume 1,",Caption
"London: Alec Tiranti, and Scarsdale, New York: Wittenborn, 1963; 5th edition,",Caption
"Zurich: Artemis, 1990 (volume 1 contains material on the Sanatorium)",Caption
"Miller, William Charles, Alvar Aalto: An Annotated Bibliography, New Y ork: Garland,",Caption
1984,Title
"Pearson, Paul David, Alvar Aalto and the International Style, New Y ork: Whitney",Caption
"Library of Design, 1978; London: Mitchell, 1989",Caption
"Quantrill, Malcolm, Alvar Aalto: A Critical Study, London: Secker and Warburg, and",Caption
"New York: Schocken Books, 1983",Caption
"Reed, Peter (editor), 4/var Aalto: Between Humanism and Materialism, New York:",Caption
"Museum of Modern Art, 1998",Caption
"Ruusuvuori, Aarno (editor), Alvar Aalto, 1898-1976, Helsinki: Museum of Finnish",Caption
"Architecture, 1978; 5th edition, 1990",Caption
"Schildt, Géran, Moderna tider: Alvar Aalto’s mote med funktionalismen, Helsinki:",Caption
"Soderstrom, 1985; as Alvar Aalto. The Decisive Years, New Y ork: Rizzoli, and",Paragraph
"Keuruu, Finland: Otava, 1986",Caption
"Schildt, Géran, Alvar Aalto: The Complete Catalogue of Architecture, Design, and Art,",Caption
"New York: Rizzoli, and London: Academy Editions, 1994",Caption
"Schildt, Goran, The Architectural Drawings of Alvar Aalto, 1917-1939, 11 vols., New",Caption
"York and London: Garland, 1994 (see especially volume 4)",Caption
"Tuomi, Timo, Kristiina Paatero, and Eija Rauske (editors), Alvar Aalto in Seven",Caption
Buildings: Interpretations of an Architect's Work: Alvar Aalto in sieben Bauwerken:,Caption
interpretationen des Lebenswerks eines Architekten (bilingual English-German,Title
"edition), Helsinki: Museum of Finnish Architecture, 1998",Caption
"Weston, Richard, Alvar Aalto, London: Phaidon, 1995",Caption
PALACE OF THE SOVIETS,Title
COMPETITION (1931),Title
The 1931 competition for the Palace of the Soviets in Moscow represents a turning point,Paragraph
in Soviet architecture. The competition prefaced the gradual demise of the Soviet avant-,Paragraph
garde movement known as Constructivism and the rise of a more historically attuned,Paragraph
approach to architecture that dominated in the Soviet Union up to and beyond the Cold,Paragraph
"War. More specifically, the competition rejected the modernist aesthetic in favor of a new",Paragraph
"architectural language, which was officially endorsed in 1937 at the First Conference of",Paragraph
Soviet Architects and was known as “socialist realism.”,Paragraph
"Ostensibly, the Palace of the Soviets was intended to celebrate the anticipated",Paragraph
completion of the first Five Year Plan (to occur in 1933). The Palace of the Soviets,Paragraph
competition was also a deliberate Soviet response to the international competition for the,Paragraph
"headquarters of the League of Nations, held in Geneva four years earlier. The project was",Paragraph
influenced heavily by the government and implemented by the Palace Construction,Paragraph
"Council, a subsidiary of the Party Central Committee. The competition brief for the",Paragraph
"building, which was developed by the Construction Council, called for a range of cultural",Paragraph
and political spaces. The primary function of the Palace was to house the nation’s highest,Paragraph
"governing body, the elected assembly of the Supreme Soviet. In addition, it was also",Paragraph
"intended to support Revolutionary festivals, conferences and musical and theatrical",Paragraph
"productions. The building included two large halls (one seating 15000 people, the other",Paragraph
"6000), two smaller halls each seating 500 people, and two more seating 200 people. The",Paragraph
brief called for a new relationship between form and content that was capable of,Paragraph
"representing socialist doctrine, class struggle, and the dominance of the proletariat. The",Paragraph
"site chosen for the competition was on the Moskva River in Moscow, and it was decided",Paragraph
that the Cathedral of the Christ-Savior (built between 1838 and 1880 to celebrate the,Paragraph
Russian defeat of Napoleon) would be demolished to create a new site southwest of the,Paragraph
Kremlin for the Palace.,Caption
"Initially, in February 1931, 12 Soviet architects were invited to submit proposals for a",Paragraph
preliminary closed round of the competition. The prominent Soviet modernist and,Paragraph
"Constructivist schools of SASS (formally OSA), ASNOVA, and ARU as well as the rival",Paragraph
school of VOPRA all submitted team proposals (at the request of the Construction,Paragraph
"Council). Individual entries from Alexei Shchusev, Nikolai Ladovsky, Alexander",Caption
"Nikolsky, Boris lofan, Genrikh Liudvig, and Daniil Fridman were also submitted.",Paragraph
"On 18 July 1931, the competition was extended into a more open event and the already",Paragraph
commissioned designs (exhibited in August 1931) were included in this later stage.,Paragraph
"Further to this, 12 architects were invited to submit proposals for this round, including",Paragraph
"nine international architects such as Le Corbusier, Auguste Perret, Walter Gropius, Erich",Paragraph
"Mendelsohn, and Hans Poelzig. The three Soviet architects invited, Zholtovski, lofan,",Paragraph
"and Krasin, were all experienced professional architects. In total, this revised competition",Paragraph
"drew 160 entries, with 24 from foreign architects. A further 112 “noncompetitive” entries",Paragraph
"were received from ordinary Soviet citizens, which, although not being considered for the",Paragraph
"competition, received considerable attention in the press. Among the individual soviet",Paragraph
"entries were schemes by leading figures at the time such as Konstantin Melnikov, Ivan",Paragraph
"Leonidov, Moisei Ginzburg, and the Vesnin brothers.",Paragraph
"Of the first-round entries, the majority belonged to the modernist or Constructivist",Paragraph
"school of thinking. Many of the schemes, both local and international, borrowed heavily",Paragraph
"from machine forms and industrial imagery. Of the international entrants, Le Corbusier’s",Paragraph
"generated the most interest because of its dynamic exposed roof structure. However, it",Paragraph
"was his functional and symbolic representation of each of the elements of the brief, and",Paragraph
"the manipulation of traffic to emphasize entry points, that most characterized his project.",Paragraph
"In the context of architectural history, Le Corbusier’s scheme remains the most",Paragraph
"influential of the entrants. In contrast, Mendelsohn’s scheme used the natural fall of the",Paragraph
"site to arrange a compact but less expressive arrangement, and Gropius adopted a circular",Paragraph
"configuration, connecting the two halls through a central circulation core. Of the Soviet",Paragraph
"schemes, the project submitted by Ginzberg included a large sphere that anchored an",Paragraph
otherwise rectilinear composition. The scheme proposed by the Vesnins was composed of,Paragraph
"a circular and rectilinear form, with a statue of Lenin situated above a tower. Among the",Paragraph
"more original entries was that of Melnikov, who rejected both the classical and modernist",Paragraph
"approaches, attempting instead to provide an architectural representation of the",Paragraph
achievements of the Revolution. The eventual form he proposed evoked the proletariat,Paragraph
symbol of an inverted cone that had been split apart by the forces of revolution.,Paragraph
"At the end of this stage, the jury members (including Maxim Gorky among others)",Paragraph
awarded two first prizes to the strongly historical designs of the Soviet architects lofan,Paragraph
"and Zholtovsky. An additional first prize was awarded to an American architect, Hector",Paragraph
"Hamilton, with the majority of the remaining prizes being awarded to Soviet architects.",Paragraph
"Even before awarding the prizes, the Construction Council announced that “the",Paragraph
"monumentality, simplicity, integrity and elegance of architectural conception of the",Paragraph
Palace of Soviets was not found in totally acceptable form” in any of the entries. The jury,Paragraph
demonstrated particular dissatisfaction with the modernist proposals that it maintained,Paragraph
were too industrial. Le Corbusier’s scheme was cited as representing “a complicated,Paragraph
"machine,” which, in its over emphasis on function, was seen as detrimental to the",Paragraph
symbolism required by the brief.,Paragraph
"On 5 May 1933, following two more stages in the competition that contained only",Paragraph
"invited Soviet architects (and mostly with a bias toward Russian Revivalism), the",Paragraph
ultimate prize was awarded to the neoclassical design of Boris lofan. lofan’s scheme was,Paragraph
over 220 meters in height and consisted of a series of colonnaded tiers stacked on each,Paragraph
other and finally culminating in a statue of “the liberated proletariat.” A few days after,Paragraph
"the winning entry was announced, Stalin proposed that the statue should be enlarged four",Paragraph
times in size to a height of 75 meters and made in the image of Lenin. This was the,Paragraph
beginning of what Kruschev would later denounce as Stalin’s “Cult of Personality.” The,Paragraph
"intervention of the war in 1941 prevented lofan’s building ever being realized, despite the",Paragraph
completion of documentation by lofan in collaboration with the academics Shchuko and,Paragraph
"Gelifreikh. In spite of this, the legacy of the project in not only Soviet but also",Paragraph
"international architectural circles is immense. Most notably, it announced the end of the",Paragraph
energetic architectural avant-garde in the Soviet Union and ushered in a new age of,Paragraph
"architecture, dominated by political personalities, rather than architectural creativity.",Paragraph
MICHAEL CHAPMAN,Title
"See also Constructivism; Exhibition Building; Ginzburg, Moisei (Russia);",Paragraph
"Melnikov, Konstantin (Russia); Mendelsohn, Erich (Germany, United States);",Paragraph
"Russia/Soviet Union; Vesnin, Alexander, Leonid, and Viktor (Russia)",Caption
Further Reading,Title
"Cooke, Catherine and Igor Kazus, Soviet Architectural Competitions, 1920s—1930s,",Caption
"London: Phaidon Press, 1992",Caption
"Cunliffe, Antonia, “The Competition for the Palace of the Soviets in Moscow, 1931—",Caption
"1933,” Architectural Association Quarterly, 11/2 (1979)",Caption
"De Jong, Cees and Erik Mattie (editors), Architectural Competitions; Architektur-",Paragraph
"Wettbewerbe; Concours d’architecture (trilingual English-German-French edition), 2",Caption
"vols., Cologne: Taschen, 1994",Caption
"Lizon, Peter, “Quest for an Image to Serve a Revolution: Design Competitions for the",Paragraph
"Palace of the Soviets,” Journal of Architectural Education, 35/4 (Summer 1982)",Caption
"Lizon, Peter, The Palace of the Soviets: The Paradigm of Architecture in the USSR,",Title
"Colorado Springs, Colorado: Three Continents Press, 1992",Caption
"PALAIS STOCLET, BRUSSELS",Caption
"Designed by Josef Hoffmann; completed 1911 Brussels, Belgium",Caption
The Palais Stoclet is a villa designed by Josef Hoffmann in Brussels and built between,Paragraph
1905 and 1911 for the Belgian millionaire Adolphe Stoclet and his wife. Although built,Paragraph
"in Belgium, the Palais is one of the finest examples of Viennese Art Nouveau, or",Paragraph
"Jugendstil, and is the most comprehensive realization of the design goals of the Vienna",Paragraph
"workshops. The building represents an elaborate example of the synthesis of architecture,",Paragraph
"interior design, and garden design that the Viennese movement accomplished. The Palais",Paragraph
"is a design Gesamtkunstwerk, or total work of art—an important aesthetic goal of Central",Paragraph
"European art that had, in addition to architectural design, important influences in opera",Paragraph
(Wilhelm Wagner) and painting (Wassily Kandinsky). Gesamtkunstwerk design sought to,Paragraph
"create an aesthetic union of all components of a building. To achieve this, a single artist",Paragraph
"would design all aspects of the building and its furnishings, as in work by Peter Behrens",Paragraph
"and Henry van de Velde. The Palais, however, represented a collaborative effort",Paragraph
involving the full resources of the Vienna workshops. Led by Hoffmann as architect and,Paragraph
"project coordinator, some 50 craftsmen contributed to the design, execution, and",Paragraph
"decoration of the entire villa, including its furniture, artwork, light fixtures, wall",Paragraph
"coverings, bathroom tiles, and cutlery. All aspects of Viennese modernism came together",Paragraph
in the Palais Stoclet.,Caption
"Stylistically, the building represents the Viennese version of Art Nouveau, or what is",Paragraph
"sometimes referred to as “secession-style,” because the forms are geometrical rather than",Paragraph
vegetative curves. Brussels had already been the home of Art Nouveau buildings by,Paragraph
Victor Horta and Henri van de Velde. The addition of the Palais Stoclet made Brussels,Paragraph
one of the few cities where organic and geometrical forms of Art Nouveau were,Paragraph
successfully combined.,Paragraph
"The son of a wealthy Belgian banker, Stoclet lived in Vienna for about 18 months in",Paragraph
1903-04 and was planning to build a home in the city. Impressed by the proportions of a,Paragraph
"villa in Vienna’s suburbs built for the painter Carl Moll, the Stoclets learned that Josef",Paragraph
Hoffmann was the architect and approached him about building a villa. The Stoclets,Paragraph
"originally intended to build in Vienna, but following the death of Stoclet’s father, they",Paragraph
returned to Brussels. The Stoclets gave Hoffmann carte blanche with the design and,Paragraph
"building costs, which used only the finest and costiest materials. Construction took six",Paragraph
"years, and each time something failed to please either Stoclet or the designers, it was",Paragraph
"disassembled, redesigned, and rebuilt without regard to the mounting expense. The Palais",Caption
"was to be a perfectly realized artistic dwelling, and its final cost never has been revealed.",Paragraph
The Palais stands in a suburb of Brussels at Avenue de Tervueren 279-281. The,Paragraph
"building consists of two parts: a large residential block, and a service wing with a garage",Paragraph
"and workshop for Stoclet, who was an auto enthusiast. The residential block has three",Paragraph
"floors, plus a basement and an attic. The service wing had only a single floor. The strong",Paragraph
"horizontal movement of the main structure balances the tall, vertical lines of the stairwell",Paragraph
tower. Four human figures sculpted by Franz Metzner crown the tower; they surround a,Caption
"dome of gilded vegetation, similar to Olbrich’s Secession building. Figures of Hercules,",Caption
"Apollo, Athena, and the Hindu god Ganesha also adorn the building.",Caption
"Despite the use of rich materials, the building’s effect is serene rather than pompous.",Paragraph
The Palais was built of reinforced concrete and brick that was faced with plates of white,Paragraph
Norwegian marble. The exterior has a monumental quality created by the elegant use of,Paragraph
geometric forms and white surfaces punctuated by regular fenestration. Gilded bronze,Caption
bands unify the various elements and provide a counterpart to the generally white exterior,Paragraph
of the building.,Paragraph
The combination of volumes projecting from a basic rectangular prism was admired,Paragraph
"widely in art circles, leading to comparison with baroque use of volumes; it created",Paragraph
formal drama and the illusion of even greater use of space. The gradual ascension of,Paragraph
formal elements was an attempt to blend the building into the countryside. Gardens,Paragraph
complement the house.,Paragraph
The interior of the Palais Stoclet was intended for an affluent lifestyle. Most rooms,Paragraph
"have lavish proportions: the main bedroom is 30 by 18 feet, and Mme Stoclet’s dressing",Paragraph
room is 20 by 20 feet. Designers and patrons chose luxurious treatments for the public,Paragraph
"rooms, featuring polychrome marble, rosewood, and parquet floors. The main dining",Caption
"room is especially opulent, with an inlaid mosaic frieze designed by Gustav Klimt that is",Paragraph
artistically significant in its own right. The frieze’s themes are expectation and,Paragraph
"fulfillment, amusing choices for a dining room. They were Klimt’s only opportunity to",Paragraph
actualize his painted mosaics.,Paragraph
The entire household was designed and created as a unit. In an extravagant,Paragraph
"prefabrication, each room was completely assembled in Vienna for approval before being",Paragraph
"dismounted and shipped to Brussels for installation. The utensils, furnishings, and",Paragraph
"architecture were intended to complement one another in total harmony, like an organic",Paragraph
"system. Subtle relationships reflected the Gesamtkunstwerk concept; for example, chairs",Paragraph
in the public rooms had backs that were exactly as high as the bronze bands on the,Paragraph
exterior of the building. The rooms and,Paragraph
"Palais Stoclet, Brussels, designed by Josef Hoffmann (1905-11)",Caption
© Wayne Andrews/Esto,Title
"arrangement also were intended to showcase the Stoclets’ art collection, but other than",Paragraph
"the art collection, no preexisting furnishings or decorations were used.",Paragraph
Virtually every figure associated with the Vienna Workshops became involved in the,Paragraph
project. Klimt’s cartoons for the dining room mosaic were executed by the Vienna,Caption
"workshops using inlay of white marble, gold, silver, enamel, coral, and other",Paragraph
"semiprecious stones. The painters and designers Koloman Moser, Carl Otto Czeschka,",Caption
and Leopold Forstner contributed to the furniture and other design elements. Bertold,Paragraph
Léfler and Michael Powolny designed the ceramic decorations. Franz Metzner created,Paragraph
the exterior sculpture as well as an animal frieze for the nursery. From the wallpaper and,Caption
"draperies to the garden terraces, trellises, and garden furniture, the Palais Stoclet is the",Paragraph
supreme achievement of the collaborative ideals of Hoffmann and the Vienna workshops.,Paragraph
TIMOTHY PURSELL,Title
"See also Art Nouveau (Jugendstil); Hoffman, Josef (Austria)",Paragraph
Further Reading,Title
"Kallir, Jane, Viennese Design and the Wiener Werkstatte, New York: Braziller, 1986",Caption
"Nebehay, Christian, Vienna, 1900: Architecture and Painting, Vienna: Brandstatter, 1983",Caption
"Schweiger, Wemer, Wiener Werkstdtte: Design in Vienna, 1903-1932, New York:",Caption
"Abbeville Press, 1984",Caption
"Sekler, Eduard, Josef Hoffmann. The Architectural Work, Princeton, New Jersey:",Caption
"Princeton University Press, 1985",Caption
"Sterner, Gabriele, Wiener Werkstdtte: 1903-1932, New York: Taschen, 1995",Caption
"Varnedoe, Kirk, Vienna, 1900: Art, Architecture, and Design, New York: Museum of",Caption
"Modern Art, 1986",Title
"Vergo, Peter, Art in Vienna, 1898-1918: Klimt, Kokoschka, Schiele, and Their",Caption
"Contemporaries, Ithaca, New York: Cornell University Press, 1975",Caption
"PALLASMAA, JUHANI 1936—",Title
"Architect, Finland",Title
"Juhani Pallasmaa (born 1936 in Hameenlinna, Finland) is a Helsinki-based architect,",Paragraph
"exhibition designer, and town planner. Pallasmaa is also a prolific essayist and the former",Paragraph
director of both the Finnish Museum of Architecture and the architecture program at,Paragraph
"Helsinki University of Technology, where he graduated in 1966.",Paragraph
Pallasmaa’s modest oeuvre of built work belies his substantial influence in Finland and,Paragraph
"abroad. His first project was characteristically intellectual and architectural: Moduli 225,",Paragraph
developed in 1969 with Kristian Gullichsen. The stick-built system of prefabricated,Paragraph
building components is based on a 75-by-225-cm module and sought a practical outlet for,Paragraph
"the 1960s interest in proportional systems, as standardization offered not only economies",Paragraph
of scale but also the possibility of relating a module of construction directly to a module,Paragraph
of proportion. Roughly 50 houses were built. The domestic scope of Moduli 225,Paragraph
characterizes it as both a reinterpretation of traditional Japanese construction as well as a,Paragraph
reworking of Finnish architect Alvar Aalto’s postwar inquiry into standardized dwellings.,Paragraph
"However, Pallasmaa’s subsequent teaching and research persuaded him that modern",Paragraph
cities suffered more from standardization than they gained. Writing in 1983 that,Paragraph
“probably the greatest shortcoming of the Modern Movement is that it has not been able,Paragraph
"to transform itself into a positive vernacular tradition,” Pallasmaa set out to diagnose the",Paragraph
causes of this failure as well as to attempt to explain what a “positive vernacular” might,Paragraph
"be. This ongoing inquiry has involved stitching together psychological,",Paragraph
"phenomenological, and architectural observations into broad themes while maintaining",Paragraph
concern for the social milieu or individual experience. These broad themes—already in,Paragraph
play with Moduli 225—center on two poles: a concern for the ordinary (the role of,Paragraph
traditional and quotidian in architecture) and the question of architectural and cultural,Paragraph
modernism.,Paragraph
"Pallasmaa’s interest in mute, harmonious proportions is paired with the ideal of an",Paragraph
"unprepossessing, modest, even anonymous architecture, characterized by unheroic forms",Paragraph
and materials. A limited material and formal palette is typically deployed in contrasts:,Paragraph
"open versus closed, hand-made versus machine-made, edge versus surface. In his",Paragraph
"buildings and installations, the juxtaposition of disparate materials constitute Pallasmaa’s",Paragraph
efforts to appeal to the multiple senses—his built work is “experiential” rather than,Paragraph
"cerebral. Also, the deployment of ordinary materials represents Pallasmaa’s own interest",Paragraph
"in vernacular traditions, albeit as reimvented for a modern age.",Paragraph
Adopting poet Joseph Brodsky’s dictum that beauty can only be achieved by working,Paragraph
"with the every day, Pallasmaa’s first important building, the Rovaniemi Art Museum",Paragraph
(1986) recycles a former postal depot into a gallery. The long masonry building was,Paragraph
originally reconstructed with bricks salvaged from war-destroyed Lapland; Pallasmaa’s,Paragraph
"retrofit exposes these reclaimed bricks throughout the interior, providing a quiet,",Paragraph
"poignant backdrop to the art mounted therein. On the exterior, Pallasmaa’s interventions",Paragraph
are subtle and deliberate: A new entrance threshold of glass and steel projects from the,Paragraph
"facade, fronted by five columns of different granites, marking the entrance and",Paragraph
contrasting with the delicate entry pavilion behind.,Paragraph
Pallasmaa has also reworked the idea of the granite column entrance for the installation,Paragraph
"“Driveway Square” at the Cranbook Academy (1994), where the columns play a role as",Paragraph
"part of a cosmic marker. Another project in Lapland, the Sami Museum and Northern",Paragraph
"Lapland Visitors Center (1998), inserts a minimalist building of modest scale into an",Paragraph
"arctic fells landscape, with a sympathetic installation of Sami cultural artifacts inside.",Paragraph
Anonymity and harmony are hallmarks against which Pallasmaa measures,Paragraph
contemporary society and its architectures. Pallasmaa’s critical output in the 1980s,Paragraph
asserted that Postmodern architecture represented neither reforms of modern architecture,Paragraph
"nor new “positive” vernaculars. A 1988 essay, “Tradition and Modernity,” revisits the",Paragraph
modernist canon using criteria different from formal innovation. Pallasmaa constructs an,Paragraph
archaeology of modernism with his 1996 text The Melnikhov House (with Andrei,Paragraph
Gozak}—an analysis of the modern house the Russian architect Konstantin Melnikhov,Paragraph
built for himself in Moscow. The contradictions between the house’s platonic,Paragraph
"interlocking cylinders and its complicated, organic construction suggest traditional",Paragraph
"precedents for Melnikhov’s otherwise unorthodox, Platonic home. Pallasmaa evokes",Paragraph
Melnikhov’s complicated milieu via an examination of materials and details.,Paragraph
"Indeed, the idea of home is central to Pallasmaa’s thinking. Before 1986 nearly all his",Paragraph
"built work was housing, including a summer atelier for Tor Arne (1970). His studies",Paragraph
"concerning the idea of “home” are careful to avoid cliché, including the sentimental or",Paragraph
"kitsch. Instead, Pallasmaa has relied on the work of French philosopher Gaston Bachelard",Paragraph
"(La poétique de l’espace [The Poetics of Space], 1958) to construct a practical",Paragraph
phenomenology of architecture against the tactile and sensual poverty of modern,Title
"construction. Pallasmaa’s work also extends to the scholarly, and his comprehensive",Paragraph
"survey of Aalto’s furniture as well as a monograph of the Villa Mairea, Aalto’s own",Paragraph
"domestic Gesamtkunstwerk (total work of art), reflects his expansive approach to",Paragraph
domestic architecture.,Paragraph
TIMO LINDMAN,Title
"See also Aalto, Alvar (Finland); Finland; Gullichsen, Kristian (Finland); Helsinki,",Paragraph
"Finland; Melnikov, Konstantin (Russia); Villa Mairea, Noormarkku, Finland",Caption
Biography,Title
"Winner of the Finnish State Architecture Award, Professor Pallasmaa teaches at the",Paragraph
