text,label
"Nicholas and Dixon-Spain’s firm in London, Gabe returned i",Paragraph
"Egypt, where he was appointed asistantloccurer uc the Architec-",Paragraph
"tural Deparment of the Polytechnical school in Cairo, then",Paragraph
"lecturer (1927), and professor (19.40). acring subsequently as",Paragraph
"ts Dean 11934-$5). A committed teacher, Gabr did much to",Paragraph
amprove the architectural curriculum at the Polytechnical,Paragraph
Schook through his acute knowledge off architectural develop-,Paragraph
"ments in Europe, where be regularly teaveled. combined with",Paragraph
his phorographic kills (one of his hobbies. with music). be was,Paragraph
moreover able to give his many students 4 solid culture on cur-,Paragraph
"rent international crends and ideas,",Paragraph
"From 1928 onwards, Gabe was engaged in private practice.",Paragraph
"His fint villa in the eypical Italianate manner of the time,",Paragraph
teveal an casly tnvolvernent with ornamental Art Decu—as in the,Paragraph
"Muhammad Reda Bey’s mansion un Zamalek, Cary t2.1930}—",Caption
which did not lasted long as he soua moved towards sumplified,Paragraph
"forms, made of horizontal lines and audacious semi-circular",Paragraph
overhanging. as best cxemptified by the restrained villa of the,Paragraph
famous Egyprian anger “Umm Kulthum (1935) in Cairn of the,Paragraph
Maksam Ebeid’s villa in Alexandria (1936). His larer works show,Paragraph
more sensitivity to the cubism and plastiasm of the Durch,Paragraph
"School, and expecially uf Willem Dudok, of which hep known",Paragraph
w have been a great admirer.,Paragraph
The opportunity ww develop his conceptions into a Large scale,Paragraph
"came an 1946, when he was comnussoned by the Mise Spinnung",Paragraph
aod Weaving Company with the design and caccution of a work,Paragraph
"ces’ housing scheme in Mahalla af-Kubra, Lower Egypt, in col-",Paragraph
"laboranion with Ali al-Malig: Massa‘ud, a member of the Royal",Paragraph
"Town Planning Insneute in London, for the planning aspects",Paragraph
of the project. The firse of its kind in Igypr. the scheme was,Paragraph
"pronded with the most up-to-date sonal, sporting and recrea-",Paragraph
"tional facilines (stadium. gymnasium, swimming-pool, club,",Caption
"open-air cinema, public laundnes equipped with washing ma-",Caption
"chines. . .}, besides row houses and blocks of flats for the 26,000",Paragraph
"workers in the site; im Lyout was baved on ample perspectives,",Paragraph
with an emphasis on asialiey and symmetry while horisuntality,Paragraph
"predominate in the compasition of che buildings, wme with",Paragraph
softly curved facades.,Paragraph
Other industnal compleacs were subsequently entrusted to:,Paragraph
"Gabr, such as the Mpr Rayon Company Mills and workers",Paragraph
"housing (1980) ar Kafr al-Dawwar. near Alewandna, of the Mist",Caption
"Silk Weaving Campany Plants and workers housing at Hefwan,",Paragraph
"2 Cairo suburb, Among hic larer mose important works ate the",Caption
offices of the National Center for Scienntic Research (1950),Caption
"and the Government Prew (19531 in Cairo, abang two five-stars",Paragraph
"hotels, the New Cataract Hotel in Assuan, and the New Winter",Paragraph
"Palace in Lowxor, both completed in the early 1960s,",Paragraph
Gabt was also much iaterested in painting and head for many,Paragraph
"years the Art Friends Suciety mi Caito, In 1962, he participated",Paragraph
tn the technical Committee set by UNESCO with the Egyptian,Paragraph
"Minisury of Culture for preparing the ""Abu Simbel Salvage Op-",Paragraph
erauion” meant to texue the ancient monument of Nubia,Paragraph
threatened by the building of a new dam at Assuan. Gabe war,Paragraph
awarded the State Medal for Arts in 1964.,Paragraph
Mircrpes Voit,Title
"See abo Cairo, Egypt",Caption
Selected Publications,Title
"*Lirchitecture contemporaine on Fgypie,” (Are Vaewne, 16 (19301",Caption
"""Madina ab wend br-Mahalla al-Kubra""| Workers’ city at Mabslla",Caption
"al-Kubeal, Mapedls af-echurediin (November 148)",Caption
Selected Works,Title
"Muhsmmad Rida bey Manson, Cairo, 1930",Caption
"Sdugib bey Fathy Villa at Giza, «. (932",Caption
"Abd db Rahnan Hamada Villa, Sysagus, «1940",Caption
"Caso University Students Henpital, Gite",Caption
"Workers Cary, Mahalla al-Kubra, 1946. 48, fndusrrul comple, Kaft",Caption
"ab Dewwar, 1947-4; National Center for Scieritic. Research,",Caption
"Caro, 1950; Gorge and Hilal Shama Apartment Duilding, Casro.",Caption
"1952; Government Prew. Cairo, 1953",Caption
Further Reading,Title
“Abad al-Muo'im Havkal. “Adi Labib Gabe sor fans al ‘vedra [Alt,Caption
"Labib Cabs and the An of Architecture, Cairo; General",Caption
"Egypaan Book Organizanon, 1973",Caption
"Tahir al-Sdig, “Al-usede al-mi‘misi ‘Ali Labib Gabr,” AfMs mar",Caption
"(The Architect}, vol 19 (1988).",Caption
GARDEN CITY MOVEMENT,Title
"In 1919, the Garden City and Town Planning Association",Paragraph
adopted the following to define a garden city: “A town deugned,Paragraph
for healthy living and industry: af a size that makes possible a,Paragraph
"full measure of sucial life, but not larger; surrounded by a cural",Paragraph
beg the whole of the land being in public ownership ar held,Paragraph
"in tnast for che community,”",Paragraph
‘The idea of the garden city is attributed generally 10 Ebenezer,Caption
"Howard, who in 1898 published his visionary csuary, To-morreue",Paragraph
A Peaceful Path to Real Refores {ecpublished is 1902 ax Garden,Paragraph
"Citie of To-morrow}, which projected a view of a new urban",Paragraph
"society. Howard was not an aschitect, surveyor, of town planner",Paragraph
Some elements of his propossts find precedent in utopian litera-,Paragraph
ture extending to the Renaissance and beyond; the ideas of utes,Paragraph
Pian socialists. such ax Robert Owen and Charles Fourier; and,Paragraph
"the pragmatism of 19th-century philanthtope industrialists, n+",Paragraph
"cluding Titus Salt, WEE Lever. and the Cadbury Brothers.",Paragraph
"These ideas combined to form, in Howard's own words. a",Paragraph
“unique combinavon of proposals.”,Paragraph
Intended to be a self-sufficient community for fewer than,Paragraph
"32,000 inhabicanes on a site of leas than G000 acres, the ideal",Paragraph
garden city was designed to encourage all types and conditivns,Paragraph
of people and to address the problems of squalor and woal,Paragraph
alienation in rapidly growing industrial citics a well as the defi,Paragraph
"Gencies of rural life, characterized in Howard's “Three Magnets",Paragraph
dugram. The plan showed a concentns arrangement. The resi-,Paragraph
dential areas wete (0 he subdivided intn six wards of neighbor-,Paragraph
"hucds, surrounded by a greenbelt comprising cultivable land.",Paragraph
"Garden surrounded houses, a1 a deniity of 52 0 an acre, were",Paragraph
"laid out along well planted strcets, converging an the center,",Paragraph
with uvic buildings and a park designed for communal and,Paragraph
feuirabanal activities to be enclosed in “crystal palace.” Indus-,Paragraph
tty was to be an the periphery.,Paragraph
Howard's practical utopunism was perhaps the first to link,Paragraph
"social, economic, and poliucal interes in what he termed a",Paragraph
“woul cry.” The combination of public ownership. private en-,Paragraph
"terpeise, and communal management appealed to a wide political",Paragraph
"spectrum. An acnve campaigner, Howard was anstrumental in",Paragraph
the formation of the Garden City Association in 1899. intended,Paragraph
to promote his ideas. Tt comprised a unique combination of,Paragraph
"sponsors: social rctormers, industrial, philanthropises, politi-",Paragraph
"Gans, literary figures, architects, and tempetance campaigners,",Paragraph
among other. The Garden City Pioneer Company Lid. was,Paragraph
formed after the first auaciation conference at Port Sunlight.,Paragraph
"England, in £902, with the intcnuon of building Letchworth",Paragraph
"on a 3918-acte site in Hertfordshire, 35 miles nurth of London.",Paragraph
"Designed by Barry Parker and Raymond Unwin, the architecture",Paragraph
"drew its inspiration from English Domestic Revivaliss, includ-",Paragraph
"ing Norman Shaw, C.F.A. Vovsey, and EJ. May. Described by",Caption
Nikolaus Pevsner as “rhe first garden caty ever built.” Leuchworth,Caption
differed in some respects from Howard's ideal conception bur,Paragraph
"nevertheless reflected many of his ideas, The buile-up area occu-",Paragraph
"pied only 1300 actes af the eneal sire, the rest being reserved for",Paragraph
an agricultural and recreadonal greenbelt. Houses were posi-,Paragraph
tioned propitivusly to obtain the sunnicst and mow pleaant,Paragraph
views and were ser hack ac a minimum distance of 20 feet from,Paragraph
"the footpaths to ensure privacy,",Paragraph
By 1918. Letchworth had established an international reputa-,Paragraph
"tion asa self-contained induverial town, but it had ac imitators.",Paragraph
brederic Oxboen and the Garden Cities and Town Manning,Title
Associativn (later ube Towts and Country Planning Association),Paragraph
were renewing theit propaganda campaign for the garden city,Paragraph
"concept, but Howard believed that only a second practical dem-",Paragraph
"onsiration would uiflucnce government pabicy. In 1919, he pus-",Paragraph
chased nearly 1500 actes of land in Hertfordshire just north of,Paragraph
Harfield and formed the Welwyn Garden City Company in,Paragraph
"1920, Similar in concept and general character to Letchworth,",Paragraph
Webwyn is considered to be more compact and urban in lsyout,Paragraph
"and to cthibit a higher degree of overall architectural control,",Paragraph
Louis de Sissons designed the plan and many of the nea-,Paragraph
Georgian houses,Title
Although the superficial architectural an) layout characteris:,Paragraph
tics of Letchworth were to be copied in innumerable wiburbs,Paragraph
and speculative developments described erroneously as “on gar-,Paragraph
"den city lines,” Howard's underlying principles and his promo-",Paragraph
on of decentralization nevertheless influenced che whole of sub-,Paragraph
urban England and undoubtedly contnbuted to the success of,Paragraph
the pasrwar New Towns policy. Often represented as a homoge-,Paragraph
"neous, unchanging body of opinion. the Garden City movement",Caption
"was in fact more flexible, embracing a number of different untes-",Paragraph
"ests and expreiions, Ite wader legacy was ugnificant throughout",Paragraph
"the 20th century, finding perwerlul cubes in the Ueuted States",Paragraph
"and across Europe, partiularly in Germany, brane, and Bel-",Paragraph
gium.,Paragraph
Beuary f. Giscen,Caption
See abo City Beautiful Movement; Parkways; Urban planning,Paragraph
Further Readi,Title
A preat deal of Ineracure canis on the subject of she Garden City,Paragraph
"ovement. Although Creese suffers trom wime odd omiennn, it is",Paragraph
generally aucepted a5 one of the must comprehentive views af the mone:,Paragraph
ment. [t benctits from the fact thacu was the fins independcal arses,Paragraph
"mont.in archaectural teims. of the movement's ams and abpecaves,",Paragraph
"Abcrurombye, Patnck. ""A Comparative Review of Mader fawn",Caption
Planning and ‘Garden Cory’ Schemes in England.” The Leu,Paragraph
Planning Review (9105,Title
"Bawhelor, Peier, “Tw Ongin ot the Garden City Comepe of Urban",Caption
Fon.” Journal of the Sovsety of Antutccturad Hissorsans (19),Caption
"Creeee, Wakes b. he Nearci for Environment. Che Carden Cin",Caption
"Aefore amd After, New Hawes, Connectiat, Yale Casveraty Piew,",Caption
"(966, expanded edition, Baltimore, Marylead. Johns Hopkins",Caption
"University Press, 1992",Title
"Heward, Hheneret, Lamerren A Pracetul Path ce Real Reform,",Paragraph
"London: Swan Sonncnwchem, JR9R, 2nd elitiun, 29 Gandem Cotes",Caption
"af To-merrow, Lamdaiy Sonnenschein, 1902; reprinc, Cambndgs .",Caption
"Massachusetts. MIT Prot 105. evel inition, Fastbourne,",Caption
"Fast Suwes Arik Books, 1985",Caption
"Osbom, F.p.. “The Garden Cin Mercier: A Revaluation,” Journs!",Paragraph
of the Foun Planning Intute 94S;,Paragraph
Purdom. Charles B. The Gurdon City. New York: Dugan. aad,Caption
"Landon Dent, 1913: repaint, New Yark: Garland, 1985",Caption
"Purdom. Charles B.. The Lahuont Achicement. London Deut,",Caption
"1963,",Title
"GARNIER, TONY 1869-1948",Title
Architect and urban planner. France,Caption
"Tany Garniet’s Gamous publicauon, Une Cid Industrielle (198.",Caption
"1932), secured his position as an important precunot of modern",Paragraph
architecture and urban planning according w the evolutionary,Title
"schema drawn up by the architecu, untics, and historians of",Paragraph
"the Modem movement Only recently. however, hax the real",Paragraph
historical specificity of Garnier's particular amalgam of classi-,Paragraph
sism and modernism been located in contemporary aspects of,Paragraph
socialist utopsanism and moder Labor technalogics and mate-,Title
"cials,",Paragraph
"Garnier was bom in Lyon, the mayor industrial aty of France.",Paragraph
"during the 19th century. The son ofa silk designer and a weaver,",Paragraph
he spent his childhood in the working-clays area of Crotc-Rousse,Paragraph
"As the age of 14, he enrolled in the Ecole Technique de ta",Paragraph
"Martinidre in Lyon (1883-86), where he received his inisial",Paragraph
"training as a draftspervas and painter. In (886, he entered the",Paragraph
Ecole des Beaux-Arts is Lyon (1886-89) to atudy architecture,Paragraph
"under Elvin and Louvier, His success at the school, including",Paragraph
"the Prix Bellemain, enabled him rw further bis architectural stud-",Paragraph
ies on Paris.,Paragraph
"In 1890, Garnier was admitted to the Ecole des Beaux-Arts",Paragraph
"in Paris (1890-99), where he studied with Paul Blondel. Scellect",Paragraph
"de Gisors and the theorist Julien Gaudet, He won the pres.",Paragraph
prow Prix de Rome sn 1899 for bis design of 4 nauunal bank,Caption
headquarten. The entry demansteated his abthtics to formulate,Paragraph
clear circulation routes. organize complex services. and allow for,Paragraph
"a hunlding’s futuse growth and expansion, Garmer's approach",Paragraph
(© planning—rooted in his mastery of Beaux-Arts principles of,Paragraph
somporitinn—would develop with the increasing industral and,Paragraph
urban wale of his work. The Prix de Rame carned him the right,Paragraph
co revide as a pertronnaire at the Villa Medici in Rome foe four,Caption
"years (1899-1904), During this persud. Ite asociated wath other",Paragraph
"penuenure, such as Henn Prost, Léon Jauscly, and Ernest",Paragraph
"Heébrard, all of whom shared his interests and Later became the",Paragraph
fine genetauion of urban plansen in France.,Paragraph
Garnier contested the stact study of classical an hitecture re:,Paragraph
quited by the aademy in the form uf the annual submussion of,Paragraph
envais. of revonsttu tive drawings of anvent monument. His,Caption
"firse envoi (L901) was a rendering of the ‘Tabulasium, and aceoss",Paragraph
the drawings he wroce a provocative statement of faith: “Since,Paragraph
"all architecture 1s based un false prnciples, ancene architecture",Paragraph
"was a mistake, Only cruth is beautiful.” Yet Gamier hardly desa-",Paragraph
vowed the ulasical tradition; rather. he critiqued the academi-,Paragraph
cians’ inabiliry 10 link this tradition to modern social and urban,Paragraph
"needs, Addressing this problem, he supplemented the 1901",Paragraph
"envor with his fin plan for an ideal, industrial city, called Une",Paragraph
"Cité Industrielle,",Title
"For hie final envoi in 1904, Gaenice expticitly linked the",Paragraph
classical Lradhtion with his anterest in urban planning by submit-,Paragraph
ting a teconsuniciion of the catire antique town of Tuxulum.,Paragraph
"Again, he attached s supplementary project, a more claboratc",Paragraph
"version of his Cit Indusuielle, Although his 1904 Cite Indus",Paragraph
tnelle drawings were cahibited. the project was nut published,Paragraph
until 1918. Che publication was a much entarged and revised,Paragraph
version of the unitial plans. Garnier incuied many additional,Paragraph
"references, drawings. ant photographs ot his tact work in Lyon.",Paragraph
"such as his industrial quarter for the silk-weaving industry, villas,",Paragraph
"a munkipal stadium, and a market hall.",Paragraph
"‘These plans describe an icteal ciry of 35,000 inhabitants bo-",Paragraph
cated between a mountain and a riverhank to acest hydroctectric,Paragraph
power for local industry. The qty was organized inte a series of,Paragraph
"zones according te function: induatrial, civic, residential, health",Paragraph
"tehated, and entenainment related. Garnier built Rexibility into",Paragraph
the plan by allowing free circulation within and between these,Paragraph
tones as well as anticipating their Ruture capansion and growth.,Paragraph
Orher cumponeno of the plan include the use of preenbelts,Paragraph
throughout the aty and dhe use of new matetials—primarily,Paragraph
teintorced concrete—for the architecture. Thee new matenals,Paragraph
enabled a standandized vanianan af building wpes and an aes-,Paragraph
thetic of smple geometric shapes that relied on plasticity rather,Paragraph
than ornament tor effect. The chief factor determining Gamier's,Paragraph
"design, however, was his emphasis on industrial labor, He was",Paragraph
influenced by Emile Zola's great socialiet utopian nowel Trarwil,Paragraph
"(190), which fire appeared in serial form in 1900-01. Zola",Paragraph
described a citv strikingly close to the Cité Industrielle. and,Paragraph
several passages from the novel are literally inscribed on the,Paragraph
assembly hall of Garnier’s Cité.,Paragraph
Bevause of favorable reviews in the Lyon press of his carly,Paragraph
"coaceptivas of the Cité, Garner reumed there in LOL. His",Paragraph
first mayor commusions were for a hivestock market and slaugh-,Paragraph
cethouse (1906-241 in the Mouche district and the Grange:,Paragraph
Blsnche Hospual (1910-27). Both deugns allowed Garnicr to.,Paragraph
elaborate on urban-planning issucs only intmated an his Cate,Paragraph
"Indusunelle, Uhe market~ slaughterhouse represented a comphetc",Paragraph
"study of the butchering process, from the transpartauon and",Paragraph
classification of animals in the large-span market hall (built of,Caption
sive] and reinforced concretel. to the hygienic division af services,Caption
"in the seintarced-concrete pavilions, to the circulation of prod-",Paragraph
ucts via inretine roadways linking the pavilions. (Signdicanty.,Caption
"che 1914 International Urban Exhibition, directed by Garnier.",Caption
"wok place in the market hall of the slaughterhouse.) Likewise,",Paragraph
"in the Grange- Blanche ? luspical, Garnier dassified services, such",Paragraph
"as surgery and medicines, separated them inte distinct pavilions,",Paragraph
and linked them with underground passageways. The bospital’s,Paragraph
"simple, reinforced-concrete pavilions with flat coofs are rhythm",Paragraph
"cally aligned within 2 pastoral envitunmment, characteristics that",Paragraph
also echo the green spaces included on the Cite. [hese propects,Paragraph
also began Garnict's career-long relatiomhip with Lyun's new,Paragraph
"socialist mayor, Edouard Herriot, who was responsible tor mak-",Paragraph
"ing hien the city’s chief architect. In 1913, Garnier was appointed",Paragraph
2 professor at Lyon's Ecole dex Beaux-Arts.,Caption
Garnier's work on low-cost housing projects further demon-,Paragraph
strated his skill in meeting the aesthetic and technical challenges,Paragraph
of modern urban planning. For the Foundation Rothschild,Caption
"housing competition in Paris (1905), Garnier wihmitted an in-",Paragraph
novarive design fir standardized apartment buildings angled at,Paragraph
45 degrees. This cigzag partern muaimized sunlight for cach,Paragraph
"aparmment, suppressed! long corridors and enclased courtyands,",Paragraph
and creared open green spaces arvund the buildings. Two other,Paragraph
"low-cost housing projects designed by Garnier tor 1 yon, an in-",Paragraph
dustnal quarter (1908. unbuilt) for the silk-weaving industry,Paragraph
"and the Quaruer des Etats Unis (1919 35), uncluded the full",Paragraph
"range of domestic. industrial, and entercainment services neces-",Paragraph
sary to support lange working populations. ‘Through these,Paragraph
"projects, Garnier came closest to achieving the karge-scale ambi-",Paragraph
tions of rhe Ciré Industrielle.,Paragraph
The dassicizing aspects of Garnier’s work are partivularly,Paragraph
"stoking in his villas, built in Tyon (1911, 1913, 1921), Saint-",Paragraph
"Didier (1921), and Cassiv (1930), All are reinfurced-concrete",Paragraph
"tructures, yet they evoke a Medscrrancan classicism through",Paragraph
"their simple geametric forms, lack of omamentation, retrace",Paragraph
"took, atriusnlike spaces, petgulas. and intimate fusion of archi.",Paragraph
"tecture and site, Many of these villas recall his first studies of",Paragraph
pared-down damestic aruhitectute that were depicted in the,Paragraph
1904 envoi of Tusculuin and the Cite Indusuiedle. His Munni-,Caption
pal Stadium in Lyon (1914~ 18)— the Stade de Gerland - is an,Paragraph
ether study in abstract classiciam on a monumental scale.,Paragraph
"Dunng the 1920s and 1950s, Garnier completed work on",Paragraph
"Major projects thar were concerved before the war, such as the",Paragraph
"Slaughterhouse. (irange-Blinche Hospical, Municipal Stadium,",Caption
"and the Quartier dev Exats-Unis, He also began new projects,",Paragraph
"such as a sanaronum (1923) at Saint-Holare de Touvet, the",Paragraph
Lyon-Saint-Erienne Pavilion (1925) for the Decoranve Arts Ex,Caption
"hibition in Paris, and a city hall 11928~34) for the new town",Paragraph
"of Boulogne: Billancoutt, He produced little aficr 1937, In 1939,",Paragraph
"he left Lyon to live in Bédoule, where be died in 1948.",Paragraph
"In 1920, Garner published ft grand: travaux de ba velle de",Paragraph
"Lyon, an album conuining his addnional works planned and",Paragraph
built in Lyon. The second cditioa of Une Cite Indwerielle was,Paragraph
published in 1932. With the exceprion of his bret preface to,Paragraph
"the Cite, Garter wrote litle. Drawing was his main vehicle of",Paragraph
thinking and the principal means by which his work gained the,Paragraph
attention and admiration of modern architects and critics such,Paragraph
as Le Corbusier and Sigftied Giedion.,Paragraph
Amon VINEGAR,Title
Biography,Title
"Ror in Lyon, France, 13 August 1869: son of architect Charles",Paragraph
"Gamier. Attended the Ecole des Beaux-Arts, Lyon 1886-85;",Paragraph
"studied in the audia of Paul Bliadel and Scellier de Gitar,",Paragraph
"Ecole dex Beaux-Arts, Satis 1889-99; Prix de Rome sholar",Caption
"1899-1904. In pavare practice, Lyon from 1904. Died in La",Caption
"Béduule, 19 January 1948.",Caption
Selected Works,Title
"Lité Industnelle Lpeogect], 1904",Caption
"Ruthsetukl Foundation Housing (compention etitzy), Pars, 1905",Caption
"Housing Sector {unbuiltl, Induserial Quarter, Lyon, 1908",Caption
"Villa ‘Tone Gatmcr, Suunt-Rambert. Lyon, 1911",Caption
"Municipal Sudmum, Lyon. 1918",Caption
"Vala Carus, Sauat-Didier, 1921",Caption
"Sanatorium, Same Hidaur de louvet, 1923",Caption
Slaughterhouse and Seockyard. Lyon. 1924,Caption
"Lyon and Saunt-Hicane Pavilions, Expounon Intenanonate des Aro",Caption
"Decuratth et Industnel Modernes. Maria, 1925",Caption
"Gotange-Hlanhe Hospital (now {1 Edouard Hernot Hospital), Lyon.",Caption
1927,Title
"Horel de Ville, Boulogne-Brillancourt (wath J.H.E. Debat-Ponaan),",Caption
tom,Title
"Housing Sector, Quartier des Etats-Unis, Lyon, 1935",Caption
Selected Publications,Title
"Une Cué Industriciie. Erude pour ta constractson dex villes, 1918",Caption
"Les grands travaun de Lt ville de Lyon, V2",Caption
Further Reading,Title
"A conptchomave caalog, and cheenology of Tony Garier’s work—",Paragraph
and an excellent set of scholarty essays—appears in Guiheux and Cin-,Paragraph
"qualbre. ‘The March F9R4 issue nf the prumnal Regma, 2 munographic",Caption
"iwue on Gamicr, contamns essays that remain essential reading on the",Paragraph
top.,Paragraph
"Garnier, Tony, Tomy Garner. Leenere complete, Pare: Conte",Caption
"Georges Pampadou, 1989",Caption
"Giestion, Sipftind, Space, Time, and Arvhuectars, Cambevdge,",Caption
"Manachuseres: |Larvard Univenaay Prow, and Londan: Oaford",Paragraph
"Univeesiny Pres, 1911; Sth alinon, revieed and enlasged.",Caption
Cambridge. Massachusetts Harvanl Univenity Prem. 1967,Caption
"Gaiheuy, Abin, anil Olivier Ginqualbre (editors), Tony Gareier",Caption
"Cease complete, Paris: Cinons du Centre Pompidou, 1989",Caption
{cnetaine oumetias essays by important scholars),Caption
"Te Corbuner, Slesiere de penser Farbanise, Pare Fdiewn de",Caption
"VArchaccrute d’Aujerdhui, 1943, as Looking at City Planneng.",Caption
"New York: Gromman, 1971; arw editeon, Pari: Donodl/",Caption
Gontheet. 1977,Paragraph
"Migriani, Raccando {editor}, Teuy Gatrsier: Une Cité Industrirtle, New",Caption
"York: Rizznh, 1990",Caption
"Pawlowski, Christophe. Tany Garraer ot ber débar de Turbanisme",Caption
"fonctionnel en France, Pane Contre de Recherche ' Urbanisme.",Caption
1966,Title
"Pavdoweha, Christophe, Foy Garnier pionnier de Farbamsnee de XXe",Caption
"sérle, Lyon: Creations das Pelican, 1993",Caption
"Prewat. Lous. Tory Garay, 1469-1948, Lyon: Presses",Caption
"Uneversitaires de Lyon, 1988",Caption
"Ramegna 17 (March 1484) Gpecal mane cnecled “Tony Garner, da",Caption
"Rema a Lione, Tony Games from Rome wo Lyon”)",Caption
"Rae, M.. A. Lagier, andl P. Raver. Fomy Guirnier, Pans: Rovhershe",Caption
"CORDA, 1985",Title
"Siderahix, Kein, “Inteoduction,” in Tomy Garver, Lee Cae",Caption
"Treduservelie. étude pont La vomiruction des elles, clued by",Caption
"Siderakin, New Vark: Princeton Architectural Pres, 1989",Caption
"“Utaman Aspects of Tony Garruct’s Cité Industtoetle,” Journal of rhe",Paragraph
"Society of Anvbitecrunal Hisariaw, V9 (March 10) 7",Caption
"Viddler, Anthony, “The New Werld: The Revaviruction of Urhast",Title
"ANopaa in Late t9ch-Centuty France.” Penprces, E18 (7D",Caption
"Wichenwon, Dora, Tany Garnier The Cat ladustrietie, London.",Caption
"Studio Vista, 1960; New York: Braziller. 1970",Caption
GAS STATION,Title
"Gas sauons are a 20eh<entury invention, born of necessity in",Paragraph
"the automobile age, Uheis ubiquitous proence symbolizes the",Paragraph
way the automobile has fundamentally restructured American,Title
bife and che built environment. ‘The functional neod that the,Paragraph
BAS station was invented ta address: delivenng gasoline to the,Paragraph
automobile —has now changed since the days of the Model I’,Paragraph
"However, the manner of architecturally expressing and facilicat",Paragraph
"ing chat function has evolved. In the process, the gay vation",Paragraph
has become a permanence presence in the urban and suburban,Paragraph
bundsape.,Paragraph
The Hint gas stations appeared ur the carly 1900s. they,Paragraph
tended to be composed of gasoline pumps or above-ground unks,Paragraph
"and simple wv or tin sheds to sore tubricating products,",Paragraph
Prive w the advent of these structures. automobile owners,Paragraph
bought the gasuline from curbside pumps in Crone uf hardware,Paragraph
of general scores. It appears thar the Amencan Gasoline Com-,Paragraph
pany of Se. Louis built the first separate stacion away from the,Paragraph
grounds of an od company swrage facility ia 1904. The stayon,Caption
sonsnted of a small tin shed and two makeshift gas eanke with,Paragraph
"attached garden hoses, A year later, he Central Oi] Company",Paragraph
"built a prototypical sation in Flint, Michigan: a hand operated",Paragraph
gas pump accesible frum bots sides and covered by a canopy,Caption
"By the 1910s, the ample shed had been eransfnemed into 4",Paragraph
recognizable building type. All the cements we associate with,Paragraph
"the gas stanan—driveways, canupies, gas pumps, and corporate",Paragraph
signs—were communplace by die decade's end. Even un these,Paragraph
"early days, the oi) companies devised standasdized archatectural",Paragraph
expressions for thew stations; ches was ube first step in the devel-,Paragraph
"opment of a unique corporace identity. In 1914, Standard Oil of",Paragraph
Califorma created the first chain af 34 sdentical stations. Other,Paragraph
companies soon developed their awn architectural nientty along,Paragraph
the roadside.,Paragraph
"Gas aation styles varied widely in site. location, and dengn",Paragraph
"aver the coune of the century despite cheir rather unchanging,",Paragraph
"function. In a nytematic review of gas station archiecuture, John",Paragraph
Jake and Keith Sculle wentified 11 distinnt gas station types.,Paragraph
"including the “house,” “house with canapy.” “house with hays”",Paragraph
“oblong box.” and “small bos.” Different typex have eruyed,Paragraph
"fluctuating levels of popularity over ime. For example, the early",Paragraph
"curbside pumps and rudimentary sheds disappeared by 1930,",Paragraph
bur a standard gas station form remained relauvely constent.,Paragraph
Most stations had 2 building to stove supplies and conduct trans-,Paragraph
