text,label
particular building for which they were in-,Paragraph
tended - they should not be regarded simply as,Paragraph
"instruments of, but rather as one aspect of an all-",Paragraph
encompassing architectonic vision. LM,Paragraph
"(] Aalto, Alvar, ‘Rationalism and Man’, The",Paragraph
"Architectural Forum (New York), September",Caption
"1938; ——, ‘Zwischen Humanisimus und",Paragraph
"Matcrialismus’, Der Bax (Vienna). nos. 7/8,",Caption
"19$§; —. Problemi di architettura’, Quaderni",Caption
"ACT (Turin), November 1956; Labd, Giorgia,",Caption
"Alvar Aalto, Milan 1948; Gutheim, Frederick,",Caption
"Alvar Aalto, New York 1960; Mosso,",Caption
"Leonardo, L'opera di Alvar Aalto, Milan 196s:",Caption
"Alvar Aalto, ts 1922-62, Zurich 1963; Alvar",Caption
"Aalto, H: 1963-70, Zurich 1971; Alvar Aalto,",Caption
"HI: Projekte und letzte Zeichnungen, Zurich 1978;",Caption
"Pearson, P. 1D., Alvar Aalto, New York (978,",Caption
"1980; Mosso, Leonardo, Alvar Aalte (exhibition",Caption
"catalogue), Turin 1981; Quantill, Malcolm,",Caption
"Alvar Aalto: a critical study, London 1983.",Caption
"Abramovitz, Max, b. Chicago, 1908. Studied",Caption
at the University of Mlinois at Champaign-,Paragraph
"Urbana, Columbia University in New York,",Caption
and at the *Ecole des Beaux-Arts in Paris. In,Paragraph
194t he entered the office of Wallace K,Paragraph
*Harrison and Jacques André Fouilhoux; from,Caption
194$ to 1976 he was Harrison's partmer.,Paragraph
"QO The Architecture of Max Abramovitz,",Paragraph
"Champaign-Urbana, III. 1963.",Caption
"Adler, Dankmar, b. Stadt Lengsfeld, near",Caption
"Weimar, Germany 1844, d. Chicago tyoo. The",Caption
"son of a cantor, A. began his drawing studies at",Paragraph
"fifteen. Emigrated to Detroit, 1854. Worked in",Paragraph
"association with A.J. Kinney, 1869-71; Edward",Caption
"Burling, 1871 9; Louis H. Sullivan, 1881 95",Caption
(*USA; *Chicago School).,Paragraph
"With Burling, he collaborated on numerous",Paragraph
designs during the building boom in Chicago,Caption
"which followed the great fire of 1871. In 1879,",Paragraph
he set up independent practice and was joined,Paragraph
two years later by Sullivan. His most important,Paragraph
work was the Central Music Hall in Chicago,Paragraph
(later demolished to provide space for the,Paragraph
"present retail store of Marshall Field and Co.),",Caption
which was entirely A.’s work,Paragraph
Sullivan’s decorative organ grilles. Finished in,Caption
"1879, it was the prototype for a subsequent",Paragraph
"series of theatres by the firm, notably the",Paragraph
"Auditorium Building. The planning, layout",Caption
and lighting were noteworthy in these build-,Paragraph
"ings, although A. was praised primarily for his",Paragraph
instinctive mastery of acoustics. Sullivan rose,Caption
rapidly to the position of chief draughtsman,Paragraph
"During his later years, A. managed the cn-",Paragraph
gineering and business aspects of the firm and,Title
was active in various architectural organiza-,Paragraph
"tions, introducing many progressive reforms",Paragraph
and attempting to improve the position of,Paragraph
architecture in American society. Among lis,Paragraph
works were a scrics of interesting synagogues,Paragraph
"one, Anshe Ma’arev, for his — father’s",Paragraph
"congregation,",Title
"D Salzstein, Joan; ‘Dankmar Adler: the Mati,",Caption
"the Architect, the Author’, Wisconsin Architect",Caption
38.,Caption
except for,Title
"Aida, Takefumi, b. Tokyo 1937. A member 01",Paragraph
"the *Architext group, he represents an architec",Paragraph
"ture of voncealent, be the care alien",Paragraph
the building itself) asin bis PE Gastinate Sa,Paragraph
garten in Osaka (1974). ora camserois resus,Caption
in architectural expression. asa the Nuss.,Paragraph
House in Fujisawa (1972) or in the Annihilation,Paragraph
House in Matsuura (also 1972) AM,Paragraph
"M1 The Japan Archiver (Tokyo), 232. vol. st",Caption
"(1976), no. 6 pp. 29 38: op. cit,",Caption
"(6977), nos. 1ofit. pp. sa 4.",Caption
Fivol. 52,Caption
"Aillaud, Emile, b. Mexico 1902. The housing",Caption
estates which A. built after World War JI in,Paragraph
"France, such as Les Courtili¢res in Pantin (1ys5",Paragraph
"§6, 1987-60), Wiesberg at Sorbach (rysy, 1961",Caption
ff) and La Grande Borne at Grigny (1904-71).,Paragraph
are representative of the attempts to compen=,Paragraph
sate for the uniformity which resulted from,Paragraph
extensively industrialized constructional meth-,Paragraph
ods (principally heavy construction cmploving,Title
prefabricated reinforced-conercte panels) by,Paragraph
adopting more individuatizing lrrban planning,Paragraph
strategies. ‘This is chiefl,Paragraph
"arrangement of the building muysey, reduced wo",Caption
"smooth abstract forms, in curved serpentine",Paragraph
"compositions, through the integration of works",Paragraph
of art; and finally through the careful handling,Paragraph
"of public spaces, at ines eccentrically shaped",Paragraph
and colourfully,Paragraph
by given an impetus to identify: with dei,Paragraph
chieved in the overall,Paragraph
ated. The residents are there-,Paragraph
environment. AM,Paragraph
"CL Dhuys, Joan-Frangeis, L'aretutenture selon",Caption
"Emile Ailland, Paris 1083",Caption
ostaty Pann,Title
Aillaud. Les Courtilicres tous,Caption
"Tiyss G, tysF 60}",Title
"Albini, Franco, b. Robbiate, Como, 1905, d.",Caption
Milan 1977. Studied at Milan Politecnic,Paragraph
diploma 1925. From 1930 he practised alone,Paragraph
and after iygs2 with Franea Helg: in 1962,Paragraph
"Antonio Piva joined the practice, followed in",Paragraph
1965 by A.’s son Marco. He was a professor at,Paragraph
"Milan Politecnico, 1963-77. and a member of",Paragraph
*CIAM.,Paragraph
The Pavilion for the Istituto Nazionale delle,Caption
Assicurazione (INA) at the Milan Congress of,Paragraph
"1935. A.’s first executed work, exhibits already",Paragraph
in unmistakable fashion his. straightforward,Paragraph
"reductivist style, which is not uninfluenced by",Paragraph
the architectural vocabulary of *Mies van der,Paragraph
Rohe. His style is characterized by formal,Paragraph
"restraint, geometric order, technical perfection",Title
and the careful attention to detail.,Paragraph
A. applied these principles in the totality of,Paragraph
his artistic activity. Important stages in his,Paragraph
strictly-defined architectural work are: the,Paragraph
Favio Filzi workers’ housing in Milan (1936;,Paragraph
with Renato Camus and Giancarlo Palanti); the,Paragraph
"Villa Pestarini, also in Milan (1938); the INA",Paragraph
Building in Parma (1951); and the department,Paragraph
store La Rinascente in Rome (1957 -62; with,Caption
Franca Helg). in which the mat black steel,Paragraph
construction takes up the moulding patterns of,Paragraph
"Albini. La Rinascente departmer' store, Rome",Caption
(with Franca Helg; 1957-62),Caption
"Roman Renaissance palaces, while the infill",Paragraph
panels harmonize with the existing urban envi-,Paragraph
ronment through their reddish colour and,Paragraph
granular texture. Representative of his interior,Caption
"schemes and restorations, principally of mu-",Paragraph
"seums, is the Musco del Palazzo Bianco at",Paragraph
"Genoa (1951), where the metaphysical spatial",Paragraph
effects of clear geometries and transparent or,Paragraph
intersecting glass surfaces became prototypical;,Paragraph
"the Musco del Tesoro di San Lorenzo (1934-6),",Paragraph
"also in Genoa, with its crystalline dovetailed",Paragraph
ground-plan and dramatic lighting effects; and,Paragraph
the restoration of the Chiostro degli Eremitani,Title
for the municipal muscum in Padua (1969-74).,Caption
A.’s industrial design work extends from his,Paragraph
role in the team-designed metal chair for the,Paragraph
1936 Triennale to the circular ‘Margherita’,Caption
armchair of Spanish cane and bamboo (with,Caption
Franca Helg) for the (y60 Triennale. Among his,Paragraph
"town-planning activities, the plan for Reggio",Title
Emilia (1947-8) is noteworthy; Giancarlo *De,Paragraph
Carlo and other architects collaborated on this,Paragraph
". architectural work, in which the identifi-",Paragraph
"cation of form and structure isa constant theme,",Paragraph
in practice went — in its attention to the,Paragraph
historical urban context — beyond the limits of,Title
"dogmatic *Rationalism, though without aban-",Paragraph
doning its fundamental principles. VML,Paragraph
"Argan, Giulio Carlo, France Albini, Milan",Caption
"1962, Moschimi, F., France Albini, London 1979.",Caption
"Alexander, Christopher, b. Vienna 1936 (the",Caption
son of English parents). Studied architecture,Paragraph
and mathemanics. In 1970 he became Professor,Paragraph
of Architecture at the University of California,Title
in Berkeley. His contribution to contemporary,Paragraph
architecture lies foremost in the realm of,Paragraph
"planning dicory, which he attempts to establish",Paragraph
on a more solid basis by the application of,Paragraph
scientific principles. A. started from the obser-,Paragraph
"vation that original native cultures, because of",Paragraph
"their gradual organic development, uncon-",Paragraph
sciously produce forms in complete harmony,Paragraph
with their environment. He then developed,Paragraph
"complex mathematical formulae, as equivalents",Paragraph
of this type of ‘unconscious’ form-creation,Paragraph
"process, by which design and planning prob-",Paragraph
lems are decomposed into a series of compo-,Paragraph
nents and then by reversal recomposed into,Paragraph
fundamental ‘patterns’ to synthesize form. The,Paragraph
experimental results achieved at the Center for,Paragraph
Environmental Structures (CES) tounded in,Paragraph
1967 at Berkeley led to a greater emphasis on,Paragraph
empirical investigation of the needs and de-,Paragraph
mands of users. The first major practical testing,Paragraph
of A.’s theories was his contribution to the,Paragraph
"competition fora residential quarter with 1,500",Paragraph
units in Lima (1969).,Paragraph
"O Alexander, C., Notes on the Synthesise,",Caption
"Cambridge, Mass. 1yf4, » The Oregon",Caption
"Experiment, London 1975; ——, A Pattern",Paragraph
"Language, London 1977; » The Timeless",Paragraph
"Way of Building, London 1979.",Caption
"Almvist, Osvald, b. Trankil, near Karlstad",Caption
"1884, d. Stockholm 1950. Studied first at the",Paragraph
Technical College and then at the Academy of,Paragraph
"Fine Arts in Stockholm, which he leftin igioto",Paragraph
"establish, along with six fellow-students includ-",Paragraph
"ing Sigurd *Lewerentz, the short-lived Free",Paragraph
Architectural School. There — under the profes-,Paragraph
"sors Car] Bergsten, Ragnar QOstherg, !var",Paragraph
Tengbom and Carl Westman,Title
*Asplund was to study. In opposition to the,Paragraph
academic *neo-classicism which was taught at,Paragraph
"the time in Sweden, A. and his associates",Paragraph
embraced a re-evaluation of the Swedish ver-,Paragraph
"nacular tradition, a sort of ‘national realism”",Paragraph
With his designs for standardized kitchen com-,Paragraph
ponents (1922) and his hydro-electric power,Paragraph
plants near Hammarstors and Krangfors (both,Paragraph
"1925-8), in which all ties to the past are cut. A",Paragraph
became one of the pioneers of modernism in,Paragraph
Sweden. la,Paragraph
"© Linn, Bjorn, Osvald Almgrist: En Arkitekt",Caption
"och Hans Arbete, Stockholm 1967.",Caption
Gunnar,Title
"Alvarez, Mario Roberto, b. Buenos Aires",Caption
1913. Immediately upon completing his studies,Paragraph
"in Buenos Aires in 1937, he opened his own",Paragraph
office (since 1947 Mario Roberto Alvarez y,Title
Asociados). He was Architect to the Ministry,Paragraph
"for Public Works in Buenos Aires, 1937 42. and",Caption
"City Architect of Avellaneda, 1942-7; he acted",Paragraph
