text,label
—and this futile experience proved that even the greatest architects,Paragraph
are not immune from the humiliations of the supplicant artist.,Paragraph
"Closer to our own time, during the recession and “stagflation” of",Paragraph
"the early 1970s, out-of-work American architects flocked to Iran,",Paragraph
where the shah sponsored vast public works schemes that came to,Paragraph
an abrupt halt with his overthrow at the end of that decade.,Paragraph
"Similarly, the global economic meltdown of 2008, which initially",Paragraph
"left China relatively unscathed, sent countless American architects",Paragraph
in search of the lucrative commissions that have abounded in,Paragraph
Beijing and the ninety other Chinese cities (many of them whose,Paragraph
names are unknown to foreigners) with populations over a million.,Paragraph
The first volume of Makers of Modern Architecture was faulted by,Paragraph
some commentators for the relatively few women it contains—Ray,Paragraph
Eames and Denise Scott Brown are the only female subjects among,Paragraph
the book’s seventeen chapters. This second selection will likely elicit,Paragraph
"a similar response, there being but four women discussed here in",Paragraph
"detail: Schiitte-Lihotzky, Billie Tsien, Kazuyo Sejima, and Elizabeth",Title
Diller.,Paragraph
The only possible justification for this imbalance is that in any,Paragraph
"general study of the building art, women are still bound to be in a",Paragraph
"minority, given that female enrollment in architecture schools did",Paragraph
"not begin to approach parity with men until at least the 1970s, and",Paragraph
only now are women practitioners receiving major commissions in,Paragraph
any significant numbers. One review of the Spanish-language,Paragraph
edition of Makers of Modern Architecture was titled “Los machos alfa,Paragraph
de la arquitectura del siglo XX” (The Alpha Machos of Twentieth-,Paragraph
"Century Architecture), a fairly accurate characterization of the male-",Paragraph
dominated profession in that period.,Paragraph
"The marginalized role of women even at the Bauhaus, which was",Paragraph
"otherwise among the most forward-thinking, not to say radical, of",Paragraph
"twentieth-century educational institutions, gives some indication of",Paragraph
"the ingrained prejudices that had to be overcome, and still do. The",Paragraph
three aforementioned female architects currently at work all have a,Paragraph
"male partner or partners (in two instances their husbands), a pattern",Paragraph
"established in earlier generations by Charles and Ray Eames, Alison",Paragraph
"and Peter Smithson, and Denise Scott Brown and Robert Venturi.",Paragraph
That tendency has been continued more recently by such,Paragraph
distinguished American spousal teams as Craig Hodgetts and Hsin,Paragraph
"Ming Fung, Diana Agrest and Mario Gandelsonas, Laurie Hawkinson",Caption
"and Henry Smith-Miller, and Marion Weiss and Michael Manfredi.",Paragraph
"In other pairings, Richard Fernau and Laura Hartman, professional",Paragraph
"partners since 1980, were once romantically involved but have long",Paragraph
"been married to others, whereas Thomas Hanrahan and Victoria",Paragraph
Myers continue to practice together after their divorce. Deborah,Paragraph
"Berke, Winka Dubbeldam, Jeanne Gang, Zaha Hadid, Maya Lin, and",Paragraph
Toshiko Mori are among the most notable high-style practitioners,Paragraph
who head offices without a principal male partner.,Paragraph
The burgeoning presence of women in the highest echelons of,Paragraph
architecture has hardly been the biggest change in the profession in,Paragraph
"recent decades, however. Certainly computer technology has had",Paragraph
"the greatest impact on the conception, planning, and execution of",Paragraph
buildings since the adaptation of new industrial methods of,Paragraph
construction during the first half of the nineteenth century. Digital,Caption
techniques for drafting and rendering designs now allow for,Paragraph
prospective depictions of projects as lifelike as photographs of,Paragraph
completed buildings. Yet this seems a mere sleight of hand,Paragraph
compared to the astounding new engineering and fabrication,Paragraph
capabilities opened by unprecedented advances in architecturally,Paragraph
applicable software. As had often occurred during earlier periods of,Paragraph
"technological breakthrough, there were fears that computers would",Paragraph
"somehow fundamentally alter, not to say pervert, the very nature of",Paragraph
"the creative act, rather than becoming just another tool in the",Paragraph
"arsenal of human artistry. Without question, the new architectural",Paragraph
possibilities enabled by computerization have had an immense,Paragraph
"effect on the look of contemporary design, but as with all",Paragraph
"comparably epochal advances before it—printing, photography, and",Paragraph
"telecommunications, to name but a few—what emerges is only",Paragraph
equal to the intelligence and imagination of those whose master,Paragraph
them.,Paragraph
Another signal phenomenon of our times has been the cult of the,Paragraph
"celebrity architect. To be sure, more than a century ago the",Paragraph
scandalous private lives of Stanford White and Frank Lloyd Wright,Title
—two showboating public personages who thrived on popular,Paragraph
attention—provided ample fodder for the sensationalist press. For,Paragraph
his sins White was gunned down at the age of fifty-two; Wright died,Paragraph
"(of natural causes) a few months shy of ninety-two, and used those",Paragraph
four extra decades of life to transform his image from that of,Paragraph
"cheating husband, deadbeat dad, and outspoken advocate of free",Paragraph
love by morphing into a benign dispenser of heartland American,Paragraph
"verities, a veritable Carl Sandburg of architecture. Wright’s",Paragraph
instinctive mastery of new forms of mass publicity—from newspaper,Paragraph
"interviews in the 1910s, to newsreel bits in the 1930s, to television",Paragraph
talk- and game-show appearances in the 1950s—obliterated popular,Paragraph
recall of his lurid past and helped burnish his image as a beloved,Paragraph
national cultural treasure quite apart from his stupendous body of,Paragraph
work.,Paragraph
There is no question that public recognition has always helped,Paragraph
"architects to win further clients, and increasingly so since the",Paragraph
celebrity industry has metastasized in its variety and reach.,Paragraph
"However, not until the 1980s did the international celebrity",Paragraph
architect fully emerge. This phenomenon paralleled the,Paragraph
"contemporaneous rise of the “name” fashion designer, promoted by",Paragraph
"luxury-goods conglomerates to spur sales of scent, accessories, and",Paragraph
other ancillary items bearing the names of couturiers whose bespoke,Paragraph
garments were far beyond the means of average people. Even,Paragraph
"though Wright, with his budget-priced Usonian houses of 1936",Paragraph
"onward (and his earlier, wholly umsuccessful attempts at",Paragraph
"prefabrication), tried to bring his revolutionary concepts to a wider",Paragraph
"public than his costly one-off commissions, by the late twentieth",Paragraph
century an architect-built house could be afforded by only a small,Paragraph
economic elite. Thus the retailing of all sorts of architect-designed,Paragraph
household goods allowed those priced out of the custom residential,Paragraph
market to participate in the aura of high-style architecture with an,Paragraph
Alessi teakettle by Michael Graves or a Swid Powell coffee mug by,Caption
Robert Venturi.,Paragraph
Architect-endorsed “branding” soon extended from useful or,Paragraph
"decorative objects to buildings themselves, especially luxury",Paragraph
"developments in large urban centers where apartment buildings,",Paragraph
"hotels, and boutiques have lately been marketed as much for the",Paragraph
designer’s imprimatur as for any intrinsic aesthetic quality. Yet very,Paragraph
few of the many high-style architects who built condominiums in,Paragraph
New York City before the global market crash in 2008 rethought the,Paragraph
"basics of the high-density multiunit dwelling. Instead, they",Paragraph
concentrated on clever surface effects that would set their efforts,Paragraph
apart from the competition’s. This sort of superficial decoration was,Paragraph
little different from that pursued by Philip Johnson during his,Paragraph
"corporate skyscraper phase of the 1980s, when he freely admitted",Paragraph
that in working with property developers who presented him with a,Paragraph
predetermined high-rise building envelope calibrated to maximize,Paragraph
"profits, there was little he could do beyond gussying up the curtain",Paragraph
walls in one eye-catching mode or another.,Paragraph
Celebrity architects also became more familiar to the general,Paragraph
public through such rare events as the televised presentation in,Paragraph
2002 of the semifinalists’ designs in the competition for the,Caption
reconstruction of the World Trade Center site. On a more regular,Caption
"basis, The Charlie Rose Show, which was first broadcast by PBS in",Paragraph
"1991, has offered an upper-middlebrow forum in which scores of",Paragraph
high-profile master builders have attempted to elucidate their work,Paragraph
to an informed general audience. Whether these designers,Paragraph
succeeded in demystifying their creative process for laymen remains,Paragraph
debatable. Given the strong emphasis that avant-garde practitioners,Paragraph
"have placed on theoretical concerns during the past several decades,",Paragraph
the more pretentious among them often add to the obfuscation.,Paragraph
Apart from a few indefatigable press-friendly performers like Wright,Paragraph
"and Fuller, the predominant twentieth-century notion of the",Paragraph
"architect was that of an aloof, hyperrational engineer rather than",Paragraph
"that of an approachable, intuitive artist.",Paragraph
Before the professionalization of architecture in the nineteenth,Title
"century, it was standard procedure for an aspiring mason or",Paragraph
carpenter to begin his apprenticeship at fourteen and to become a,Paragraph
master builder by his early twenties. But with today’s protracted,Paragraph
"educational adolescence and a much longer life expectancy,",Paragraph
"architects now finish schooling in their mid- to late twenties, work",Paragraph
"for an established firm during their thirties, and then, if sufficiently",Paragraph
"talented, embark on independent practice at around forty.",Paragraph
Designing a house for one’s parents is an almost cliché rite of,Paragraph
passage—Le Corbusier and Robert Venturi are prime twentieth-,Paragraph
century examples of helpful familial patronage—followed by more,Paragraph
residential work and nondomestic renovations or additions. Only,Paragraph
after two decades of sustained experience do big jobs generally start,Paragraph
"to arrive, although by the age of fifty typecasting also sets in. If one",Paragraph
"is fortunate enough to bring off several well-received projects, a",Paragraph
"Pritzker Prize might come during one’s sixties, depending on that",Paragraph
coveted award’s shifting and often inscrutable notions of artistic,Paragraph
excellence and geopolitical distribution. Winning the Pritzker,Paragraph
"assures a flood of work in one’s seventies and eighties, commissions",Paragraph
necessarily carried out by assistants as the demands of modern-day,Paragraph
cultural stardom and the inevitable waning of physical capacities,Title
prevent many architects from attaining the transcendent final phase,Paragraph
more easily achieved by artists in other mediums. Architecture is,Paragraph
"not a profession for the fainthearted, the weak-willed, or the short-",Paragraph
lived.,Paragraph
"The self-identification of architects as artists, which began to",Paragraph
reassert itself in the architectural avant-garde around the mid-,Paragraph
"1970s, was intensified by the increase in the numbers of what would",Paragraph
become the most conspicuous public building category of the late,Paragraph
"twentieth century, the art museum, which was superseded around",Paragraph
the turn of the millennium by a comparable increase in the,Paragraph
construction of performing arts halls. To win commissions in either,Paragraph
"format, architects found it to their advantage to posit themselves as",Paragraph
"artists, and in many cases have validated that comparison, as",Paragraph
"demonstrated most notably by Frank Gehry, of whose Guggenheim",Paragraph
Museum Bilbao it has been said (as had earlier been claimed of,Paragraph
Wright’s original Guggenheim) that the building itself is the,Paragraph
"institution’s greatest work of art, and whose Walt Disney Concert",Paragraph
Hall in Los Angeles might be said to be a composition equal to some,Paragraph
of the greatest of those played within its billowing walls.,Paragraph
Writing in the very first issue of The New York Review of Books in,Paragraph
"1963, Robert Lowell wisely observed, “The arts do not progress but",Paragraph
move along by surges and sags.” This is particularly true of,Paragraph
architecture. Although today it is more than ever a_ highly,Paragraph
"collaborative process, it is still driven forward by the vision of",Paragraph
"relatively few practitioners—some well-known to the public, others",Paragraph
familiar only to specialists—whose work is closely watched by their,Paragraph
peers and thus has a disproportionate effect on the direction of the,Paragraph
"discipline. All the same, my emphasis on personality and character",Paragraph
ought not to be misinterpreted as an endorsement of a Great Man,Paragraph
"(or Great Woman) Theory of architecture. Rather, it reflects my",Paragraph
"belief that the human element, both individual and collective, in the",Paragraph
creation and the habitation of the built environment is central to,Paragraph
any understanding of the universal impulse we all share: to make,Paragraph
ourselves a sheltering home on earth.,Paragraph
"CHARLES McKIM, WILLIAM MEAD, AND",Title
STANFORD WHITE,Title
ir may seem Odd to begin a book about modern architecture with a firm,Paragraph
"now generally considered to be historical revivalists, but a strong",Paragraph
"case can be made that McKim, Mead & White was a proto-modern",Paragraph
partnership not only in its corporate organization but also in its,Paragraph
audacious address of new building forms engendered by the,Paragraph
machine age. Changing attitudes toward historically inspired,Paragraph
"architecture, and Classicism in particular, have led to reassessments",Paragraph
of buildings that were long dismissed by proponents of the Modern,Paragraph
Movement as retrogressive but that now are widely regarded as,Paragraph
advanced despite their outwardly traditional appearance. There is,Paragraph
no better example of this reversal of posthumous fortune than New,Paragraph
"York City’s Pennsylvania Station of 1905-1910 (see Illustration 1b),",Paragraph
still keenly mourned as the lost masterpiece of Charles Follen,Paragraph
"McKim, one of the triumvirate—along with William Rutherford",Paragraph
Mead and Stanford White—who gave their surnames to the most,Paragraph
prolific and celebrated high-style American architectural practice,Paragraph
during the half-century between the Civil War and World War I.,Paragraph
"It had long been commonplace to emphasize McKim, Mead &",Paragraph
"White’s dependence on Old World prototypes. For example, White",Paragraph
based his Renaissance Revival New York Herald Building of 1890-,Paragraph
"1895, which fronted Herald Square, on Fra Giovanni Giocondo’s",Caption
"Palazzo del Consiglio of 1476-1492 in Verona, and he modeled the",Paragraph
Mozarabic tower of his Madison Square Garden of 1887-1891 (once,Caption
"the third-tallest structure in the city, after the Brooklyn Bridge and",Paragraph
the Statue of Liberty) on the Giralda of 1184-1198 in Seville.,Caption
"Similarly, McKim’s Beaux Arts—inspired Boston Public Library of",Paragraph
1888-1892 owes an obvious debt to Henri Labrouste’s Bibliotheque,Paragraph
"Sainte-Geneviéve of 1843-1851 in Paris, whereas his Pennsylvania",Paragraph
Station followed a conjectural reconstruction of Imperial Rome’s,Paragraph
Baths of Caracalla of 212-216 AD.,Caption
"Though McKim, Mead & White’s historical eclecticism almost",Paragraph
"never attains the quality of its sources, and on occasion appears",Paragraph
little more than a skillfully executed precursor of the touristic,Paragraph
"landmarks we now see replicated at Las Vegas theme hotels, the best",Paragraph
"of the firm’s work, however derivative in outward expression, on",Paragraph
occasion comes close to that of the foremost American master,Paragraph
"builder of the generation before it: H. H. Richardson, in whose",Paragraph
"employ McKim and White first met. Yet despite McKim, Mead &",Paragraph
White’s current critical esteem—considerably higher than it was half,Paragraph
a century ago—in order to find the true muscle and sinew of,Paragraph
advanced American architecture during the heyday of this arch-,Paragraph
establishment partnership we must look instead to the mystically,Paragraph
"inclined but commercially aware Louis Sullivan, spiritual father of",Paragraph
"the tall office building, and to his spiritual son, Frank Lloyd Wright,",Paragraph
the apostle of organic design derived from the native soil. Their,Paragraph
heroic quest for an authentically American architecture set them in,Paragraph
diametric opposition to what they saw as the deadening hand of,Paragraph
"Classicism, so powerfully wielded by McKim, Mead & White",Paragraph
(however much Sullivan and Wright may have absorbed and,Paragraph
subsumed historical models themselves).,Paragraph
The American public was rudely reawakened to the significance,Paragraph
"of McKim, Mead & White by the demolition of Pennsylvania Station,",Caption
which began in October 1963 but took nearly three years to,Paragraph
accomplish because of the huge building’s extraordinarily solid and,Paragraph
deep construction. By the time the vast site was cleared and ready to,Paragraph
receive the crowning indignity of Charles Luckman’s ticky-tacky,Paragraph
"Madison Square Garden, completed in 1968, the _historic-",Paragraph
preservation movement had gathered to prevent comparable acts of,Paragraph
"cultural vandalism. New York’s only other equivalent landmark,",Paragraph
Grand Central Terminal of 1904-1913 (a collaboration between the,Paragraph
"firms of Reed & Stem and Warren & Wetmore), was spared a similar",Paragraph
fate when opponents derailed a disastrous redevelopment scheme by,Paragraph
Marcel Breuer for its site during the 1970s thanks to the shameful,Paragraph
precedent of Penn Station (though the creation of the New York City,Paragraph
Landmarks Preservation Commission in 1965 was too late to stop,Paragraph
"the vast, ugly Pan Am Building from going up next to the terminal).",Paragraph
McKim’s design marked a significant departure from earlier,Paragraph
railway depots because it was built to accommodate the newly,Paragraph
"electrified trains of the Pennsylvania Railroad, which freed him",Paragraph
from the standard arrangement of a train shed attached to a shelter,Paragraph
"for ticket sales and passenger waiting areas, all at street level or",Paragraph
only somewhat recessed (as was the case at the steam-driven New,Paragraph
York Central Railroad’s Grand Central Terminal). Electrified trains,Paragraph
"emit no noxious fumes, so they could run through tunnels rather",Paragraph
than on viaducts or in open trenches and thus remain deep,Paragraph
"underground once they reached their destinations, which enabled",Paragraph
McKim to submerge components that previously needed to be above,Paragraph
ground.,Paragraph
The new possibilities provided by electrification afforded McKim,Paragraph
the freedom to make his ground plan for Pennsylvania Station a,Title
marvel of modern efficiency. In choosing the Baths of Caracalla as,Paragraph
"his model for its exterior, the architect found an ideal scheme that",Paragraph
allowed him to encompass the entire eight-acre site—which covered,Paragraph
two full city blocks from West 33rd to 31st Streets and from Seventh,Caption
"to Eighth Avenues—in one immense but cohesive whole, united by a",Paragraph
colossal order of granite columns that formed a monumental,Paragraph
colonnade on its principal facade along Seventh Avenue and,Caption
concealed a porte-cochere driveway that ran along its north flank on,Paragraph
"33rd Street. This ingenious arrival sequence, which protected",Paragraph
"travelers from the elements in all seasons, was arranged so that",Paragraph
luggage could be conveniently unloaded first and then moved to,Paragraph
"baggage cars via mechanical conveyors, before passengers were",Paragraph
driven on to a final stop situated as close as possible to the,Paragraph
"departure gates, located below street level.",Paragraph
Although Penn Station’s stupendously grand waiting room was,Paragraph
decked out with all the elaborate masonry detailing of the Classical,Paragraph
"copybook, the concourse—where travelers descended to the train",Title
platforms on the level beneath it—dispensed with stone cladding,Paragraph
and left the building’s steel supports exposed. With its barrel-vaulted,Paragraph
"glass-paned ceiling and machine aesthetic, the concourse resembled",Paragraph
Joseph Paxton and Charles Fox’s Crystal Palace of 1850-1851 in,Caption
London; with its strong vertical development and interplay of light,Paragraph
and shadow it also brought to mind Giovanni Battista Piranesi’s,Paragraph
"Carceri d’invenzione of 1745-1751, etchings of imaginary prisons in",Caption
which the Venetian architect and printmaker concocted vertiginous,Paragraph
multilayered networks of mysteriously interconnected spaces. (Rare,Paragraph
film footage of Penn Station’s concourse and porte cochere can be,Caption
found in the early talkie Applause (1929) directed by Rouben,Paragraph
Mamoulian.),Paragraph
McKim’s unexpectedly harmonious synthesis of two divergent and,Paragraph
"supposedly irreconcilable architectural approaches, the Classical and",Paragraph
the industrial—a melding earlier perfected by Labrouste—would,Paragraph
have been a most instructive object lesson during the architectural,Paragraph
style wars that were to rage during the two decades following the,Paragraph
scandalous sack of McKim’s marvel. No one saw the dire,Paragraph
implications of that insane decision more clearly than an,Paragraph
"anonymous editorial writer in The New York Times, who sounded, at",Paragraph
"least, like Ada Louise Huxtable, that infallible Cassandra of",Paragraph
urbanism:,Title
"Any city gets what it admires, will pay for, and, ultimately,",Paragraph
"deserves. Even when we had Penn Station, we couldn’t afford",Paragraph
to keep it clean. We want and deserve tin-can architecture in a,Paragraph
tinhorn culture. And we will probably be judged not by the,Paragraph
monuments we build but by those we have destroyed.,Paragraph
"McKim, Mead, and White began working together in New York",Paragraph
"City in 1879 when White, now the best remembered of the partners,",Paragraph
joined forces with his two older colleagues. Although Mead has,Paragraph
"sometimes been unfairly characterized as a glorified office manager,",Paragraph
or at best a mediator between his two antithetical if extravagantly,Paragraph
"gifted associates, there is no question that the magnetic (and",Paragraph
occasionally mutually repellent) poles of the consortium were,Paragraph
McKim and White. This can be neatly summarized by juxtaposing a,Paragraph
"pair of contemporaneous, functionally identical, but tellingly",Paragraph
different New York City schemes that exemplify the two architects’,Paragraph
respective qualities: McKim’s Low Memorial Library of 1895-1898,Paragraph
at his new campus for Columbia University in Manhattan’s,Caption
"Morningside Heights, and White’s Gould Memorial Library of 1897-",Caption
1902 at his University Heights branch of New York University in the,Caption
Bronx (which became Bronx Community College when NYU gave up,Paragraph
the property in 1973). Each building serves as the focal point for its,Paragraph
"academic ensemble, is compact in ground plan, and has a shallow",Paragraph
centralized dome and a columned entry portico of Roman,Caption
"derivation, but there the similarities end.",Paragraph
"The Columbia library is massive, stolid, sober, devoid of",Paragraph
"ornamental frippery, and though a bit dull conveys an aura of",Paragraph
gravitas thoroughly suited to high-minded intellectual pursuits. On,Paragraph
"the other hand, White’s uptown NYU library is characteristically",Paragraph
"lighter in volume and enlivened by sprightly detailing, which",Paragraph
suggests that a little learning can be a delightful thing. Like,Paragraph
"Richardson, McKim studied at the Ecole des Beaux-Arts in Paris and",Paragraph
"possessed an innately more decorous temperament than White, who",Paragraph
had almost no formal training but was such a natural-born designer,Paragraph
and quick study that his lack of education would have been,Paragraph
"betrayed to only the most pedantic of Classical scholars. Instead, it",Paragraph
was the far more important differences in personal character,Paragraph
between McKim and White that held the seeds of destruction for this,Paragraph
architectural dream team.,Paragraph
"McKim, Mead, and White made their reputations, at first",Paragraph
"individually and then in concert, during the 1870s and 1880s with a",Paragraph
remarkable series of large wood-frame vacation houses (see,Caption
Illustration 1a) in fashionable resort communities along the Atlantic,Paragraph
"seaboard, including Elberon, New Jersey; Newport, Rhode Island;",Paragraph
"Lenox, Massachusetts; Tuxedo Park, New York; and the East End of",Paragraph
"Long Island, where from 1880 to 1883 White designed the Montauk",Paragraph
Association—a group of seven capacious “cottages” nicknamed the,Paragraph
"Seven Sisters, along with a communal recreation building—on a",Paragraph
"bluff near the tip of the South Fork, a property laid out by Frederick",Paragraph
"Law Olmsted, landscape architect of New York’s Central Park of",Caption
1857-1873.,Paragraph
The novel domestic format devised by the collaborators stemmed,Paragraph
less from American precedents than from vernacular traditions in,Paragraph
Normandy and the residential work of their older British,Title
"contemporary Richard Norman Shaw, who in turn harked back to",Paragraph
"English rural forms with rambling, irregularly angled, multigabled",Paragraph
"compositions that seemed to be the accretions of many years, if not",Paragraph
several centuries. But whereas Shaw clad his houses in half-timber,Paragraph
"or slate tiles, McKim, Mead & White used natural-colored wood",Paragraph
"shingles, a vernacular American material, which it deployed in",Paragraph
varied interlocking textures that the architectural historian Henry-,Paragraph
Russell Hitchcock vividly likened to birds’ plumage.,Paragraph
The architectural historian Vincent Scully dubbed this format the,Paragraph
"Shingle Style, and in his classic study The Shingle Style and the Stick",Paragraph
Style: Architectural Theory and Design from Richardson to the Origins of,Title
Wright (1955) rescued these seminal works from decades of critical,Paragraph
oblivion and accorded them a central place in the American canon.,Paragraph
To the untutored eye these houses—with their deep wraparound,Paragraph
"porches (or “piazzas” in the contemporary parlance), overhanging",Paragraph
"eaves, cylindrical turrets topped by conical “candlesnuffer” roofs,",Caption
"multiple massive chimneys, and profusion of gables and dormers—",Paragraph
may seem indistinguishable from countless other residences of the,Paragraph
"well-to-do in every good-size town in the United States, an",Paragraph
indication of how pervasive this format became in the decades,Paragraph
between the American Independence Centennial and World War I.,Paragraph
"But as Scully and Hitchcock both stressed, McKim, Mead &",Paragraph
White’s major innovation was a radical spatial reconception of the,Paragraph
"domestic interior, which gave their houses a_ breathtaking",Paragraph
expansiveness quite the opposite of typically compartmentalized,Paragraph
"Victorian residences, in which every room was a veritable world",Paragraph
"unto itself. Scully, in one of his most rapturous passages, gives an",Paragraph
even more specifically Jamesian explanation of why this kind of,Paragraph
private exurban refuge met with such an enthusiastic reception,Paragraph
among a sensitive segment of America’s moneyed class after the,Paragraph
Civil War:,Title
Civilized withdrawal from a brutalized society encouraged,Paragraph
interminable summer vacations (the real decadence of New,Title
"England here?) to Nantucket, Martha’s Vineyard, and the coasts",Paragraph
"of Massachusetts and Maine, where the old houses weathered",Paragraph
"silver, floating like dreams of forever in the cool fogs off the",Paragraph
sea.,Paragraph
