text,label
"ions, and, above all, huge herds of horses,",Paragraph
"reindeer, and mammoth moving across the",Paragraph
grassy landscape. The Gravettian Culture was,Paragraph
the first to master the cold. They developed,Paragraph
leather-making and the needle to create fur-,Paragraph
"ined clothing, boots, and jackets. In great",Paragraph
"festivals, they congregated near caves where",Paragraph
artists had painted brilliant images of animals,Paragraph
on the walls and ceilings. What form of magic,Paragraph
"these places produced is still unknown, but",Paragraph
the quality of the art staggers the imagination,Paragraph
even today. The animals were painted not,Paragraph
as carcasses but as living creatures moving,Paragraph
"and breathing, and were made by artists who",Paragraph
had practiced their skills over a lifetime. As,Paragraph
"the weather warmed, the hunters moved to",Paragraph
"the east, crossed Siberia, and around 13,000",Paragraph
BCE crossed Alaska to enter the open plains,Paragraph
"of North America. Called the Clovis People,",Paragraph
"they hunted mammoth and then, when the",Paragraph
"mammoth were all hunted out, they switched",Paragraph
to bison. Their sacred landscapes include,Paragraph
"Seminole Canyon in Texas, with its ancient",Paragraph
rock art depicting shamans and sacred,Title
animal spirits.,Paragraph
"1.2 Haida settlement, Canada",Caption
The warming of the weather raised the,Paragraph
"levels of the oceans, separating Japan from",Paragraph
"China, and England from mainland Europe.",Paragraph
"It created vast rivers, swamps, and forests",Paragraph
"teeming with animals and plants, drawing",Paragraph
"humans to the river shores. It was, one",Paragraph
"might say, an age of affluence. At Lepenski",Paragraph
"Vir along the Danube River, a settlement of",Paragraph
triangular huts emerged. The people there,Paragraph
"caught sturgeon, a fish that averaged some 3",Paragraph
meters long. Why go hunting when catching,Paragraph
one fish would feed an entire community?,Paragraph
The nearby forests provided a wide,Paragraph
"assortment of berries, mushrooms, and nuts",Title
to complement the diet. Nor was this village a,Paragraph
solitary community. Similar villages lined the,Paragraph
"shores, and their inhabitants traveled by boat",Paragraph
to connect with each other for ceremonial,Paragraph
events.,Paragraph
"Half a world away, another affluent",Paragraph
society emerged along the northwest coast,Paragraph
of Canada. It was a favorable site for many,Paragraph
reasons. It was in a pocket of relatively mild,Paragraph
"weather, the result of cross-Pacific winds; it",Paragraph
was also sited along the migration path of,Paragraph
"whales, and salmon came in the thousands",Paragraph
to swim upstream to spawn. Huge cedar,Paragraph
"trees, sacred to the Haida, provided material",Paragraph
for houses and boats. The tree was not just,Paragraph
“wood.” Its red color and sweet smell were,Paragraph
indicators of its connection to the world of,Paragraph
the spirits. Linear settlements sprang up,Paragraph
"along the shore, cornposed of large, clan-",Paragraph
based community houses facing the water.,Paragraph
Each house was a sacred diagram designed,Paragraph
"in relation to the cosmos, which for the",Paragraph
Haida was divided into three shamanistic,Paragraph
"zones: the sky world, the earth, and the",Title
oceanic underworld. The building's frame,Paragraph
"systern consisted of massive roof beams,",Paragraph
often more than half a meter in diameter,Paragraph
"and spanning the width of the house, which",Paragraph
ranged from 7.5 to 15 meters. These beams,Paragraph
were supported by posts carved to represent,Paragraph
important family ancestors or supernatural,Title
beings associated with the family’s history.,Paragraph
Walls were clad with split-cedar planks tied,Paragraph
horizontally between paired upright poles.,Paragraph
lt was not just rivers and shores that,Paragraph
attracted human habitation to make the first,Paragraph
"settled communities, but also the emerging",Paragraph
great rain forests. The Bambuti in Congo still,Paragraph
"today pay homage to a forest spirit, Jengi,",Paragraph
whose power is thought to ernanate through,Paragraph
the world. Jengi is seen as a parental figure,Paragraph
and guardian. Society is organized around,Paragraph
"individual households consisting of a husband,",Paragraph
"a wife, and their children, forrning settlements",Paragraph
that can number up to about fifty residents.,Paragraph
"The women build the huts that, in the shape",Paragraph
"of upside-down baskets, are made out of a",Paragraph
frame of saplings and clad with leaves. Other,Paragraph
"rain forest cultures developed in Brazil, Central",Paragraph
"America, and Southeast Asia.",Paragraph
"Beginning around 10,000 BCE in some",Paragraph
"places, the great First Society traditions that",Paragraph
had sustained human life for so long began to,Paragraph
"change. Instead of hunting animals, humans",Paragraph
"began to herd them, and instead of gathering",Paragraph
"and tending plants, they began to domesticate",Paragraph
a few chosen plants and grow them in,Paragraph
organized fields. These changes altered,Paragraph
1.3 Village scene,Caption
the imaginaries of the spirit world. Cattle in,Paragraph
"particular were seen as living gods, requiring",Paragraph
daily attendance and a culture of respect. They,Paragraph
were not killed for food but were sacrificed,Paragraph
to mark special events in the life of the,Paragraph
"community. Among the Dinka in the Sudan, a",Paragraph
"man knows his cattle by special names, sings",Paragraph
"songs to them, and sleeps next to them for",Paragraph
long periods of time. Cattle are sacrificed only,Paragraph
"on special occasions, such as at weddings or",Paragraph
funerals. Although only a few cattle-centric,Paragraph
"societies remain today, the impact of this",Paragraph
worldview can be felt even in modern religions.,Paragraph
Just as important was the shift from,Paragraph
gathering plants to farming. Rice in southern,Paragraph
"China and eastern India, millet in Africa and",Paragraph
"northern China, wheat and barley in the",Title
"Levant, and corn in Guatemala—all rose from",Paragraph
being just one of thousands of plants that,Paragraph
humans tended to the precious focus of effort,Paragraph
and devotion. The combined transformation,Paragraph
of our relationship to animals and plants,Title
produced a new way of life: agropastoralism.,Paragraph
While today we call this period the birth of,Paragraph
"agriculture, we have to remember that crops",Paragraph
like rice and barley were not raised as food.,Paragraph
They were gods. We have so secularized food,Paragraph
production today that we forget that the birth,Paragraph
of what we call agriculture coincided wit!,Paragraph
profound transformations that deified certain,Paragraph
"foods and thus, it might be said, guaranteed",Paragraph
the proper and complex work ethic needed for,Paragraph
their production. The impact on women was,Paragraph
"particularly profound; harvesting, grinding,",Paragraph
"storing, and cooking were all largely women’s",Paragraph
"work, as was pottery making, basket weaving,",Paragraph
"and, of course, the raising of children.",Paragraph
The emergence of pastoral and agropastoral,Title
cultures produced village societies organized,Title
around chiefs with more or less power,Title
depending on circumstances. Villages were,Paragraph
well calibrated to meet the needs of the,Paragraph
"animals, to deal with the calendar of planting",Paragraph
"and harvesting, and to produce the necessary",Paragraph
"equipment for life, such as the bowls and",Paragraph
containers that stored grain and water and,Paragraph
that allowed fermentation and cooking to,Paragraph
take place. These activities were all governed,Paragraph
by ritual practices and unwritten rules of,Paragraph
behavior that shaped the destiny of all. But,Paragraph
village society could not spread just anywhere.,Paragraph
It needed the right combination of good soil,Paragraph
"for farms, grasslands for cattle, forests for",Paragraph
"firewood, and upland areas for hunting—and,",Paragraph
"of course, water and salt.",Paragraph
The Mesopotamian highlands were perfect,Paragraph
"for such agropastoral societies, and beginning",Paragraph
around 9000 BCE compact villages began to,Paragraph
spread along the slopes above the great rivers,Paragraph
1.4 Pottery making,Caption
in the plains. A similar expansion took place,Paragraph
"along the Sahel in Africa, where sorghurn was",Paragraph
"the main plant, as well as in the foothills of the",Paragraph
"Baluchistan Mountains (barley), in northern",Paragraph
"China (millet), and along the Yangtze River",Paragraph
(rice). By 5000 BCE these places had also,Paragraph
established themselves as profoundly different,Paragraph
from the First Society worlds that neighbored,Title
"them, even if they maintained some aspects of",Paragraph
the older traditions. Whereas the agropastoral,Paragraph
"tradition in Mesopotamia, the Indus Valley,",Paragraph
"China, and Egypt remained confined by their",Paragraph
"ecological niches, a remarkable transformation",Paragraph
"took place in Europe, where between 9000.",Paragraph
"and 4000 BCE, agropastoral cultures rnoved",Paragraph
slowly along rivers and shores to reach even,Paragraph
northern Ireland. There the newcomers thrived,Paragraph
and built one of the greatest structures of,Paragraph
"the time, Newgrange, a vast artificial mound",Paragraph
with a sacred chamber in its interior that was,Paragraph
designed to mark the first rays of the winter,Paragraph
solstice.,Paragraph
™,Title
China: Hemudu Culture,Title
ca. 5000-3500 BCE,Paragraph
@© Monte Verde,Title
<1 Nabta Playa,Caption
ca. 9600-6000 BCE,Paragraph
<1 Gébekli Tepe,Caption
ca. 9000-7500 BCE,Paragraph
<1 Jericho,Title
ca. 9000 BCE,Paragraph
Vinca Culture,Title
ca. 5700-4200 BCE,Paragraph
<{ Tell Aswad,Title
ca. 9000-7500 BCE,Paragraph
Clovis Culture,Title
Haida Society,Title
‘nene),Title
@ Eridu settled,Title
eainac ca. 5000 BCE,Paragraph
©” Hiiyiik u®,Title
a0) Qe amara (0),Title
(0),Title
. Banpo,Paragraph
Nabta Playa Eridu (©) Mehrgarh,Caption
China: Yangshao Culture,Title
5000-3000 BCE,Title
Hongshan Culture,Title
4700-2900 BCE,Title
Longshan Culture,Title
3000-2000 BCE,Title
A Niuheliang Ritual Center,Title
ca. 3500-3000 BCE,Paragraph
A Yaoshan Ritual Altar,Title
ca. 3300-2000 BCE,Paragraph
A Banpo,Title
ca. 4500 BCE,Paragraph
Indus Valley: Early Harappan Period,Title
ca. 5000-2600 BCE,Paragraph
A Mehrgarh,Title
ca. 6500-2800 BCE,Paragraph
4500 BCE,Title
Late Neolithic Period,Title
ca. 5000-2000 BCE,Paragraph
<q] Catal Hiiyiik,Title
flourishes ca. 7400-5500 BCE,Paragraph
Mesopotamia: Ubaid (Eridu) Culture,Title
ca. 5300-4300 BCE,Paragraph
<{ Tell es-Sawwan,Title
6000-3500 BCE,Title
A White Temple,Title
Begun ca. 4000 BCE,Paragraph
A Temple at Eridu,Caption
4500-3800 BCE,Title
@ Invention of the wheel,Title
Egypt: Pre-Dynastic Period,Title
ca. 4500-3100 BCE,Paragraph
Earliest tumulus tombs in Portugal,Caption
ca. 5000 BCE,Paragraph
A Newgrange,Title
ca. 4000 BCE,Paragraph
A Dholavira,Title
ca. 2650-2100 BCE,Paragraph
A Harappa,Title
ca. 3000-1900 BCE,Paragraph
3500 BCE 2500 BCE,Title
Early Bronze Age,Title
ca. 3000-2000 BCE,Paragraph
@ Bronze casting begins in the Near East.,Paragraph
ca. 3600 BCE,Paragraph
Uruk Period,Title
ca. 4000-3100 BCE,Paragraph
A Temple at Uruk,Caption
ca. 3400 BCE,Paragraph
@ Earliest readable documents in Mesopotamia,Title
ca. 3600 BCE ca. 3200 BCE,Paragraph
Early Dynastic Period,Title
ca. 3100-2649 BCE,Caption
A Tombs of Hor Aba,Title
ca. 3100 BCE,Paragraph
A Tombs of Hor Aba,Title
ca. 3100 BCE,Paragraph
A Royal Tombs at Umm el-Qaab,Caption
3100-2890 BCE,Title
Europe: Passage Tombs and Dolmens of Megaliths,Title
ca. 3500-2500 BCE,Paragraph
A Stonehenge,Title
Begun ca. 3000 BCE,Paragraph
A Passage grave: ile Longue,Title
ca. 4100 BCE,Paragraph
@ Saracen Ring added at Stonehenge,Caption
A Carnac Stones 2500 BCE,Title
ca. 3500 BCE,Paragraph
@ Cursus tradition in England,Title
ca. 3500 BCE,Paragraph
RITUAL CENTERS,Title
"n the agropastoral environment, humans",Title
egan to think and act differently than,Title
their First Society ancestors had. Forests,Paragraph
"jad to be chopped down, clay had to be",Paragraph
gathered for pots that then had to be fired in,Paragraph
"ilns, granaries had to established, animals",Paragraph
"tended to, wool harvested and made into",Paragraph
cloth; plants that were once considered,Paragraph
food were now thought of as weeds that had,Paragraph
to be culled from gardens and farm plots.,Paragraph
Decisions had to be made about priorities;,Paragraph
children had to learn their respective roles as,Paragraph
adults; and priests had to secure the privilege,Paragraph
of the divine. Customs had to be followed,Paragraph
"about social ranking, finding a mate, and",Paragraph
building a house. Herds could die because,Paragraph
"of disease or predators, and crops could be",Paragraph
lost to pests or carelessness. Grains could,Paragraph
"rot, and neighboring tribes could attack.",Paragraph
The marshaling of energies that the village,Paragraph
"required, the stratification of gender activities",Paragraph
along with the creation of a new set of,Paragraph
powerful gods in privileged communication,Title
"with the elites, produced a type of cognitive",Paragraph
revolution. The cohesiveness that this,Paragraph
"required is impressive, and in many parts of",Paragraph
the globe the village world is still the glue that,Paragraph
holds society together.,Paragraph
One of the first sites where we see the,Paragraph
transformation is Nabta Playa in what is,Paragraph
"today southern Egypt, some 80 kilometers",Paragraph
west of Abu Simbel. It is now an inhospitable,Paragraph
"desert, but in 9000 BCE it was next to a large",Paragraph
lake with pastured shores. The site featured,Paragraph
"a circle of slender upright stones, the main",Paragraph
stones being four pairs set close together.,Paragraph
"Compared to Stonehenge, built 6.000 years",Paragraph
"later, the circle is small, measuring roughly",Paragraph
"4 meters in diameter, but its purpose was",Paragraph
similar: to organize time according to the,Paragraph
seasons. Two of the stone pairs are aligned,Paragraph
"north-south, the other two pairs northeast-",Paragraph
southwest. They aided in the observation,Paragraph
of the motion of the sun and probably of,Paragraph
the constellation Orion. Priests and their,Paragraph
associated clans probably came to live at,Paragraph
"Nabta Playa permanently, with the population",Paragraph
swelling periodically with the seasonal arrival,Paragraph
of herder tribes who would have come from,Paragraph
far afield with their cattle for large celebratory,Paragraph
O,Title
"events. By 3500 BCE, however, Nabta Playa",Paragraph
had become increasingly arid: the lake,Paragraph
"dried up, and the site was abandoned. The",Paragraph
exodus from the Nubian Desert to the Nile,Title
River played a large role in the development,Paragraph
of social differentiation in the pre-dynastic,Paragraph
cultures of the Nile Valley. One important link,Paragraph
between Egypt and the ancient cattle cult,Title
"of Nabta Playa was Hathor, the goddess of",Paragraph
fertility.,Paragraph
Another ritual site was on top of a hill near,Paragraph
the village of Urfa in southeastern Turkey.,Paragraph
"Here, too, the now arid site was once a lush",Paragraph
forest. The oldest layer of the site appears,Paragraph
to date back to around 9000 BCE. The,Paragraph
"structures, called Gébekli Tepe, consist of",Paragraph
"several circular dry-stone walls, each of which",Paragraph
contains monolithic pillars of limestone up to,Paragraph
3 meters tall. Since there is no indication of,Paragraph
"any roof covering, it seems that the circles",Paragraph
were open-air ritual chambers. They are now,Paragraph
"called temples, but it is unlikely that they",Paragraph
were temples in the sense of being used,Paragraph
by a priesthood with organized devotional,Paragraph
practices. What went on in these spaces is,Paragraph
"not known, but they most certainly had links",Paragraph
to ancestor cults and might have been used,Paragraph
in conjunction with mortuary rituals. The,Paragraph
floors consisted of a concrete-like substance,Paragraph
made of burnished lime. A low bench runs,Paragraph
around the inside of the circle walls. The,Paragraph
"pillars show detailed reliefs of foxes, lions,",Caption
Line of sight,Title
6,Caption
p,Title
\ 4,Title
\,Title
al,Title
Lkm,Title
en i!,Title
\,Title
°,Title
"1.6 Plan: Nabta Playa, Egypt",Caption
"cattle, wild boars, herons, ducks, scorpions,",Paragraph
"ants, and snakes, all executed with great skill,",Paragraph
demonstrating that precision work—even,Paragraph
without metalworking tools—was possible,Paragraph
even at this early time.,Paragraph
f we add to these two sites the Niuheliang,Paragraph
Ritual Center (ca. 3500-3000 BCE) in,Paragraph
"northern China, with its numerous platforms",Paragraph
"and structures, and, of course, Stonehenge",Paragraph
"(ca. 3000 BCE}, we have four ritual centers—",Paragraph
and there are certainly countless more—that,Paragraph
served as gathering places and eventually,Paragraph
as religious centers for newly settled,Paragraph
communities. Niuheliang will be discussed,Paragraph
"in this chapter; Stonehenge, perhaps the",Paragraph
"last of the great early ritual centers, will be",Paragraph
discussed in the next.,Paragraph
Around 3500 BCE something quite,Paragraph
remarkable happened in four places on,Paragraph
the earth: groups of people developed,Title
something that we today call cities. This,Paragraph
transformation was not as natural as one,Paragraph
"might assume, even though it was dependent",Paragraph
on several thousand years of village life and,Title
the necessary cohesion that came with it. In,Paragraph
"Mesopotamia, the farmers in the hills at first",Paragraph
"stayed away from the vast, overgrown, flood-",Paragraph
prone swamps of the Tigris and Euphrates,Title
Rivers. But an intrepid group must have set,Paragraph
"out one day to try their luck. Finding a knoll,",Paragraph
"they dug up the reeds, planted barley, and",Paragraph
"carved out canals, activities that were hugely",Paragraph
"labor-intensive. It was a success, built on the",Paragraph
simple premise that by doing one thing well—,Paragraph
growing barley—the inhabitants of an isolated,Paragraph
place could trade for everything that they did,Paragraph
not have. They created the wheel to speed,Paragraph
up travel; they created writing to document,Paragraph
trade transactions; they created city-scaled,Paragraph
gods to protect them; they laid the foundation,Paragraph
for laws and regulations; and they created,Paragraph
walls to defend their precious grain surpluses,Paragraph
on which the entire operation depended.,Paragraph
The first cities of Mesopotamia were thus,Paragraph
experiments in an extreme landscape. They,Paragraph
"were governed by an elite, with most of the",Paragraph
work done by slaves from nearby conquered,Title
"regions. Some cities thrived, some did not,",Paragraph
"but over time, the power and wealth that they",Paragraph
created for themselves pushed their destiny,Title
"forward. In Egypt, the story is similar, but",Paragraph
here the rise of cities—more like sprawling,Paragraph
villages—was the consequence of the rapid,Paragraph
influx of refugees from the expanding Sahara,Title
Desert. Prior to about 5000 BCE the Nile was,Paragraph
"an unruly, lightly populated, swampy river,",Paragraph
but with the drier climate that created the,Paragraph
"desert, thousands of people came with their",Paragraph
animals and agricultural skills. Over tire they,Paragraph
refashioned the Nile into a fertile paradise.,Paragraph
The intensity of this foreshadowed the rise,Paragraph
"of a controlling elite who became first chiefs,",Paragraph
then gods.,Paragraph
"1.7 Gobekli Tepe, near Urfa, Turkey",Caption
"In India along the Indus River, cities also",Paragraph
"emerged, spectacular in nature, because",Paragraph
unlike in Mesopotamia and Egypt where the,Paragraph
"building material was largely mud-dried brick,",Paragraph
here the inhabitants made kiln-fired bricks,Paragraph
that could not only withstand the test of time,Paragraph
but also allowed them to build close to the,Paragraph
"river, and to build pools, drainage systems,",Paragraph
and multistory houses. Ships from these,Paragraph
cities traded with the Mesopotamians,Title
to the north.,Paragraph
"In China, the development of cities had",Paragraph
a slightly different cast. Village communities,Paragraph
had formed in the south in the swarnpy,Paragraph
regions around Hangzhou Bay and the,Title
"Yangtze River estuary, where rice could",Paragraph
be planted. Villages were also forming in,Paragraph
the north where people had long since,Paragraph
"discovered the value of millet, a hardy plant",Paragraph
that grows on hillsides. Here people used,Paragraph
a form of architecture well-known in the,Paragraph
"north since 25,000 BCE, the pit house. Dug",Paragraph
partially into the ground with a superstructure,Paragraph
"of thatch held in place by posts and beams,",Paragraph
these communal buildings were dry and,Paragraph
warm and the focus of a range of ritual,Paragraph
"activities. Unlike the Mesopotamian cities,",Paragraph
"which were import-export centers, these",Paragraph
dense villages were more self-sustaining as,Paragraph
they attained the scale of cities. There were,Paragraph
areas for the manufacturing of pottery and,Paragraph
"bronze, just as there were areas reserved for",Paragraph
the elites.,Paragraph
"1.8 Elam, a typical Mesopotamian city with",Caption
"walls and towers, as depicted in this bas-relief",Paragraph
commemorating Assyrian king Ashurbanipal’s,Caption
conquest and destruction of the city in 647 BCE.,Paragraph
These first cities produced a concentration of,Paragraph
wealth and power that was to have significant,Paragraph
implications for the destiny of humans and,Title
indeed for their definition of thernselves,Paragraph
as “civilized.” But as much magic as they,Paragraph
"worked on the human imagination, these",Paragraph
cities’ experimental nature should not be,Paragraph
forgotten. Cities were made; they were also,Paragraph
"made to be destroyed. The Chinese, in fact,",Paragraph
would continuously destroy their cities; with a,Paragraph
"new dynasty, the old capital was often burned",Paragraph
or leveled and the inhabitants forced to,Paragraph
relocate. The Mesopotamians and Egyptians,Paragraph
"glorified their destruction of enemy cities, and",Paragraph
so it went on—until even today.,Paragraph
Although urban densities were able to pull,Paragraph
"a large amount of resources into their orbits,",Paragraph
around 3500 BCE they constituted only a tiny,Paragraph
"percentage of the world population, maybe as",Paragraph
small as .001 percent. Most people lived in,Paragraph
"spread-out village societies, and many more",Paragraph
"lived in a world with no agriculture at all, as",Paragraph
humans had for hundreds of thousands of,Paragraph
years.,Paragraph
BEGINNINGS OF CHINA’S,Title
CIVILIZATIONS,Title
"In China, the shift to an agricultural/village",Paragraph
world took place around 9000 BCE. There,Paragraph
"was, however, no single “origin” of Chinese",Paragraph
"civilization. Instead, there was a gradual",Paragraph
multinucleated development taking place,Title
"somewhat independently at first, with the",Paragraph
emphasis to the south on rice and to the,Paragraph
north on millet and pigs. Rice grew wild,Paragraph
and was then domesticated on the swampy,Paragraph
shores and in the delta of the Yangtze River.,Paragraph
"Millet, which prefers a cooler climate, grows",Paragraph
"wild on hillsides, where it over time was",Paragraph
also domesticated. Pigs played a role in,Paragraph
"village life from early times and, along with",Paragraph
"sheep, were introduced to northern cultures",Paragraph
"by 5000 BCE, if not earlier. By 4000 BCE,",Paragraph
"especially in the north, small but well-",Paragraph
organized regional cormmunities emerged.,Paragraph
These included the Hongshan Culture,Paragraph
4700-2900 BCE) to the north of Bohai Bay,Paragraph
"in Inner Mongolia and Hebai Province, and",Paragraph
the Yangshao Culture (5000-3000 BCE) in,Paragraph
Henan Province. Geographically between the,Paragraph
"two, and developing later, was the Longshan",Paragraph
Culture (3000-2000 BCE) in the central,Paragraph
and lower areas of the Yellow River. The,Paragraph
emergence of walls around communities is a,Paragraph
clear indication that the political landscape,Paragraph
"was very much in flux. To the north, villages",Paragraph
were generally composed of pit houses,Paragraph
"that, whether large or small, trace their",Paragraph
"ancestry back to 20,000 BCE and possibly",Paragraph
earlier. Pit houses were used throughout,Paragraph
Inner Asia by steppe hunters. People to the,Paragraph
"south developed houses on stilts, a natural",Paragraph
response to the swampy soil of the rice,Title
paddies.,Paragraph
Niuheliang Ritual Center,Title
"he Hongshan Culture, with its villages",Paragraph
"focusing on millet and sheep and pig grazing,",Paragraph
"was located along the Laoha, Yingjin, and",Paragraph
"Daling Rivers, which empty into Bohai Bay.",Paragraph
"Though scattered over a large area, the",Paragraph
community's ritual life focused on a sacred,Paragraph
landscape in which a mountain known locally,Paragraph
"as Pig Mountain must have played a part,",Paragraph
as its silhouette is visible to the south. The,Paragraph
ritual center consisted of at least fourteen,Paragraph
urial mounds and altars over several hill,Paragraph
"ridges. It dates from around 3500 BCE, but its",Paragraph
importance could well have been established,Paragraph
earlier.,Paragraph
Yellow River,Title
Hongshan,Title
4700-2900 BCE,Title
Zhaobaogou,Title
5400-4500 BCE,Title
Yangshao Cishan Houli,Title
5000-3000 BCE 8000-5500 BCE 6500-5500 BCE,Title
ae,Title
"O29""",Title
OO ae ane? Beixin,Title
ite 5300-4100 BCE,Title
Himalaya Range pice Yangize River,Title
4 Daxi,Caption
‘% 4500-3000 BCE,Title
eoeneeenenny,Title
~ /,Title
‘ Fert,Title
"| eee,",Paragraph
San oat Yifiang River ’,Title
Area of wild rice,Title
"Before 10,000 BCE",Title
1.9 China’s early agriculture,Caption
Though rituals would have been performed,Paragraph
"here for the elites, the large area of this",Paragraph
sacred landscape implies that audiences,Paragraph
for the ritual would have encompassed all,Paragraph
the villages of the Hongshan Culture. The,Paragraph
site might even have attracted supplicants,Paragraph
from further afield. A key building was a,Paragraph
"structure that is called a goddess temple,",Paragraph
"though its purpose is not known. The walls,",Paragraph
made of interwoven branches and covered,Paragraph
"with packed mud, leaned inward to form",Paragraph
a tunnel-like space. Its main body was 25,Paragraph
"meters from south to north, with secondary",Paragraph
"spaces projecting from that. On the outside,",Paragraph
its surviving footings show that its surface,Paragraph
was covered with geometric designs in high,Paragraph
"relief that were painted yellow, red, and",Paragraph
"white, all of which certainly suggests that it",Paragraph
stood out in the landscape in a colorful way.,Paragraph
To its north was a single detached room,Paragraph
where excavations have uncovered clay body,Paragraph
"parts, including a head, a torso, and arms,",Paragraph
belonging to an image of a protectress or,Paragraph
goddess (from which the site got its name).,Paragraph
"1.10 Plan: Cairn with stone tomb,",Caption
"Niuheliang Ritual Center, tomb site II",Caption
Another structure of interest to archaeologists,Paragraph
is an artificial hill at the entrance to the,Paragraph
"valley. On the ground level, the mound is",Paragraph
encircled by a ring of squared white stones.,Paragraph
Another ring of white stones is embedded,Paragraph
at the middle height of the mound; a third,Paragraph
was placed near the top. Artifacts found,Paragraph
near the top of the mound include crude,Paragraph
clay crucibles used for smelting copper.,Paragraph
Since the top of a hill is a surprising place,Paragraph
"to melt copper, the structure seems to have",Paragraph
been meant for ritual events. Burial grounds,Paragraph
on hills seem to mark the north and south,Paragraph
extremes of the moonrise in the east. All,Paragraph
"in all, this center contains the essential",Paragraph
elements of Chinese ancestor worship—burial,Title
"cairns, platforms, and a ritual temple—as",Paragraph
"evidenced, for example, by the Ming tombs",Paragraph
built five thousand years later.,Paragraph
Cross section,Title
1.12 Reconstruction of circular dwelling at Banpo,Caption
"1.11 Reconstruction of Banpo village, China",Caption
In the valleys of the Yellow River we see,Paragraph
"the emergence of several compact villages,",Paragraph
such as Banpo (near the modern-day city of,Paragraph
"Xi'an), which dates to about 4500 BCE and",Paragraph
was part of the Yangshao Culture. It was,Paragraph
surrounded by a ditch or moat 5 to 6 meters,Paragraph
"wide, probably for drainage and defense. The",Paragraph
homes were circular structures of mud and,Paragraph
"wood with overhanging thatched roofs, all",Paragraph
raised on shallow foundations with fire pits at,Caption
the center. Entrance ramps sloped down into,Paragraph
"the dwelling. Such pit houses, with furs lying",Paragraph
on the floors and hanging from the inner walls,Paragraph
"for insulation, were comfortable places to live.",Paragraph
If the timber bears could be kept dry and the,Paragraph
"thatch was properly maintained, a pit house",Paragraph
could last twenty years. The dead were buried,Paragraph
in the back of nearby sacred caves or in,Paragraph
simple pits outside the village in a communal,Paragraph
"burial area. The remains of children, it seems,",Paragraph
were interred in urns just outside their homes.,Paragraph
Within the town there were large open plazas,Paragraph
"and storage holes, and at the center of the",Paragraph
"village was a large house, presumed a clan",Paragraph
"or community center, which was built of a",Paragraph
heavy timber construction. One area of the,Paragraph
village was dedicated to the production of,Paragraph
"pottery, indicating the emergence of craft",Paragraph
specialization. Pottery was used not only in,Paragraph
daily life but also in mortuary rituals.,Paragraph
Plan,Title
