text,label
The alleged talures attributed to Modern architecture durme the,Paragraph
ryscs by Postmodermst partisans stemmed froma basic premise so,Paragraph
contrary to historical riecetharone is soll astounded Iv the widespread,Paragraph
uncriteal acceptance of ther argument. Revisionist theoreticnins,Paragraph
characterized Modernism’ thwarted utopian and universalist aims as,Paragraph
"inimigally ante American, as an alien agenda promulgated bs socialist",Paragraph
ideologues whe larer inhlerated architectural education in this coun,Paragraph
"try atter they fled Hitler's Lurope. In fact, the International Stvle—the",Paragraph
cartoonish simplitied version of Modermst architecture most tamil,Paragraph
"iar to the American public—was as American as apple pie, Named,",Paragraph
"packaged. and promoted by the Museum ot Modern Art, it was so",Paragraph
polincally sanitized and nei defined that it bore ne more than a,Paragraph
superhyial resemblance to che mulotanious Modern Movement un all,Paragraph
"iscunruls Furopean comple sity,",Paragraph
The vision shared by Purape’s earl Modernist. of a brave new,Paragraph
architecture thar would foster social reform on an unprecedented,Paragraph
scale Was viewed as faindy ridiculous by the Americans whose very,Paragraph
comare “the International Style” proclaimed their personal preter,Paragraph
"eme tor stvle over substance, a complete reversal of the Modern",Paragraph
Movements prionties. Further refuting the Posemodernists’ conspir-,Paragraph
acy theory was the speed with which the Amer.tn corporate estab,Paragraph
"lishment had accepted the International Style atter World War UH,",Paragraph
which had nothing te do with tdeolopy and evervthing to doo wach,Paragraph
coonemis: the new was of Construction was simply much cheaper,Paragraph
"and more proftable than carher, more ornamented modes. The dwin-",Paragraph
dhing expressive potential ot the late Internanonal Style crea 1a6c,Paragraph
was quickly exhausted by architects devoid of creative impetus,Paragraph
bevond making money tor themselves and their chents. The flagrant,Paragraph
inpustice of equating the spiritual hankruptey of the deraciated Inter-,Paragraph
nauonal Sole with the humane ideals of the Modern Mosement’s,Paragraph
carly masters—-sume of Whose positions at times had indeed been muis-,Paragraph
"guided, tHlawed, hy pocrineal, contradictory, or unrealisue—ts another",Paragraph
thread thar runs through these pages.,Paragraph
Several of the architects inthis collecdon hase been the subject at,Paragraph
extensive scholarship that nvals cin quanuty atleast: that on any ot,Paragraph
"their precursors in carher centuries, High-stvle architecture hay tos:",Paragraph
tered anunternanonal sere ss stem far centuries fat least since Bernini's,Paragraph
"roos sojourn in Paris), but am recent years the protession has adopted",Paragraph
mans of the attrebutes of popular celebrity culture. No Modern mas:,Paragraph
"ter has received more brographical scrutiny than Frank Lloyd Wnghe,",Paragraph
"not only subjectot a vase architectural biterature, but ale a protage-",Paragraph
"nc ot novels, plays, and an opera. Beginning inthe types, Wright's",Paragraph
Hambovant transgressions of middle-class morahoy through a lurid,Paragraph
succession of dramatic and sometimes tragic love attarrs and mare,Title
tlages made him a star of America’s nascent tabloid press. Yer his,Paragraph
inexhaustible self-confidence helped him survive setbacks far better,Paragraph
than same ot his most talented Contemporaries.,Paragraph
"byen now, an archueet still needs a chent betore a project can pro",Paragraph
ceed bevond the drawing board. Rereading these studies ay 4 continu:,Caption
"ous narrative, Lsec the recurrent theme lexpressed more overtly in",Paragraph
"some chapters than in others: of the deceive role that personality,",Paragraph
"character, and temperament play in shaping architectural Garcers,",Paragraph
"Larger torces bevond the control of any person—the coononn, war",Paragraph
"nationalism, polo cil mstabihoy, natural disaster: -determine evetes",Caption
"of comsteugen as much as anething else, Yer the wavs in which an",Paragraph
"architect, even the most creatively endowed, ws able to cope wath",Paragraph
"external pressures can make all the difference, as borne out by several",Paragraph
of the lite stories TP recount in the following pages.,Paragraph
All the architects examined at dength inthis book are. with the,Paragraph
"exception of Dente Scote Brown, male. Phe other woman whose",Paragraph
"name heads a chapter, Ray Fames, was nocan architecn) hat se tew",Paragraph
women were able to reach posipons of prominence nH architecture until,Paragraph
"the last quarter of the peenteth century is antrretucable, if deplorable,",Paragraph
tact. Following the Corrective ascounts of fenumest desige historians,Paragraph
"during the poyes, Phave tied to show how the tenaile collaborators",Paragraph
ot several Modernist misters were instrumental in the creation ot,Paragraph
seme of the movements best-known works. These remarkable women,Paragraph
were long overshadewed by the renewn of the men who benented,Paragraph
trom their ong unacknowledged efforts. “Without condoning the,Paragraph
vender discrimination that persists in architecture well atten ic hats,Paragraph
"abated in other protessions, i should be added that male architeers",Paragraph
"hase had no bias against stealing ideas from men, either. |",Paragraph
Having been personally agquatated with more than halt the sub.,Paragraph
fects of these Chapters. can say that the upper ranks of architecture,Paragraph
arte cand hase always been) populated with egotsts no less grandiose,Paragraph
"than svmphony conductors and surgeans, Yer who could blame the",Paragraph
minuscule percentage of architeets who achieve tame and tortune—,Paragraph
let alone Crigeal aecbum—ter beheving they aust be destiny ’s dar,Title
"bnas, having overcome the setbacks mopial of cher cruel callings",Paragraph
Only actors have to endure a simular svstent in which landing a role,Paragraph
never ceases to be a humubaong senes of auditions and rejections that,Paragraph
"can have bere to do wath prior experience, to say nothing of pervasive",Paragraph
tyepecasting chat turther limits job prospects,Title
"The lucky few amon architects, howesen creas Cpperlunities for",Paragraph
"artiste expression thaccan make the size, permanence, and visibilits",Paragraph
"opother mediums seem paltry, Although practinoners atter Pours Kahn",Paragraph
have taken ter uranted fis reassernen et che architect as artisn and,Paragraph
"architecture as Mother otthe Vets, that supremacy has been reyes ted hy",Paragraph
"someartisgs, most catpokondy Richard Serta and Prank Stella, whose",Paragraph
large scale environmental sculptures verge cccllingdy enough lon heng,Caption
works of architecture. Phe vehemence seth whigh Serra and Stella,Caption
have denounced the vers notien that strugtures of a pragheal mafure,Paragraph
could even be Considered on the same breath with what they do less,Paragraph
"successfully, inmy view, than their generanonal rival Prank Gehry!",Paragraph
indicates the threat they perceive from another discipline.,Paragraph
Some sears ago Thad lunch at the home ot one of the architects I,Paragraph
write abour here. among a group of a daven of se that included his,Paragraph
"waite, several of bis colleagues, and a muscum curator, Atone port",Paragraph
"during the meal the hast. perhaps carboldened by his wince, curned",Paragraph
"toward me and asked loudh. ""When will erties coer understand what",Paragraph
we architects po through?” As all eves turned te the only crite pre-,Paragraph
sent. Edeided to wnore this breach of the basic laws of hospacihts,Paragraph
ithe architect called me that evening to apologize. at his wite’s behest:,Paragraph
and to calmly Correet a common misperception wbout orides,Paragraph
Drephed that to my knowledge nothing [have cser written bas,Paragraph
"either won or lost a commission ter an architect, and Ported mv poor",Paragraph
power to add or detract” iany such decision making process. Dwas,Paragraph
quick co add thar Fam indeed deeply sympathetic te the travails sut-,Paragraph
"tered by ardhireces, and most keenly those with Ingh aspirations. But",Paragraph
even the best of intentions cannot excuse buildings that thout the,Paragraph
"famous criteria ot Natruvaus: “hirmness, commodin, and dehyhr.”",Paragraph
Phe srandards by which chose qualiges are defined and judged Change,Paragraph
"as surely as architectural fashions, and cach epoch seeks its deat bal",Paragraph
"ance among the three, but Phave never shied away trom voring my",Paragraph
"opmion, whatever the consequences,",Paragraph
Lam aware ot how much bas already been sad about severabot the,Paragraph
histone tures Epay homage to here. Yer cher lives and the lessons to,Paragraph
"be learned trom them sertke meas my thie in ther enduring faycinanon,",Paragraph
"even after countless cetellings, Lor the more tamilar these archers pal",Paragraph
"tales becaine, the more one recounizes haw vulnerable even the most",Paragraph
"celebrated architects always are te the vagaries of fashion, the tekle",Paragraph
"ness af tame. and. above all, che whin of fate, tram which not even",Paragraph
the sturdiest structure of human creation can shelter anvene.,Paragraph
LOUIS SULLIVAN,Title
AMBRICAN ARCHITECTURE DURING the last quarter ot the nentieth,Paragraph
eentuns scemed Caughr henveen the rerection of an outmoded Mod-,Paragraph
emism and the uncensinaing products of an emergent Postmaod-,Paragraph
emus. a comdinon thar mabe well have been summed up as tollows:,Paragraph
Weare at that dreamin moment in our national lite wherein we,Paragraph
"tremble event between decas and evolution, and our architec-",Paragraph
"ture. with strane ndelity, reflects this equipoise. That the terces",Paragraph
ot decadence predominate in quandps there can be ne deubr,Paragraph
"that the recreative forces row balance them by virtue of quality,",Paragraph
and may eventially overpower then ry a matter of conecture.,Paragraph
"That che bulk otour architecture is cotton (othe core, psd state:",Paragraph
"ment which does not admit ot one sohrary doubt, Phat there is",Paragraph
"our tational litesin the genius of our people. a feuittul germ,",Paragraph
"and that there are a handtul who percense this, is likewrse",Paragraph
"hevond queston,",Paragraph
"Aside trom the faintly archar qualits otis digthan and seatax, this",Paragraph
passage gives one other clue to the face chat it was written nor ac the,Paragraph
end of Modernist supremacy bata century carher una amie ot far,Title
"greater optimism than our owe. kor who todas truly believes, as did",Paragraph
"its author Pours Henn Sulbvan, that the collective architectural will",Paragraph
"ot ademocrane people Would not only manitescitselt, bur would tri",Paragraph
umph over what he castigated as “the Feudal flea”?,Paragraph
"Throgghout his troubled lite, Sullivan renamed his conviction that",Paragraph
"architecture is the truthtul mirror of a nation’s values, “As vou are. so",Paragraph
"are vour buildings,” he wrote. TAnd. as your buildings, sore you.”",Paragraph
Along with his credence in the evolutionary ascent of democracy as the,Paragraph
historical destiny of the modern age went his certitude chat architecture,Paragraph
"warble to stumulate these benehetal impulses, which he, ardent social",Paragraph
"philosopher as well ay revolutionary architect, sought to promote,",Paragraph
The most productive portion of Sullr ans create hte che pects -,Paragraph
hive vears trom the beginning of his partnership with the German:,Paragraph
"Jewish engineer Dankmar Adler in i883, te the completion at his",Paragraph
"Natronal Farmees’ Bank in Owatonna, Minneseta. in ryahk—eoin-",Caption
cided with a great American epoch of capital formation. No architect,Paragraph
was more wary than Sullivan ot the etfest dhe lasses-faire Capitabismn,Paragraph
would have on the democratic spirit. In the baletul rhy this ot an Old,Paragraph
Testament prophet. Sullivan warned that “torbles and tellies have,Paragraph
usurped sn sour minds the vacant seat ot wisdom Thus. has vour,Paragraph
"Dollar betraved vou, asiemuse.” Yeono other Ameriwan architect was",Paragraph
"so shilltal a servant of the governing economi order, dagnityiig its",Paragraph
often unody acovities by clevaung tts most characteristic structures,Paragraph
"offices, banks. and stock ex hanges—te the level of high art,",Paragraph
"This has not always sat well with criti, especially those who",Paragraph
require parity. between an architect's chearies and his desizns.,Paragraph
"Tewis Mumtord, though on the whole ao partisan of Sullivan's,",Paragraph
had miyvings about che architects most iifluental Contribution,Paragraph
When in rasa he wrote in dhe Broron Qeeades ot Sullivan's call othee,Paragraph
butldings:,Title
"More than anvthing, the mischiet lis in the notion that on che",Paragraph
foundanon of practical needs the skyscraper could on should be,Paragraph
translated into a “proud and searing thing.” This was giving the,Paragraph
"skyscraper a spiritual function co perform: whereas. in actualiny,",Paragraph
height im skyscrapers meant enther a desire tor centralized,Paragraph
"admunistravon, a desire to mmerease eround rents, a desire tor",Paragraph
"advertisement. or all three of these together,",Paragraph
"More than fit. vears lates, David So Andrew, in fis debunking ce-",Paragraph
"assessment. Powers Sadlinar and the Polennues of Modern Ancbiter ture,",Caption
moralizingly maintatned that Fibs Wainwright. the ne‘er-do-well St,Paragraph
Lous brewer tor whom Adler and Sullivan designed two of their most,Paragraph
memorable works—the Wainwright Building of rSoo-1Xa7 and the,Paragraph
Wainwnght Tomb of rsu2-1863—was thereby granted “a distinc:,Paragraph
tion to which he was not tally entitled. His tarnished public career,Paragraph
would hardly seem to justity the memorial he reserved.” But did Lo-,Paragraph
renzo and Giuliana de’ Media desene Michehingelo’s tunerary chapel?,Title
"Sullivan's architecture, hike all architecture, was powerless fo eno:",Paragraph
"ble what was less chan Commendable in the dives of tty patrons, nor",Paragraph
was thar his intention. Bur he tell short ot the ambitious goal he,Paragraph
did set tor himselt: to establish a genuinely American architecture,Paragraph
based on his very personal models. He was thwarted decisively while,Paragraph
stl at his creative apogec. as were several other exponents of the new,Paragraph
tree styles that Hhoarished im America and Purope acthe end of the,Paragraph
"nineteenth century. Charles Renmie Mackintosh, incomparable mas",Caption
"ter of the Glasgow School and idol ot the Vienna Secession, died as",Paragraph
diminished in substance as Sullivan. whe like Mackintosh became 4,Paragraph
alcohol and spent the last two decades of his lite patherieally under-,Paragraph
"emploved and destitute, Bernard Maybeck, the maverick pemus ot",Caption
the Bay Area Style tater became a hireling designer tor other archi,Paragraph
"tects, while Joset Hoftmann, tounder of the Wiener Werkstarte, saw",Paragraph
his career in Vienna des up thirty sears hetore his death,Paragraph
However i would be wrong to regard Sullivan's tate as the san at,Paragraph
"tragte taiure. Ay Mumtord wrote, “Sullivan ded the way inte the",Paragraph
"promised land, only co perish in solitude betore the caravan could",Paragraph
catch up with him.” $0 1 seemed in the first decade of Modernism’s,Paragraph
dominion; now it would appear that the caravan has passed us by.,Paragraph
Sullivan's tierce determination to cultiwate an architecture that would,Paragraph
"nurture self-rehance, encourage populist tendencies, and confirm his",Paragraph
transeendental sew of nature and the relanen of the man-made,Title
object to iecommands a respect that can remain undiminished even in,Paragraph
"Tight of fluctuating atucudes Coward his work,",Paragraph
Sullivan has received attention for two particular aspects of his,Paragraph
"practice: his proneering accomplishments, both tangible and theoretical,",Paragraph
"inthe genesis of rhe most one American structural torm, the sky-",Paragraph
scraper: and hiy synthesis of a singularly mventive order of architec,Paragraph
turabornament ‘based forthe most parton native American botanical,Paragraph
motits) as onpinalas the edifices uowas destened to enrich. His sem,Paragraph
"nal cSy6 essay"" Phe Tall Office Burlding Artisacally € onsidered” ws now",Paragraph
regarded asthe urtest of bugh-rise architeceare. leuleimatels became a,Paragraph
touchstone for those seeking a sound set of principles tur how to move,Paragraph
"bevond Ludwig Mies san der Rohe’s irreducible glass-and-steel bax,",Caption
as well as a reproach to the sevlistic excesses thar gave mans Post-,Paragraph
modernist skyscrapers an appearance far more bizarre and debased chan,Paragraph
Sallivan would have rhoughe possible even at his most despondent.,Paragraph
"Sullivan's formula, tor practical as well as aesthetie reasons, has",Paragraph
"not been surpassed: he recommended a tripartite organization af base,",Paragraph
"shatr, and crown caken direetly trom the Classical cradition iwhich",Paragraph
should be noted by cries who see his work as wholly anteC lassical,Paragraph
"and as traditional as the idea thata drama mast have a beginning, a",Paragraph
"middle, and an end. He also preserrbed a strong vertical emphasis in",Paragraph
the extenor arnculagon of the skyscraper. Though Mumford would,Paragraph
"take excepuion, porting out that the steel-cage Construction of the",Paragraph
"new cull buildings expressed the horizontal as much as the vertical, at",Paragraph
became clearer ay skyscrapers grew higher that a pronounced sense,Paragraph
of visual uplite was required to prevent those megastructures trom,Paragraph
"weighing down the cityscape around them, Mostimportant, however,",Paragraph
"was Sullivan’s understanding of the necessity for undifferentiated,",Paragraph
easly Convertible otfice space throughout ali the scores of the shaft: it,Paragraph
"was this inpovation thatdres cheats to him, and though a number of",Paragraph
"his contemporaries seized upon that concept, too, none cloaked an",Paragraph
cconomn imperative more arttilly than he.,Paragraph
Thus Sullivan's approach to apphed decoration as ameans of clu,Paragraph
cidating a building's tunetenal nature has been studied by desizners,Paragraph
mundtulot his desire to supersede the Chassical vocabulary and to sup,Paragraph
plant che acanthus and palmertes of the Mediterranean ancients with,Paragraph
Patterns more relevant to the modern American experience. Bat those,Paragraph
Points of reference were enough to embroidk Sullvan in controversy,Paragraph
"again during the stvle wars of the Tasos, when several new books on",Paragraph
"his architecture Were tar trom admunng, even though their vers num",Paragraph
"ber, ther simultancaus appearance, and the tenor of their arguments",Paragraph
regarding bis historical status said enough about his radical qature,Paragraph
and Continuing UNportanee,Title
"Astonishingly, no full-scale biography of this: pivotal figure",Paragraph
appeared inthe more than halt.a century between Hugh Morrison's,Paragraph
Lowts Suddiian; Proper of Madern Ardutecture of 1946 and Robert,Paragraph
Iwombly’s focters Suedftsat: His Life aad Work of rye. Twombly’s,Paragraph
"study had been caverly anouipated, net least because his presicus book,",Paragraph
"Prank Liovd Wright: Hes Late and His Architecture, was a shrewd",Paragraph
and serviceable surves of the man who called Pours Sullivan his dieber,Paragraph
"Meister, Itwas dithoult, atter reading Iwombly’s Sullivan monograph,",Paragraph
ro believe that it came tram the same hand as the Wright biography.,Paragraph
Though he was tar more sympathete te hes subject than other Late-,Paragraph
"tventieth-centur historians, his valuable imsqhts land there were",Paragraph
many! got So dostin a thicket of irrelevant minutiae that the aathor,Paragraph
had ditfcules in engaging the attention cven of che specialist: what of,Paragraph
the lav reader eager to learn mere about Sullivan's pachbreaking,Paragraph
architecture and his Camples personality?,Title
"Vhere sono question thar che early vears ot Lous Henri Sullivan,",Paragraph
"who was born in Boston in p&se6, are unusually IM POrtanle ty under-",Paragraph
"stunding his turure direction, rtanly because he himyscht sec so much",Paragraph
store by thase yuvenile eprsodes. Sullivan's emphasis on hes childhood,Paragraph
and his abruprcessauen of his lite story atthe exactimoment wheo his,Paragraph
"professional circumstances began te unravel, i 1843, are anly two of",Paragraph
the tactors thar make his book Phe Antodtoeraphy of aa idea ipub-,Paragraph
"lished just dass betore he ded, ain razge. one ot the oddest and mose",Paragraph
fsanating documents of ios kind in American brerature. As Mum-,Paragraph
tord poetically phrased tt:,Paragraph
Whereas tor the ordinary biographer youth monk the prelude,Paragraph
"towcarcer, for Mr Sullivan, one might say, vouth was the career",Paragraph
and what we call macurity seemed httle more than the tading of,Paragraph
the vision into the light et common day.,Paragraph
"To putt more plaink, Sullivan had a severely arrested personality,",Paragraph
and The Autobrography of an ddecoan be read as an uneansctous,Paragraph
case history begging tor psvchoanal cecal mrterpretation. Twombly,Caption
followed Sullivan's lead: hatter ao fashion) vn his bnagering secutry,Paragraph
ofthe few knows tacts of the bows fite until he entered Wii at siateen,Paragraph
to study architecture. Sullivan knew he wanted to be an architest,Paragraph
"we the age of eleven, and his parents encouraged him, ome so tar",Paragraph
as to allow him to contnue his schooling in Boston atter thes: moved,Paragraph
to Chicago the tollowing vear Bur rather than offering cons lusive,Paragraph
"explanations of Sullivan's very strange tamuly relations, Twombh",Paragraph
digressed into al] manner of pomtless intormation. His most novel,Paragraph
hypothesix—tor which he produced no correboranve proot—was,Paragraph
that Sullivan was homesexuabl Phere a indeed some basis tor belies,Paragraph
"ing that presumption might be correct, though not necessarily in the",Paragraph
way Pwombly ser torth his brit.,Paragraph
In Fhe,Title
"Autofrography, Sullivan wrote with contessianal operness",Paragraph
"ob his revulsion tor his tather, and the architece’s undiminished veche",Paragraph
"mence when he composed that memoir atthe age of sian tye, could",Paragraph
"be taken to indicate the presenge of an unresolved “¢ Yedipal phase,”",Paragraph
which one school of psechoanab te thought dared to bea trequent,Paragraph
component in the psychological profile of the “i pieab’ male home.,Paragraph
"sexual atheors subsequent attacked by others as tallacious, unser",Paragraph
"cute. and poltiallsy incorrect, Moreover Sullivan recollected bis",Paragraph
"early attraction to workinen engaged tn physical labor, his dolization",Paragraph
ot asuccession otolder men. and his specail interest inthe bowies of,Paragraph
"his tellow members ot the Lotus Place Arhlene Club,",Paragraph
Twombly tound ne direet evidence of homosexual activity by Sul,Paragraph
"dwanson the contain, Chigage legend long hadot thacthe anhitect",Paragraph
"Was something of a wormatuzer, though [woambly showed that there",Paragraph
"wascittle co back ap that claim, either Bur Sullivan wrote in 7Ae Auto:",Paragraph
"Poegraphsy of his earls crush ona temale cousin, he was married tor",Paragraph
ten vears betere he and his wite separated and subsequently divorced;,Paragraph
and one sohice af his grim final period wos the mutual atteston he,Paragraph
shared with a “losal Little henmashaired milliner” recited by Wiayghe,Paragraph
bur orberwise last in the shadows of history.,Paragraph
Twombly ’s homosexual theme could bre overlooked were tt not tor,Paragraph
his allegation that Sullivan's “sexualies intormed and rs visible in his,Paragraph
"work,” even though fe Coneeded that “at was se repressed he may not",Paragraph
have Koowst re hemsclt.7 Using extremely simplostic and subjective,Paragraph
"terms, Iwombly contrasted “male! structural forms to temale’ orn",Paragraph
ment.” proposimas thar “the Smale cattomahes ata buartding’s shape,Paragraph
"provided the occasion tor temale’ embellishment.” burthermore, “In",Paragraph
his method of design. inspiration and emotion — the female part ot,Paragraph
the dichetoms ame fest. eosin berth co the orders. logical werk:,Paragraph
"ingoutot mass and detail the nile part ot the process,”",Paragraph
Aparttrom the banality of Twombly ’s “logieadtnide” versus Seme-,Paragraph
thonal temale” analogs. at was noresen avers new readuie at the,Paragraph
intriguing tension between the ornamental and the scruccural nm many,Paragraph
ot Sullwan'’s call buddings. Mumford. no enthusiast for the hush dee-,Paragraph
"oratve elements that. in his Modernist opimon, undermined the",Paragraph
"integrity of Sullivan's desipns, wrote in gaat thar *Sulliwan’s build",Paragraph
"ings, hough often oremnalin conception, began in a subtle way co",Paragraph
"disintegrate; the masculine and the temunine clements, form and tecl-",Paragraph
"ing, drew apart” Twombly unwisely atrenipred te take that tenuous",Paragraph
ling of argument several Gontusing steps further:,Paragraph
Overvhebming ornament did not characterize every late Sull-,Paragraph
van butlding. Bur it happened otten enough te call atrention,Paragraph
inretrospect to the format the century. Schlesinger Qo Maver,Caption
{department store}... when the temale emotional appeared to,Paragraph
beprn its dominance...,Paragraph
{Pfis wite| Macgarer entered Sullivan's lite in pseu... during,Paragraph
Schlesinger & Maser’s designing. rust as the trend emerged. It,Paragraph
he sensed that the female side of his scrsibilitw. the female Goin,Paragraph
"ponent of his nature, was ciking over he may tye tried to",Paragraph
"repress it through bowing, far one thing, a peculiirls male act:",Paragraph
iy he rediseovercd shortly before...,Paragraph
"Sullivan's emerging homosexuality. at that as what ie was,",Paragraph
comncides with Ais mariage and wath his tall trom popular,Paragraph
"faver Itas cempong te link his dechine to Margaret, to blame",Paragraph
her somehow ter his increasing tmabiity to rer work. Buc,Paragraph
wos more dikely thatan the male world ot archiresture doubrs,Paragraph
about his masculinity: would de fim yreater damaye than,Paragraph
anvdung she mas fave done His obvious artiste inclinations,Paragraph
could have been used te suppor rumears ot Lick of manh-,Paragraph
"ness. Butt there was cik, ie cannot be proven and must be",Paragraph
fete aside.,Paragraph
"Indeed it must: by the poscs, several leading members at che archi",Paragraph
"tectural profession in the United Stares—inglading Philip fohnson,",Paragraph
"Paul Rudolph, and Charles Moore—were widely known to be home:",Paragraph
"sexual, Butacatie. te say nothing of the general pubbe, would tind it",Paragraph
impossible to demonstrate tram those architects) works alone whether,Paragraph
or not they were in tact homosexual How would one detect the,Paragraph
“temale-emotional” Component in ther personalities during a period,Paragraph
chat had largely dispensed with architestural ornament? Oid the pub-,Paragraph
heaton of Twombls's Sullivan brogeaphs during the decade of Post-,Paragraph
modermem and its renewed interest in applied decoration encourage,Paragraph
him to speculate abour such progliy ities?,Paragraph
Twombls Sinept banding af this issue was fortunately Counterbal-,Paragraph
anced bv his sound exalugtens of other more peronent questions,Paragraph
surrounding Sullivan's rise and especiafly his undoing! as an archi,Paragraph
test. Chief among them. again because Sulliwan places so much,Paragraph
emphasis on tin The Autobregraphy of an tdea is the architect's,Paragraph
"contention that the oSg3 Worlds Columbian Fxposition in Chicago,",Paragraph
"with ats cesplendenth magniticd Beaux-Arts Classical architecture,",Paragraph
"sounded the death knelbot bis career, Only chree vears cartier Sulliwain",Paragraph
had completed the Chigage Agditorimum Building of 1886-1880 ice,Paragraph
Hlustration rasa stupendous accomplishment. A monumental. mult,Caption
"use cultural and Gommercial complex, the Auditorium Building com",Caption
bined a techmiwal progran atthe utmost inventiveness with a decorigve,Paragraph
scheme of high sophisneation Nodhing like st had ever been seen in,Paragraph
"the United States. and at dramatized. as no other single structure had,",Paragraph
the shitr ain the leadership ot Amerman architecture trom the bast,Paragraph
