text,label
"1914, was discreetly changed to Die Baukunst unserer Zeit",Paragraph
(The Architecture of our Time). Throughout the numerous,Paragraph
accounts of the evolution of the Modern Movement in,Paragraph
"architecture, there is a divide between authors who prefer",Paragraph
"to allude to a specific time period and others, like myself,",Paragraph
"who, possibly because they have had an architectural",Paragraph
"formation, prefer to allude to the Modern Movement in the",Paragraph
same way as the Italian architect-historian Leonardo,Paragraph
"Benevolo, whose two-volume Storia dell’architettura",Paragraph
"moderna of 1960, which was first published in English a",Paragraph
"decade later, specifically alluded to the Modern Movement",Paragraph
"in the subtitle of his second volume. Nevertheless, as we",Paragraph
pass from Gustav Adolf Platz’s pioneering Die Baukunst der,Title
neuesten Zeit (Building in our Time) of 1927 to Sigfried,Caption
"Giedion’s Space, Time and Architecture of 1941, to Arnold",Caption
Whittick’s European Architecture in the 20th Century of,Paragraph
1950 and finally to Reyner Banham’s Theory and Design in,Paragraph
"the First Machine Age of 1960, we notice that the",Paragraph
association of architecture with modernity is discreetly,Paragraph
"avoided, and likewise there is no reference to the Modern",Paragraph
Movement in an avant-gardist sense of that term. In this,Paragraph
"fifth edition, however, | have frequently had to return to the",Paragraph
idea of the Modern Movement by alluding to the beginnings,Paragraph
of a discernibly modern architecture in various parts of the,Paragraph
"world, under the decidedly open-ended title of ‘World",Paragraph
Architecture’.,Paragraph
The term ‘World Architecture’ was first coined by the,Paragraph
"China Architecture and Building Press in 2000, when it",Paragraph
"published its ambitious project of 1,000 significant buildings",Paragraph
"worldwide for the entire 20th century, which had been",Paragraph
critically selected by ten regional committees. The work was,Paragraph
"published in ten volumes, one for each region, with the",Paragraph
subtitle A Critical Mosaic 1900-2000. Something similar was,Paragraph
attempted for the period of the millennium alone through,Paragraph
Luis Fernandez-Galiano’s four-volume publication Atlas:,Title
"Global Architecture circa 2000, issued in 2007 by the BBVA",Paragraph
Foundation in Spain.,Paragraph
"In the new Part IV of my unduly ambitious account, | have",Paragraph
"attempted to assemble, under the rubric of ‘World",Paragraph
"Architecture’, a synthesis between these two editorial",Paragraph
operations. | have adopted Fernandez-Galiano’s approach of,Paragraph
audaciously dividing the world into four transcontinental,Paragraph
"regions - Europe, the Americas, Africa and the Middle East,",Paragraph
and Asia and the Pacific - while at the same time moving,Paragraph
"across the entire span of the 20th century to touch, however",Paragraph
"provisionally, not only on the beginnings of the Modern",Paragraph
"Movement in various parts of the world, but also on",Paragraph
relatively recent developments where these appear to merit,Paragraph
"inclusion. | feel it is necessary to add that, however dated",Paragraph
"this may seem, the Modern Movement was once inseparable",Paragraph
from the liberative modern project in the sense in which this,Paragraph
was defined by the German philosopher and sociologist,Paragraph
"Jurgen Habermas, implying an ultimately socialist welfare",Paragraph
state irrespective of the political ideology at a given instant,Paragraph
in time and at a specific place.,Paragraph
Here an effort has been made to widen the scope of the,Paragraph
book in order to redress the Eurocentric and transatlantic,Paragraph
"bias of previous editions of this history. However, it has not",Paragraph
proved possible to be as comprehensive as the title of the,Paragraph
new Part IV would suggest. One explanation is that there is,Paragraph
"a physical limit, beyond which the book becomes so thick",Paragraph
and cumbersome that it no longer fulfils its fundamental,Paragraph
role as a convenient reference work or textbook. The other,Paragraph
"limit is the embarrassing fact that, despite the best",Paragraph
"intentions of the author, no single person can possibly hope",Paragraph
to cover the vast breadth and complexity of contemporary,Paragraph
"architecture as it exists today, irrespective of whether the",Paragraph
focus is on the largely forgotten pioneering essays of the,Paragraph
"Modern Movement of the 1920s and 1930s, or the various",Paragraph
socio-political and cultural developments that have taken,Paragraph
place throughout the world over the last half-century.,Paragraph
While the material covered in Parts | and Il of Modern,Paragraph
"Architecture: A Critical History remain largely unaltered,",Paragraph
separate chapters dealing with developments in France and,Paragraph
Czechoslovakia between the two world wars have been,Paragraph
"inserted. At the same time, new lacunae have arisen in as",Paragraph
much as modern architecture in Russia after 1932 has been,Paragraph
"wilfully excluded from this account, as has Eastern European",Paragraph
architecture in general. My sole justification for this,Paragraph
"draconian omission is partly owing to the fact that, as Akos",Paragraph
"Moravansky has argued, after the collapse of the Soviet",Paragraph
"Union and the fall of the Berlin Wall in 1989, the inherently",Paragraph
destructive power of free-market capitalism led to the,Paragraph
general adoption of the so-called Moscow Style. This,Paragraph
judiciously combined international Post-Modernism with a,Paragraph
certain nostalgia for the Russian Art Nouveau in order to,Paragraph
produce an appropriate setting for the banks and shopping,Paragraph
malls built during the presidency of Boris Yeltsin (1991-99).,Paragraph
"Thus, despite talented forays here and there on the part of",Paragraph
"Eastern European architects, it has proved difficult until now",Paragraph
to discern any indications of an emerging regional culture of,Paragraph
consequence.,Paragraph
Despite the fact that the fifth edition makes a concerted,Paragraph
"effort to address large parts of the non-Eurocentric world,",Paragraph
"or, let us say, the post-colonial world, Europe nonetheless",Paragraph
still appears in Part IV as a continental sector because | feel,Paragraph
that in following Fernandez-Galiano’s taxonomy it is,Paragraph
necessary to pick up certain canonical works by prominent,Paragraph
"architects, particularly some Scandinavians, who had",Paragraph
previously been inexplicably overlooked in earlier editions.,Paragraph
"Nevertheless, there remain many omissions that are",Paragraph
"categorically difficult to justify, above all in Southeast Asia:",Paragraph
"Taiwan, Thailand, Vietnam, Malaysia and Singapore.",Paragraph
All of this begs the question as to what do we mean by a,Paragraph
culture of architecture and how do we begin to perceive it in,Paragraph
the first place? We surely have to concede that the Modern,Paragraph
"Movement in architecture has had, and continues to have, a",Paragraph
"decidedly wave-like character: it comes into being,",Paragraph
"somewhat unannounced, rises to its maturity and then",Paragraph
"eventually declines, possibly arising again in virtually the",Paragraph
same place but at an entirely different time and ina,Paragraph
"different form, to begin the cycle all over again. Throughout",Paragraph
this history | have made an effort to reveal this cyclical,Paragraph
character not only with regard to the movement’s,Paragraph
"Eurocentric beginnings, but also its manifestation in",Paragraph
contemporary architecture in the world at large. To this end |,Paragraph
have indicated from time to time the way in which certain,Paragraph
political and socio-economic transformations have had an,Paragraph
impact not only on the lifecycle of a given cultural,Paragraph
"momentum, but also on the programme and the character",Paragraph
of an emerging environmental form.,Paragraph
All of this has now shaped my approach to documenting,Paragraph
the dissemination of the Modern Movement across time. In,Paragraph
dealing with each vast continental sector and the national,Paragraph
"subsets of which it is necessarily comprised, | have",Paragraph
attempted to adopt the same procedure throughout:,Paragraph
beginning with a brief documentation of the Modern,Paragraph
Movement and then passing abruptly to more recent,Paragraph
manifestations of a similar impulse. This constant double-,Paragraph
take across large lapses of time has meant that | have had,Paragraph
to rely on illustrations to a much greater extent than in,Paragraph
"earlier editions of this history, because it is difficult to",Paragraph
convey the often highly inflected nature of recent,Paragraph
"architecture, which, while not in any way Post-Modern,",Paragraph
"nonetheless incorporates a tactile, microcosmic character",Paragraph
that is difficult to convey in words.,Paragraph
One of the challenges of writing an account over such a,Paragraph
broad front is the quandary of the criteria by which one,Paragraph
decides to include or exclude a particular work. Despite a,Paragraph
"constant attempt to maintain a certain level of objectivity,",Paragraph
there is an inescapable subjectivity determining one’s,Paragraph
choices. Perhaps this is the ultimate meaning of the term ‘a,Paragraph
critical history’ inasmuch as the historical account fuses,Paragraph
"with both criticism and theory, serving to justify expansion",Paragraph
"on a particular work or subject matter that one values, at",Paragraph
"the expense of the others that, because of time, space and",Paragraph
"polemical prejudices, one elects to ignore. Of course, there",Paragraph
"is no absolute history, for, as E.H. Carr made clear in his",Paragraph
"book What is History?, each age writes its own history and",Paragraph
in this sense creates a purview with which we may hopefully,Paragraph
proceed in a culturally significant way.,Paragraph
"It is ironic that the first edition of this history, written by",Paragraph
"an architect, committed to ‘the unfinished modern project’,",Paragraph
"to coin Jurgen Habermas’s memorable phrase, should have",Paragraph
been published in the same year as the first architectural,Paragraph
"biennale, staged in Venice in 1980. This exhibition, curated",Paragraph
"by Paolo Portoghesi, was dedicated to celebrating the",Paragraph
"historicizing pastiche of Post-Modern architecture, under the",Paragraph
"slogan, ‘The End of Prohibition and the Presence of the Past’.",Paragraph
"Since this time, subsequent editions of this history, of",Paragraph
"which this is the greatly expanded fifth edition, have been",Paragraph
"dedicated, in one way or another, to the continuation of the",Paragraph
modern project in terms of a liberative architecture.,Paragraph
"However, it has become increasingly clear that under the",Paragraph
"aegis of an anti-ecological, neo-liberal consumerism,",Paragraph
"continually exacerbating the the maldistribution of wealth,",Paragraph
"the prospects for any kind of rational land settlement, let",Paragraph
"alone urbanism, are extremely limited, if not totally",Paragraph
unavailable. At best what is left for the critical practice of,Paragraph
architecture at a large scale are predominantly horizontal,Paragraph
megaforms designed as artificial landscapes in order to,Paragraph
encapsulate some vestige of the civic and to stand against,Paragraph
the universal placelessness of the environment as a whole.,Paragraph
Part |,Title
Cultural Developments,Title
and Predisposing,Title
Techniques 1750- 1939,Title
Chapter 1,Title
Cultural Transformations:,Title
Neo-Classical Architecture,Title
1750-1900,Title
The Baroque system had operated as a kind of double,Paragraph
intersection. It had often contrasted with rationalized,Paragraph
"gardens, building facades decorated with plant motifs. The",Paragraph
reign of man and the reign of nature had certainly remained,Paragraph
"distinct but they had exchanged their characteristics,",Paragraph
merging into each other for the sake of ornamentation and,Paragraph
"prestige. On the other hand the ‘English style’ park, in which",Paragraph
"man’s intervention was supposed to remain invisible, was",Paragraph
"intended to offer the purposefulness of nature; while within,",Paragraph
"but separate from the actual park, the houses constructed",Paragraph
"by Morris or Adam manifested the will of man, isolating",Paragraph
Clearly the presence of human reason in the midst of the,Paragraph
irrational domains of freely growing vegetation. The,Paragraph
Baroque interpenetration of man and nature was now,Paragraph
"replaced by a separation, thus establishing the distance",Paragraph
between man and nature which was a prerequisite for,Paragraph
nostalgic contemplation. Now ... this contemplative,Paragraph
separation arose as a compensatory or expiatory reaction,Paragraph
against the growing attitude of practical men towards,Title
nature. While technical exploitation tended to wage war on,Paragraph
"nature, houses and parks attempted a reconciliation, a local",Paragraph
"armistice, introducing the dream of an impossible peace:",Paragraph
and to this end man had continued to retain the image of,Paragraph
untouched natural surroundings.,Paragraph
Jean Starobinski,Title
"L’Invention de la liberté, 19641",Caption
The architecture of Neo-Classicism seems to have emerged,Paragraph
out of two different but related developments which,Paragraph
radically transformed the relationship between man and,Paragraph
nature. The first was a sudden increase in man’s capacity to,Paragraph
"exercise control over nature, which by the mid-17th century",Paragraph
had begun to advance beyond the technical frontiers of the,Paragraph
Renaissance. The second was a fundamental shift in the,Paragraph
"nature of human consciousness, in response to major",Paragraph
"changes taking place in society, which gave birth to a new",Paragraph
cultural formation that was equally appropriate to the,Paragraph
lifestyles of the declining aristocracy and the rising,Title
bourgeoisie. Whereas technological changes led to a new,Paragraph
infrastructure and to the exploitation of an increased,Title
"productive capacity, the change in human consciousness",Title
yielded new categories of knowledge and a historicist mode,Paragraph
of thought that was so reflexive as to question its own,Paragraph
"identity. Where the one, grounded in science, took",Paragraph
immediate form in the extensive road and canal works of,Paragraph
the 17th and 18th centuries and gave rise to new technical,Paragraph
"institutions, such as the Ecole des Ponts et Chaussées,",Paragraph
"founded in 1747, the other led to the emergence of the",Paragraph
"humanist disciplines of the Enlightenment, including the",Paragraph
"pioneer works of modern sociology, aesthetics, history and",Paragraph
"archaeology - Montesquieu’s De /’esprit des lois (1748),",Paragraph
"Baumgarten’s Aesthetica (1750), Voltaire’s Le Siécle de",Paragraph
Louis XIV(1751) and J. J. Winckelmann’s Geschichte der,Paragraph
Kunst des Altertums of 1764.,Paragraph
The over-elaboration of architectural language in the,Paragraph
Rococo interiors of the Ancien Régime and the secularization,Caption
of Enlightenment thought compelled the architects of the,Paragraph
"18th century, by now aware of the emergent and unstable",Paragraph
"nature of their age, to search for a true style through a",Paragraph
precise reappraisal of antiquity. Their motivation was not,Paragraph
simply to copy the ancients but to obey the principles on,Paragraph
which their work had been based. The archaeological,Paragraph
research that arose from this impulse soon led to a major,Paragraph
"controversy: to which, of four Mediterranean cultures - the",Paragraph
"Egyptians, the Etruscans, the Greeks and the Romans -",Paragraph
should they look for a true style?,Paragraph
One of the first consequences of reassessing the antique,Paragraph
world was to extend the itinerary of the traditional Grand,Paragraph
"Tour beyond the frontiers of Rome, so as to study at its",Paragraph
"periphery those cultures on which, according to Vitruvius,",Paragraph
Roman architecture had been based. The discovery and,Paragraph
"excavation of Roman cities at Herculaneum and Pompeii,",Paragraph
"during the first half of the 18th century, encouraged",Paragraph
expeditions further afield and visits were soon being made,Paragraph
to ancient Greek sites in both Sicily and Greece. The,Paragraph
received Vitruvian dictum of the Renaissance - the,Paragraph
catechism of Classicism - was now to be checked against,Paragraph
the actual ruins. The measured drawings that were,Paragraph
"published in the 1750s and 1760s, Julien-David Le Roy’s",Paragraph
"Ruines des plus beaux monuments de la Gréce (1758),",Caption
James Stuart and Nicholas Revett’s Antiquities of Athens,Title
"(1762), and Robert Adam and Charles-Louis Clérisseau’s",Paragraph
"documentation of Diocletian’s palace at Split (1764), testify",Caption
to the intensity with which these studies were pursued. It,Paragraph
was Le Roy’s promotion of Greek architecture as the origin,Paragraph
of the ‘true style’ that raised the chauvinist ire of the Italian,Paragraph
architect-engraver Giovanni Battista Piranesi.,Caption
Piranesi’s Della Magnificenza ed Architettura de’ Romani,Caption
of 1761 was a direct attack on Le Roy’s polemic: he asserted,Paragraph
not only that the Etruscans had antedated the Greeks but,Paragraph
"that, together with their successors the Romans, they had",Paragraph
raised architecture to a higher level of refinement. The only,Paragraph
evidence that he could cite in support of his claim was the,Paragraph
few Etruscan structures that had survived the ravages of,Paragraph
Rome - tombs and engineering works - and these seem to,Paragraph
have orientated the remainder of his career in a remarkable,Paragraph
way. In one set of etchings after another he represented the,Paragraph
dark side of that sensation already classified by Edmund,Paragraph
"Burke in 1757 as the Sublime, that tranquil terror induced",Paragraph
"by the contemplation of great size, extreme antiquity and",Paragraph
decay. These qualities acquired their full force in Piranesi’s,Paragraph
work through the infinite grandeur of the images that he,Paragraph
"portrayed. Such nostalgic Classical images were, however,",Paragraph
"as Manfredo Tafuri has observed, treated ‘as a myth to be",Paragraph
"contested ... as mere fragments, as deformed symbols, as",Paragraph
hallucinating organisms of an “order” in a state of decay’.,Paragraph
Between his Parere su i’Architettura of 1765 and his,Paragraph
"Paestum etchings, published only after his death in 1778,",Paragraph
Piranesi abandoned architectural verisimilitude and gave his,Paragraph
"imagination full rein. In one publication after another,",Paragraph
culminating in his extravagantly eclectic work on interior,Paragraph
"ornamentation of 1769, he indulged in hallucinatory",Paragraph
manipulations of historicist form. Indifferent to,Paragraph
Winckelmann’s pro-Hellenic distinction between innate,Paragraph
"beauty and gratuitous ornament, his delirious inventions",Paragraph
"exercised an irresistible attraction on his contemporaries,",Paragraph
and the Adam brothers’ Graeco-Roman interiors were,Paragraph
greatly indebted to his flights of imagination.,Paragraph
"In England, where the Rococo had never been fully",Paragraph
"accepted, the impulse to redeem the excess of the Baroque",Paragraph
found its first expression in the Palladianism initiated by the,Paragraph
"Earl of Burlington, though something of a similar purgative",Paragraph
spirit may be detected in the last works of Nicholas,Paragraph
"Hawksmoor at Castle Howard. By the end of the 1750s,",Paragraph
"however, the British were already assiduously pursuing",Paragraph
"instruction in Rome itself where, between 1750 and 1765,",Paragraph
the major Neo-Classical proponents could be found in,Paragraph
"residence, from the pro-Roman and pro-Etruscan Piranesi to",Paragraph
"the pro-Greek Winckelmann and Le Roy, whose influence",Paragraph
had yet to take effect. Among the British contingent were,Paragraph
"James Stuart, who was to employ the Greek Doric order as",Paragraph
"early as 1758, and the younger George Dance, who soon",Paragraph
"after his return to London in 1765 designed Newgate Gaol, a",Paragraph
superficially Piranesian structure whose rigorous,Paragraph
organization may well have owed something to the Neo-,Paragraph
Palladian proportional theories of Robert Morris. The final,Paragraph
development of British Neo-Classicism came first in the,Paragraph
"work of Dance’s pupil John Soane, who synthesized to a",Paragraph
"remarkable degree various influences drawn from Piranesi,",Paragraph
"Adam, Dance and even from the English Baroque. The Greek",Paragraph
"Revival cause was then popularized by Thomas Hope, whose",Paragraph
Household Furniture and Interior Decoration (1807) made,Paragraph
"available a British version of the Napoleonic ‘Style Empire’,",Paragraph
then in the process of being created by Charles Percier and,Paragraph
Pierre-Francois-Léonard Fontaine.,Caption
Nothing could have been further from the British,Paragraph
experience than the theoretical development that attended,Paragraph
the emergence of Neo-Classicism in France. An early,Paragraph
awareness of cultural relativity in the late 17th century,Title
prompted Claude Perrault to question the validity of the,Paragraph
Vitruvian proportions as these had been received and,Paragraph
"refined through Classical theory. Instead, he elaborated his",Paragraph
"thesis of positive beauty and arbitrary beauty, giving to the",Paragraph
former the normative role of standardization and perfection,Title
and to the latter such expressive function as may be,Paragraph
required by a particular circumstance or character.,Paragraph
This challenge to Vitruvian orthodoxy was codified by the,Paragraph
Abbé de Cordemoy in his Nouveau Traité de toute,Paragraph
"l’architecture (1706), where he replaced the Vitruvian",Paragraph
"attributes of architecture, namely utilitas, firmitas and",Paragraph
"venustas (utility, solidity and beauty) by his own trinity of",Paragraph
"ordonnance, distribution and bienséance. While the first two",Paragraph
of his categories concerned the correct proportioning of the,Paragraph
"Classical orders and their appropriate disposition, the third",Paragraph
"introduced the notion of fitness, with which Cordemoy",Paragraph
warned against the inappropriate application of Classical or,Paragraph
honorific elements to utilitarian or commercial structures.,Paragraph
"Thus, in addition to being critical of the Baroque, which was",Paragraph
"the last rhetorical, public manner of the Ancien Régime,",Paragraph
Cordemoy’s Traité anticipated Jacques-Frangois Blondel’s,Paragraph
preoccupation with appropriate formal expression and with,Paragraph
a differentiated physiognomy to accord with the varying,Paragraph
social character of different building types. The age was,Paragraph
already having to confront the articulation of a much more,Paragraph
complex society.,Paragraph
Apart from insisting on the judicious application of,Paragraph
"Classical elements, Cordemoy was concerned with their",Paragraph
"geometrical purity, in reaction against such Baroque devices",Paragraph
"as irregular columniation, broken pediments and twisted",Paragraph
"columns. Ornamentation too had to be subject to propriety,",Paragraph
"and Cordemoy, anticipating Adolf Loos’s Ornament und",Paragraph
"Verbrechen (Ornament and Crime) by two hundred years,",Paragraph
argued that many buildings required no ornament at all. His,Paragraph
preference was for astylar masonry and orthogonal,Paragraph
"structures. For him, the free-standing column was the",Paragraph
essence of a pure architecture such as had been made,Paragraph
manifest in the Gothic cathedral and the Greek temple.,Paragraph
The Abbé Laugier in his Essai sur l’architecture (1753),Caption
"reinterpreted Cordemoy, to posit a universal ‘natural’",Paragraph
"architecture, the primordial ‘primitive hut’ consisting of four",Paragraph
"tree trunks supporting a rustic pitched roof. After Cordemoy,",Paragraph
he asserted this primal form as the basis for a sort of,Paragraph
classicized Gothic structure in which there would be neither,Paragraph
arches nor pilasters nor pedestals nor any other kind of,Paragraph
"formal articulation, and where the interstices between the",Paragraph
columns would be as fully glazed as possible.,Paragraph
Such a ‘translucent’ structure was realized in Jacques-,Paragraph
"Germain Soufflot’s church of Ste-Geneviéve in Paris [2],",Caption
"begun in 1755. Soufflot, who in 1750 had been one of the",Paragraph
"first architects to visit the Doric temples at Paestum, was",Paragraph
"determined to recreate the lightness, the spaciousness and",Paragraph
the proportion of Gothic architecture in Classical (not to say,Paragraph
"Roman) terms. To this end he adopted a Greek cross plan,",Paragraph
the nave and aisles being formed by a system of flat domes,Paragraph
and semicircular arches supported on a continuous internal,Paragraph
peristyle.,Paragraph
The task of integrating the theory of Cordemoy and the,Paragraph
magnum opus of Soufflot into the French academic tradition,Title
"fell to Blondel, who, after opening his architectural school in",Paragraph
"Rue de la Harpe in 1743, became the master of that so-",Paragraph
called ‘visionary’ generation of architects that included,Paragraph
"Etienne-Louis Boullée, Jacques Gondoin, Pierre Patte, Marie-",Caption
"Joseph Peyre, Jean-Baptiste Rondelet and, probably the most",Paragraph
"visionary of all, Claude-Nicolas Ledoux. Blondel set out his",Paragraph
"main precepts, concerning composition, type and character,",Paragraph
"in his Cours d’architecture, published from 1750 to 1770.",Paragraph
"His ideal church design, published in the second volume of",Paragraph
"his Cours, was related to Ste-Geneviéve and prominently",Paragraph
"displayed a representational front, while articulating each",Paragraph
internal element as part of a continuous spatial system,Paragraph
whose infinite vistas evoked a sense of the Sublime. This,Paragraph
church project hints at the simplicity and grandeur that,Paragraph
"were to inform the work of many of his pupils, most notably",Paragraph
"Boullée, who after 1772 devoted his life to the projection of",Paragraph
buildings so vast as to preclude their realization.,Paragraph
In addition to representing the social character of his,Paragraph
"creations in accordance with the teachings of Blondel,",Paragraph
Boullée evoked the sublime emotions of terror and,Paragraph
tranquillity through the grandeur of his conceptions.,Paragraph
Influenced by Le Camus de Méziéres’ Génie de,Paragraph
"l'architecture, ou l’analogie de cet art avec nos sensations",Title
"(1780), he began to develop his genre terrible, in which the",Paragraph
immensity of the vista and the unadorned geometrical,Title
purity of monumental form are combined in such a way as,Paragraph
to promote exhilaration and anxiety. More than any other,Paragraph
"Enlightenment architect, Boullée was obsessed with the",Paragraph
capacity of light to evoke the presence of the divine. This,Paragraph
intention is evident in the sunlit diaphanous haze that,Paragraph
"illuminates the interior of his ‘Métropole’, modelled partly on",Paragraph
Ste-Geneviéve. A similar light is portrayed in the vast,Paragraph
masonry sphere of his projected cenotaph for Isaac Newton,Caption
"[3], where by night a fire was suspended to represent the",Paragraph
"sun, while by day it was extinguished to reveal the illusion",Paragraph
of the firmament produced by the daylight shining through,Paragraph
the sphere’s perforated walls.,Paragraph
"3 Boullée, project for a cenotaph for Isaac Newton, c. 1785. Section by ‘night’.",Caption
While Boullée’s political sentiments were solidly,Paragraph
"republican, he remained obsessed with imagining the",Paragraph
monuments of some omnipotent state dedicated to the,Paragraph
"worship of the Supreme Being. Unlike Ledoux, he was",Paragraph
unimpressed by the rural decentralized utopias of Morelly or,Paragraph
"Jean-Jacques Rousseau. Despite this, his influence in post-",Paragraph
"Revolutionary Europe was considerable, primarily through",Paragraph
"the activity of his pupil Jean-Nicolas-Louis Durand, who",Paragraph
reduced his extravagant ideas to a normative and economic,Paragraph
"building typology, set out in the Précis des lecons données a",Paragraph
l’Ecole Polytechnique (1802-09) [4].,Caption
"4 Durand, possible combinations and permutations of plan forms, from his",Caption
"Précis, 1802-09.",Caption
After fifteen years of millennial disarray the Napoleonic,Paragraph
era required useful structures of appropriate grandeur and,Paragraph
"authority, on the condition that they be achieved as cheaply",Paragraph
"as possible. Durand, the first tutor in architecture at the",Paragraph
"Ecole Polytechnique, sought to establish a universal building",Paragraph
"methodology, an architectural counterpart to the Napoleonic",Paragraph
"Code, by which economic and appropriate structures could",Paragraph
be created through the modular permutation of fixed plan,Paragraph
types and alternative elevations. Thus Boullée’s obsession,Paragraph
with vast Platonic volumes was exploited as a means to,Paragraph
achieve an appropriate character at a reasonable cost.,Paragraph
"Durand’s criticism of Ste-Geneviéve, for example, with its",Paragraph
"206 columns and 612 metres (2,008 feet) of wall, involved",Caption
him in making a counter-proposal for a circular temple of,Paragraph
comparable area that would require only 112 columns and,Paragraph
"248 metres (814 feet) of wall - a considerable economy,",Paragraph
"with which, according to him, one would have achieved a far",Paragraph
more impressive aura.,Paragraph
"Ledoux, after his career had been terminated by the",Paragraph
"Revolution, returned during his imprisonment to develop the",Paragraph
scheme of the salt works that he had built for Louis XVI at,Paragraph
Arc-et-Senans in 1773-79. He expanded the semicircular,Paragraph
form of this complex into the representational core of his,Paragraph
"ideal city of Chaux [5], published in 1804 under the title",Paragraph
"L’Architecture considérée sous le rapport de I’art, des",Caption
moeurs et de la législation. The semicircular salt works itself,Paragraph
(which he developed into the oval centre of his city) may be,Paragraph
"seen as one of the first essays in industrial architecture,",Paragraph
inasmuch as it consciously integrated productive units with,Paragraph
workers’ housing. Each element in this physiocratic complex,Paragraph
was rendered according to its character. Thus the salt,Paragraph
evaporation sheds on the axis were high-roofed like,Paragraph
"agricultural buildings and finished in smooth ashlar, with",Paragraph
"rusticated dressings, while the director’s house in the centre",Paragraph
"was low-roofed and pedimented, rusticated throughout and",Paragraph
embellished with Classical porticos. Here and there the walls,Paragraph
of the salt sheds and the workers’ houses were relieved by,Paragraph
"grotesque ‘spouts’ of petrified water, which not only",Paragraph
symbolized the saline solution on which the enterprise was,Paragraph
based but also suggested that the productive system and,Paragraph
the labour force had an equally processal status.,Paragraph
"5 Ledoux, ideal city of Chaux, 1804.",Caption
In fictitiously developing this limited typology to include,Paragraph
"all the institutions of his ideal city, Ledoux extended the",Paragraph
idea of an architectural ‘physiognomy’ to symbolize the,Paragraph
social intention of his otherwise abstract forms. The,Paragraph
"meanings are established either by conventional symbols,",Paragraph
such as the fasces evoking justice and unity on the,Paragraph
"courthouse, the so-called Pacifére, or by isomorphism, as in",Paragraph
"the case of the Oikema, planned in the shape of a penis.",Paragraph
"This last structure was dedicated to libertinage, whose",Paragraph
curious social purpose was to induce virtue through sexual,Paragraph
satiety.,Paragraph
A whole world separates Durand’s rational permutation,Paragraph
of received Classical elements from Ledoux’s arbitrary but,Paragraph
purgative reconstitution of fragmented Classical parts,Title
demonstrated in the toll-gates that he designed for Paris,Paragraph
between 1785 and 1789. These barriéres were just as,Paragraph
disconnected from the culture of their time as the idealized,Paragraph
institutions of Chaux. With their gradual demolition after,Paragraph
1789 they suffered the same fate as the abstract and,Paragraph
unpopular customs boundary that they were intended to,Paragraph
"administer, the Enceinte des Fermiers Généraux, of which it",Paragraph
"was said, ‘Le mur murant Paris rend Paris murmurant.’",Paragraph
"After the Revolution, the evolution of Neo-Classicism was",Paragraph
largely inseparable from the need to accommodate the new,Paragraph
institutions of bourgeois society and to represent the,Paragraph
emergence of the new republican state. That these forces,Paragraph
were initially resolved in the compromise of constitutional,Paragraph
monarchy hardly detracted from the role that Neo-,Paragraph
Classicism played in the formation of the bourgeois,Paragraph
imperialist style. The creation of Napoleon’s ‘Style Empire’,Paragraph
