text,label
great styles of the past. The principles are few and broad. They,Paragraph
are not mere formulas of proportion such as distinguish the Doric,Paragraph
"from the Ionic order; they are fundamental, like the organic verti-",Paragraph
cality of the Gothic or the rhythmical symmetry of the Baroque.,Paragraph
"There is, first, a new conception of architecture as volume rather",Paragraph
"than as mass. Secondly, regularity rather than axial symmetry",Paragraph
serves as the chief means of ordering design. These two princi-,Paragraph
"ples, with a third proscribing arbitrary applied decoration, mark",Paragraph
the productions of the international style. This new style is not,Paragraph
international in the sense that the production of one country is,Paragraph
just like that of another. Nor is it so rigid that the work of various,Paragraph
leaders is not clearly distinguishable. The international style has,Paragraph
become evident and definable only gradually as different innova-.,Paragraph
tors throughout the world have successfully carried out parallel,Paragraph
experiments.,Paragraph
"In stating the general principles of the contemporary style, in",Paragraph
analysing their derivation from structure and their modification,Paragraph
"by function, the appearance of a certain dogmatism can hardly be",Paragraph
avoided. In opposition to those who claim that a new style of ar-,Paragraph
"chitecture is impossible or undesirable, it is necessary to stress",Paragraph
the coherence of the results obtained within the range of possi-,Paragraph
bilities thus far explored. For the international style already ex-,Paragraph
ists in the present; it is not merely something the future may hold,Paragraph
"in-store. Architecture is always a set of actual monuments, not a",Paragraph
vague corpus of theory.,Paragraph
I,Title
HISTORY,Title
i style of the twelfth and thirteenth century was the last,Paragraph
before our own day to be created on the basis of a new type of,Paragraph
construction. The break away from the High Gothic in the later,Paragraph
Middle Ages was an sesthetic break without significant structural,Paragraph
development. The Renaissance was a surface change of style,Paragraph
generally coupled with actual regression in terms of structure.,Paragraph
The Baroque and a fortiori the Romantic Age. concerned them-,Paragraph
selves all but exclusively with problems of design. When a cen-,Paragraph
tury age new structural developments in the use of metal made -,Paragraph
their appearance they remained outside the ait of architecture.,Paragraph
"The Crystal Palace at the London Exposition of 1851, Paxten’s",Caption
"magnificent iron and glass construction, has far more in common",Paragraph
with the architecture of our day than with that of its own. Fer-,Paragraph
"roconcrete, to which the contemporary style owes so much, was",Paragraph
invented in 1849. Yet it was at least fifty years before it first,Paragraph
began to play a considerable part in architectural construction.,Paragraph
Metal had begun to be used incidentally in architecture before,Paragraph
the end of the eighteenth century. Thenceforth it achieved a,Paragraph
"place of increasing importance, even in buildings of the most tra-",Paragraph
ditional design. Finally in the eighties it made possible the first,Paragraph
"skyscrapers. But on the whole the “arcades,” the train sheds, the",Paragraph
"conservatories and the exhibition halls, of which the London",Paragraph
"Crystal Palace was the earliest and the finest, were adjuncts to,",Paragraph
"or substitutes for, conventional masonry buildings.",Paragraph
Behind the conventional story of nineteenth century revivals,Title
and eclecticism there are two further histories of architecture.,Paragraph
One deals with the science of building alone. It traces the devel-,Paragraph
opment of new engineering methods of construction and the,Title
gradual replacement of traditional masonry structure by succes-,Paragraph
sive innovations. The other history deals with the development of,Paragraph
the art of architectural design regardless of specific imitations.,Paragraph
Design was freed here and there from the control of the past:,Paragraph
Some architects even sought novel forms and many aimed at a,Paragraph
more direct expression of the new methods of construction. A,Paragraph
"new art of proportioning plane surfaces, a free study of silhou-",Paragraph
"ette, even a frank use of metal appear in the work of most of the",Paragraph
"leading nineteenth century architects. Soane in England, Schin-",Paragraph
"kel and his followers in Germany, and Labrouste in France, were",Paragraph
among these early precursors of modern architecture.,Paragraph
Within the Classical Revival there developed a new sense of,Paragraph
"design, purer and more rational than that of the Renaissance or",Paragraph
"the Baroque, yet not restricted merely to the purity and rational-",Paragraph
_ism of the Greeks. Within the Medizval Revival there grew up a,Paragraph
"body of doctrine, based on the practice of the builders of the",Paragraph
"Middle Ages, which foreshadowed the theories of our own day.",Paragraph
There is not much to change today in the passage that has been,Paragraph
quoted from Salomon Reinach’s Apollo. As late as 1904 it was,Paragraph
possible to conceive of modem architecture chiefly as a sort of,Paragraph
renaissance of the Gothic. Yet it should be stressed that the rela-,Paragraph
tion of the modern style to the Gothic is ideological rather than,Paragraph
"visual, a matter of principle rather than a matter of practice. In",Paragraph
"design, indeed, the leading modern architects aim at Greek se-_",Paragraph
renity rather than Gothic aspiration.,Paragraph
In writing on modern architecture some few years ago it was,Paragraph
possible to accept that the individualists of the end of the nine-,Paragraph
"teenth century and the beginning of the twentieth, who first broke",Paragraph
"consciously with the nominal discipline of the revivals, estab-",Paragraph
lishéd tentatively a New Tradition. It appeared then as a sort of,Paragraph
style in which the greatest common denominator of the various,Paragraph
revivals was preserved and fused with the new science of build-,Paragraph
ing. Today it seems more accurate to describe the work of the,Paragraph
older generation of architects as half-modern. Each architect,Paragraph
"broke in his own way with the immediate past, each sought in his",Paragraph
own direction the positive elements which have been combined,Paragraph
in the last decade. But there was no real stylistic integration until.,Paragraph
after the War.,Paragraph
The industrial architecture of Peter Behrens in Germany in,Paragraph
the years before the War was already extremely simplified and,Paragraph
regular. The effect of volume began to replace the traditional ef-,Paragraph
"fect of mass. Otto Wagner, a decade earlier in Vienna, cultivated",Paragraph
qualities of lightness and developed the plane surfaces of hig ar-,Paragraph
chitecture for their own sake. The Belgian Van de Velde experi-,Paragraph
"mented with continuity of surface, making much use of curves. -",Paragraph
Berlage at Amsterdam based his compositions on geometry and,Paragraph
handled both old and new materials with unusual straightfor-,Paragraph
"‘wardness, In the constructions of Perret in France the use of fer-",Paragraph
roconcrete led to a visible articulation of the supporting skeleton,Paragraph
with the walls treated as mere screens between the posts. Thus in,Paragraph
the different countries of Europe before the War the conceptions,Title
of the international style had come independently into existence.,Paragraph
It remained for the younger generation to combine and crystallize,Paragraph
the various esthetic and technical results of the experimentation,Paragraph
of their elders.,Paragraph
But it was in America that the promise of a new style appeared,Paragraph
"first and, up to the War, advanced most rapidly. Richardson in",Paragraph
the seventies and eighties often went as far as did the next gener-,Paragraph
ation on the Continent in simplification of design and in direct,Paragraph
"expression of structure. Following him, Root and Sullivan de-",Paragraph
duced from steel skyscraper construction principles which have,Paragraph
been modified but not essentially changed by later generations.,Paragraph
Their work of the eighties and nineties in Chicago is still too little,Paragraph
known. We have in America only a few commercial buildings of,Paragraph
1900 to compare with the radical steel and glass department,Paragraph
stores of Europe; but these few are more notable than all the sky-,Paragraph
scrapers of the following twenty-five years.,Paragraph
In the first decades of the new century Frank Lloyd Wright,Paragraph
continued brilliantly the work of the Chicago school in other,Paragraph
"fields of architecture. He introduced many innovations, particu-",Paragraph
"larly in domestic building, quite as important as those of the Art",Paragraph
Nouveau and Jugendstil in France and Germany. His open plan-,Paragraph
"ning broke the mould of the traditional house, to which Europe",Paragraph
clung down to the War. He also was the first to conceive of ar-,Paragraph
chitectural design in terms of planes existing freely in three di-,Paragraph
"mensions rather than in terms of enclosed blocks. Wagner, Behr-",Paragraph
ens and Perret lightened the solid massiveness of traditional,Paragraph
architecture; Wright dynamited it. :,Paragraph
While much of the innovation in Europe merely consisted in,Paragraph
expressing more frankly new metheds of construction within a,Paragraph
"framework of design still essentially Cladsical or Medieval,",Paragraph
Wright from the beginning was radical in his zsthetic experi-,Paragraph
"mentation, One may regret the lack of continuity in his develop-",Paragraph
ment and his unwillingness to absorb the innovations. of his con-,Paragraph
temporaries and his juniors in Europe. But one cannot deny that,Paragraph
among the architects of the older generation Wright made more,Paragraph
contributions than any other. His consciously novel ornament,Paragraph
may appear to lack even the vitality of the semi-traditional erna-,Paragraph
"ment of the first quarter of the century in Europe. Perret was,’",Paragraph
"perhaps, a more important innovator in construction; Van de.",Paragraph
Velde showed a greater consistency and a purer taste in his,Paragraph
wsthetic experiments. But Wright preserved better the balance,Paragraph
between the mere expression of structure and the achievement of,Paragraph
positive form.,Paragraph
"_ There is, however, a definite breach between Wright and the",Paragraph
younger architects who created the contemporary style after the,Paragraph
"War. Ever since the days when he was Sullivan’s disciple,",Paragraph
"Wright has remained an individualist. A rebel by temperament,",Paragraph
he has refused even the disciplines of his own theories. Instead,Paragraph
"of developing some one of the manners which he has initiated, he",Paragraph
has begun again and again with a different material or a different,Paragraph
problem and arrived at a quite new manner. The new manner,Paragraph
often enough contradicts some of the essential qualities of his,Paragraph
"previous work, qualities which European followers have emu-",Paragraph
lated with distinction and used as the basis of further advance. In,Paragraph
his refusal of the shackles of a fixed style he has created the illu-,Paragraph
"sion of infinite possible styles, like the mathematicians who have",Paragraph
"invented non-Euclidean geometries, His eternally young spirit —",Paragraph
rebels against the new style as vigorously as he rebelled against,Paragraph
the “styles” of the nineteenth century.,Paragraph
Wright belongs to the international style no more than Behr-,Paragraph
ens or Perret or Van de Velde. Some of these men have been,Paragraph
ready to learn from their juniors. They have submitted in part to,Paragraph
the disciplines of the international style. But their work is still,Paragraph
marked by traces of the individualistic manners they achieved in,Paragraph
their prime. Without their work the style could hardly have come,Paragraph
"into being. Yet their individualism and their relation to the past,",Paragraph
"for all its tenuousness, makes of them not so much the creators of",Paragraph
a new style as the last representatives of Romanticism. They are,Paragraph
more akin to the men of a hundred years ago than to the genera-,Paragraph
tion which has come to the fore since the War.,Paragraph
The continued existence of Romantic individualism is not a,Paragraph
question of architecture alone. There is a dichotomy of the spirit,Paragraph
more profound than any mere style can ever resolve. The case,Paragraph
against individualism in architecture lies in the fact that Wright,Paragraph
has been almost alone in America in achieving a distinguished,Paragraph
"architecture; while in Europe, and indeed in other parts of the",Paragraph
"world as well, an increasingly large group of architects work suc-",Paragraph
cessfully within the disciplines of the new style.,Paragraph
There is a basic cleavage between the international style and,Paragraph
the half-modem architecture of the beginning of the present cen-,Paragraph
"tury. We must not forget the debt that Le Corbusier, Gropius,",Paragraph
"Miés van der Rohe, Oud and the rest owe to the older men with",Paragraph
whom they studied. We must not forget such exceptional monu-,Paragraph
meénts-of the nineteenth century as the Crystal Palace. We must,Paragraph
not dismiss as lacking historical significance the fine sense of,Paragraph
"proportion and the vigorous purity of the Classical Revival, or the",Paragraph
splendid theories and the stupid practice of the Gothic Revival.,Paragraph
Even the absurdities of Romantic artificial ruins and the linear,Paragraph
and naturalistic ornament of 1900 have a place in the pedigree of,Paragraph
the contemporary style. But the new style after ten years of exis-,Paragraph
tence and growth may now be studied for itself without continual,Paragraph
reference to the immediate past.,Paragraph
There are certain times when a new period truly begins de-,Paragraph
spite all the preparation that may be traced behind the event.,Paragraph
"Such a time came immediately after the War, when the interna-",Paragraph
"tional style came into being in France, in Holland, and in Ger-",Paragraph
"many. Indeed, if we follow the projects of the War years made by",Paragraph
"the Austrian Loos and the Italian Sant’ Elia, it may appear that",Paragraph
the new style was preparing on an even broader front. While the,Paragraph
innovations of the half-moderns were individual and indepen-,Paragraph
"dent to the point of divergence, the innovations-of their juniors",Paragraph
"were parallel and complementary, already informed by the co-",Paragraph
herent spirit of a style in the making.,Paragraph
"It is particularly in the early work of three. men, Walter",Paragraph
"Gropius in Germany, Oud in Holland, and Le Corbusier in",Paragraph
"France, that the various steps in the inception of the new style",Paragraph
must be sought. These three with Mies van der Rohe in Germany,Paragraph
remain the great leaders of modern architecture.,Paragraph
"Gropius’ factory at Alfeld, built just before the War, came",Paragraph
nearer to an integration of the new style than any other edifice,Paragraph
built before 1922. In industrial architecture the tradition of the,Paragraph
"styles of the past was not repressive, as many factories of the",Paragraph
nineteenth century well illustrate. The need for using modern,Paragraph
construction throughout and for serving function directly was pe-,Paragraph
culiarly evident. Hence it was easier for Gropius to advance in,Paragraph
"this field beyond his master, Behrens, than it would have been in",Paragraph
any other. The walls of the Alfeld factory are screens of glass,Paragraph
with spandrels of metal at the floor levels. The crowning band of,Paragraph
brickwork does not project beyond these screens. The purely me-,Paragraph
chanical elements are frankly handled and give interest-to a de- |,Paragraph
sign fundamentally so regular as to approach monotony. There is,Paragraph
no applied ornamental decoration except the lettering. The orga-,Paragraph
nization of the parts of the complex structure is ordered by logic,Paragraph
and consistency rather than by axial symmetry. |,Paragraph
Yet there are traces still of the conceptions of traditional ar-,Paragraph
chitecture. The glass screens are treated like projecting bays be-,Paragraph
tween the visible supports. These supports are sheathed with,Paragraph
brick so that they appear like the last fragments of the solid ma-,Paragraph
sonry wall of the past. The entrance is symmetrical and heavy.,Paragraph
For all its simplicity it is treated with a decorative emphasis.,Paragraph
Gropius was not destined to achieve again so fine and so coher-,Paragraph
ent a production in the contemporary style before the Bauhaus in,Paragraph
1926. There he profited from the intervening ssthetic experi-,Paragraph
mentation of the Dutch Neoplasticists. The Bauhaus is some-,Paragraph
thing more than a mere development from the technical triumph,Paragraph
of the Alfeld factory. (See illustrations .on pages 150 ff.),Caption
"- During the years of the War, Oud in Holland came into con-",Paragraph
tact with the group of Dutch cubist painters led by Mondriaan,Paragraph
"and Van Doesburg, who called themselves Neoplasticists. Their",Paragraph
positive influence on his work at first. was negligible. Oud re-,Paragraph
"mained for a time still a disciple of Berlage, whose half-modern",Paragraph
manner he had previously followed rather closely. He profited,Paragraph
"also by his study of the innovations of Wright, whose work was",Paragraph
already better known in Europe than in America. Then he sought,Paragraph
"consciously to achieve a Neoplasticist architecture and, from",Paragraph
"1917 on, the influence of Berlage and Wright began to diminish.",Paragraph
At the same time he found in concrete an adequate material for,Paragraph
the. expression of new conceptions. of form. Oud’s projects were,Paragraph
"increasingly simple, vigorous and geometrical. On the analogy of",Paragraph
abstract painting he came to realize the ssthetic potentialities of,Paragraph
planes in three dimensions with which Wright had already ex-,Paragraph
perimented. He reacted sharply against the picturesqueness of,Paragraph
the other followers of Berlage and squght with almost Greek fer-,Paragraph
"vor to arrive at a scheme of proportions ever"" purer and more reg-",Paragraph
ular.,Paragraph
In his first housing projects carried out for the city of Rotter-,Paragraph
dam in 1918 and 1919 he did not advance as far as in his unex-,Paragraph
"ecuted projects. But at Qud-Mathenesse in 1921-22, although",Paragraph
he was required to build the whole village in traditional materials,Paragraph
"and to continue the use of conventional roofs, the new style",Paragraph
promised in his projects came into being. The avoidance of pic-,Paragraph
"turesqueness, the severe horizontality of the composition, the """,Paragraph
perfect simplicity and consistency which he achieved in execut-,Paragraph
"ing a very complex project, all announced the conscious creation",Paragraph
of a body of esthetic disciplines.,Paragraph
Oud-Mathenesse exceeded Gropius’ Alfeld factory in signifi-,Paragraph
cance if not in impressiveness. Gropius made his innovations,Paragraph
"primarily in technies, Oud in design. He undoubtedly owed the",Paragraph
"initial impetus to the Neoplasticists, but his personal manner",Paragraph
had freed itself from dependence on painting. The models Van,Paragraph
"Doesburg made of houses in the early twenties, in collaboration",Paragraph
"with other Neoplasticists, with their abstract play of volumesand",Paragraph
"bright colors, had their own direct influence in Germany.",Paragraph
But the man who first made the world aware that a new style,Paragraph
"was being born was Le Corbusier. As late as 1916, well after his",Paragraph
"technical and sociological theorizing had begun, his conceptions",Paragraph
of design were still strongly marked by the Classical symmetry of,Paragraph
"his master Perret. His plans, however, were even more open than",Paragraph
those of Wright. In his housing projects of the next few years he.,Paragraph
passed rapidly beyond his master Perret and beyond Behrens,Paragraph
"and Loos, with whom he had also come in contact. His Citrohan",Paragraph
house model of 1921 was the thorough expression of a concep- _,Paragraph
tion of architecture as radical technically as Gropius’ factory and,Paragraph
as novel esthetically as Oud’s village. The enormous window,Paragraph
"area and the terraces made possible by the use of ferroconcrete,",Paragraph
"together with the asymmetry of the composition, undoubtedly",Paragraph
"produced a design more thoroughly infused with a new spirit,",Paragraph
more completely freed from the conventions of the past than any,Paragraph
thus far projected.,Paragraph
"The influence of Le Corbusier was the greater, the appearance",Paragraph
"of a new style the more remarked, because of the vehement prop-",Paragraph
"aganda which he contributed to the magazine L'Esprit Nouveau,",Paragraph
"1920-1925. Since then, moreover, he has written a series of",Paragraph
hooks effectively propagandizing his technical and esthetic,Paragraph
theories. In this way his name has become almost synonymous,Paragraph
with the new architecture and it has been praised or condemned,Paragraph
"very largely in his person. But he was not, as we have seen, the",Paragraph
only innovator nor was the style as it came generally into being,Paragraph
after 1922 peculiarly his. He crystallized; he dramatized; but he.,Paragraph
was not alone in creating.,Paragraph
When in 1922 he built at Vaucresson: his first house in the,Paragraph
"new style, he failed to equal the purity of design and the boldness",Paragraph
of construction of the Citrohan project. But the houses that im-,Paragraph
"mediately followed this, one for the painter Ozenfant, and an-",Paragraph
"other for his parents outside Vevey, passed further beyond the",Paragraph
transitional stage than anything that Oud or Gropius were to,Paragraph
"build for several more years. Ozenfant’s sort of cubism, called",Paragraph
"Purism, had perhaps inspired Le Corbusier in his search for",Paragraph
sources of formal inspiration fora new architecture. But on the,Paragraph
whole Le Corbusier in these early years turned for precedent,Paragraph
"rather to steamships than to painting. Some of his early houses,",Paragraph
"such as that for the sculptor Miestchaninoff at, Boulogne-sur-",Paragraph
"Seine, were definitely naval in feeling. But this marine phase was",Paragraph
"soon over like Oud’s strictly Neoplasticist phase, or the Expres-",Paragraph
sionist period in the work of the young architects of Germany.,Paragraph
Various external influences helped to free architecture from the,Paragraph
last remnants of a lingering traditionalism. The new style dis-,Paragraph
played its force in the rapidity with which it transmuted them,Paragraph
beyond recognition.,Paragraph
Miés van der Rohe advanced toward the new style less rapidly,Paragraph
"at first than Gropius. Before the War he had simplified, clarified,",Paragraph
and lightened the domestic style of Behrens to a point that sug-,Paragraph
gests conscious inspiration from Schinkel and Persius. After the,Paragraph
War in two projects for skyscrapers entirely of metal and glass he,Paragraph
"carried technical innovation even further than Gropius, further",Paragraph
indeed than anyone has yet gone in practice. These buildings’,Paragraph
"would have been pure volume, glazed cages supported -from",Paragraph
"within, on a scale such as not even Paxton in the nineteenth cen-",Paragraph
"tury would have dreamed possible. However, in their form, with",Paragraph
"plans based on clustered circles or sharp angles, they were. ex-",Paragraph
travagantly Romantic and strongly marked by the contemporary,Paragraph
wave of Expressionism in Germany.,Paragraph
It was in Miés’ projects of 1922 that his true significance as an,Paragraph
aesthetic innovator first appeared. In a design for a country house,Paragraph
he broke with the conception of the wall as-a continuous plane,Paragraph
surrounding the plan and built up his composition of sections of,Paragraph
"intersecting planes. Thus he achieved, still with the use of sup-",Paragraph
"porting walls, a greater openness even than Le Corbusier with his",Paragraph
ferroconcrete skeleton construction. Miés’ sense of proportions,Paragraph
remained as serene as before the War and even more pure. This,Paragraph
project and the constructions of Oud and Le Corbusier in this,Paragraph
year emphasize that it is just a decade ago that the new style,Paragraph
came into existence.,Paragraph
"The four leaders of modern architecture aré Le Corbusier,",Paragraph
"Oud, Gropius arid Miés van der Rohe. But others as well.as they, —",Paragraph
"Rietveld in Holland, Lurgat in France, even Mendelsohn in Ger- |",Paragraph
"many, for all his lingering dalliance with Expressionism, took",Paragraph
parallel steps of nearly equal importance in the years just after,Paragraph
the War. The style did not spring from a single source but came,Paragraph
"into being generally. The writing of Gud and Gropius, and to a",Paragraph
"greater degree that of Le Corbusier, with the frequent publication",Paragraph
"of their projects of these years, carried the principles of the new",Paragraph
style abroad. These projects have indeed become more famous,Paragraph
than many executed buildings.,Paragraph
"From the first there were also critics, who were not architects,",Paragraph
to serve as publicists. Everyone who was interested in the cre-,Paragraph
ation of a modern architecture had to come to terms with the nas-,Paragraph
cent style. The principles of the style that appeared already,Paragraph
plainly by 1922 in the projects and the executed buildings of the,Paragraph
"leaders, still control today an ever increasing group of architects",Paragraph
throughout the world. |,Paragraph
il,Title
FUNCTIONALISM™M,Title
"L, part the principles of the international. style were from the",Paragraph
"first voiced in the manifestoes which were the order of the day, In",Paragraph
"part they have remained unconscious, so that even now it is far",Paragraph
simpler to sense them than to explain them or to state them,Paragraph
"categorically. Many who appear to follow them, indeed, refuse to",Paragraph
admit their validity. Some modern critics and groups: of ar-,Paragraph
chitects both in Europe and in America deny that the esthetic,Paragraph
"element in architecture is important, or even that it exists. All",Paragraph
zsthetic principles of style are to them meaningless and unreal.,Paragraph
"This new conception, that building is science and not art, devel-",Paragraph
oped as an exaggeration of the idea of functionalism.,Paragraph
In its most generally accepted form the idea of functionalism,Paragraph
is sufficiently elastic. It derives its sanctions from both Greek,Paragraph
"and Gothic architecture, for in the temple as well as in the cathe-",Paragraph
dra! the zsthetic expression is based on structure and function.,Paragraph
"In all the original styles. of the past the esthetic is related to,",Paragraph
"even dependent on, the technical. The supporters of both the",Paragraph
Classical Revival and the Medieval Revival in the nineteenth,Title
century were ready to defend much of their practice by function-,Paragraph
"alist arguments, The so-called rationalism of architects like",Paragraph
Schinkel and Labrouste was a type of functionalism. It is vigor-,Paragraph
"ously advocated, moreover, in the archzological criticism of Vi-",Paragraph
ollet-le-Duc and the ethical criticism of Pugin and Ruskin. Mor-,Caption
ris and his disciples brought this sort of functionalist theory,Paragraph
down to our own day.,Paragraph
The doctrine of the contemporary anti-zsthetic functionalists,Title
is much more stringent. Its basis is economic rather than ethical,Paragraph
"or archzological. Leading European critics, particularly Sieg-",Paragraph
"fried Giedion, claim with some justice that architecture has such",Paragraph
immense practical problems to deal with in the modern world,Paragraph
that zsthetic questions must take a secondary place in architec-,Paragraph
tural criticism. Architects like Hannes Meyer go further. They,Paragraph
claim that interest in proportions or in problems of design for,Paragraph
their own sake is still an unfortunate remnant of nineteenth cen-,Paragraph
tury ideology. For these men it is an absurdity to talk about the,Paragraph
modem style in terms of zesthetics at all. If a building provides,Paragraph
"adequately, completely, and without compromise for its purpose,",Paragraph
"it is to them a good building, regardless of its appearance. Mod-",Paragraph
eri construction receives from them a straightforward expres-,Paragraph
sion; they use standardized parts whenever possible and they,Paragraph
"avoid ornament or unnecessary detail. Any elaboration of design,",Paragraph
"any unnecessary use of specially made parts, any applied deco-",Paragraph
"ration would add to the cost of the building. It is, however, nearly",Paragraph
impossible to organize and execute a complitated building with-,Paragraph
out making some choices not wholly determined by technics and,Paragraph
economics. One may therefore refuse to admit that intentionally,Paragraph
functionalist building is quite without a potential esthetic ele-,Paragraph
ment. Consciously or unconsciously the architect must make free,Paragraph
choices before his design is completed. In these choices the,Paragraph
"European functionalists follow, rather than go against, the prin-",Paragraph
ciples of the general contemporary style. Whether they ‘admit it,Paragraph
or not is beside the point.,Paragraph
In America also there are both architects and critics who con-,Paragraph
"sider architecture not an art, as it has been in the past, but",Paragraph
"merely a subordinate technic of industrial civilization, Aisthetic",Paragraph
criticism of building appears to them nearly as meaningless as,Paragraph
esthetic criticism of road building. Their attitude has been to,Paragraph
"some extent a beneficial one in its effect on American building,",Paragraph
even from the esthetic point of view. Most European erities feel,Paragraph
rightly that American engineers have always been far more suc-,Paragraph
cessful with their technics than American architects with their,Paragraph
zesthetics.,Paragraph
"But to the American functionalists, unfortunately, design is a",Paragraph
"commodity like ornament. If the client insists, they still try to",Paragraph
provide it in addition to the more tangible commodities which,Paragraph
they believe rightly should come first. But they find one sort of,Paragraph
design little better thai another and are usually as ready to,Paragraph
provide zigzag trimmings as rhythmical fenestration. For orna-,Paragraph
ment can be added after the work is done and comes into no di-,Paragraph
rect relation with the handling of function and structure. Amer-,Paragraph
ican modernism in design is usually as superficial as the,Paragraph
revivalism which preceded it. Most American architects would,Paragraph
regret the loss of applied ornament and imitative design. Such,Paragraph
things serve to obscure the essential emptiness of skyscraper,Paragraph
"composition, .",Paragraph
"The European functionalists are primarily builders, and ar-",Paragraph
chitects only unconsciously. This has its advantages even for ar-,Paragraph
